employee_id,previous_title,new_title,promotion_date,salary_increase_pct
EMP08765,"Production assistant, television",Human resources officer,2023-12-06,13.7
EMP04606,Legal executive,Seismic interpreter,2023-03-24,5.8
EMP01272,Art gallery manager,Company secretary,2023-03-09,21.8
EMP03040,Herpetologist,"Therapist, sports",2024-12-31,12.4
EMP05300,Immunologist,Ranger/warden,2024-08-29,23.9
EMP06472,Chief Technology Officer,Intelligence analyst,2023-12-13,8.9
EMP06736,Haematologist,Building services engineer,2025-12-16,20.2
EMP01506,Tour manager,Chartered loss adjuster,2024-10-15,24.2
EMP00667,Dealer,Warden/ranger,2022-12-31,20.8
EMP01362,Retail banker,Dancer,2022-05-17,18.1
EMP03941,Proofreader,"Therapist, drama",2023-07-12,8.9
EMP05839,Fitness centre manager,Public relations officer,2024-04-05,17.1
EMP00787,Fitness centre manager,Paediatric nurse,2026-06-12,7.9
EMP00567,"Nurse, mental health",Pharmacologist,2024-08-21,19.9
EMP02685,Occupational therapist,Fast food restaurant manager,2026-02-07,6.3
EMP05292,"Doctor, general practice","Engineer, mining",2023-10-27,10.3
EMP09183,Quarry manager,Community education officer,2025-10-22,20.0
EMP03718,Sports coach,Neurosurgeon,2022-02-04,5.3
EMP01588,Politician's assistant,Advertising account executive,2022-09-18,6.6
EMP02032,Tourism officer,"Runner, broadcasting/film/video",2026-03-07,17.1
EMP08052,"Scientist, water quality","Psychotherapist, child",2021-09-24,22.5
EMP00262,Corporate treasurer,Control and instrumentation engineer,2025-11-06,21.0
EMP04506,"Copywriter, advertising",Broadcast presenter,2026-05-13,22.0
EMP09628,Barrister's clerk,Research scientist (life sciences),2023-07-12,8.1
EMP03399,"Scientist, product/process development",Energy engineer,2023-02-11,22.0
EMP08010,"Administrator, charities/voluntary organisations","Psychologist, sport and exercise",2026-06-22,11.0
EMP00389,Economist,Astronomer,2022-03-16,15.1
EMP03945,Clinical research associate,Garment/textile technologist,2025-03-15,12.5
EMP06140,Data scientist,"Designer, furniture",2025-05-14,11.6
EMP04197,"Surveyor, building control",Personal assistant,2022-06-01,12.9
EMP07134,Architectural technologist,Surgeon,2023-07-02,5.6
EMP05176,Neurosurgeon,"Engineer, biomedical",2023-08-31,21.1
EMP07291,Geophysical data processor,"Surveyor, hydrographic",2021-09-04,13.0
EMP00783,Dramatherapist,"Sales professional, IT",2025-11-03,18.1
EMP07206,"Surveyor, commercial/residential",Arboriculturist,2021-12-11,7.3
EMP04378,"Conservation officer, historic buildings",Financial risk analyst,2023-10-28,19.0
EMP03456,Environmental manager,Chiropodist,2026-06-26,14.1
EMP04605,Horticultural therapist,Engineering geologist,2025-05-15,9.9
EMP06542,Oncologist,Research scientist (medical),2023-10-11,20.6
EMP09091,English as a foreign language teacher,Advice worker,2024-11-17,19.6
EMP04340,Public affairs consultant,Sub,2023-09-22,6.5
EMP00769,Data processing manager,Agricultural consultant,2026-06-18,21.8
EMP04541,"Production assistant, television",Barista,2025-01-10,14.9
EMP07416,"Therapist, art","Conservator, furniture",2022-10-25,12.9
EMP04627,Plant breeder/geneticist,"Scientist, research (medical)",2025-10-07,17.3
EMP06291,"Pharmacist, hospital",Quantity surveyor,2023-10-28,12.9
EMP07281,Photographer,"Pharmacist, community",2025-06-03,22.9
EMP02675,Tourism officer,Civil Service administrator,2026-04-23,11.5
EMP07986,Media buyer,Politician's assistant,2021-08-29,22.8
EMP07011,Medical sales representative,"Scientist, water quality",2025-10-12,21.7
EMP06410,"Conservator, furniture",Museum/gallery exhibitions officer,2025-04-12,6.2
EMP07771,Air traffic controller,Economist,2025-09-12,12.6
EMP00137,Physiotherapist,"Engineer, manufacturing systems",2023-12-01,12.9
EMP05861,Further education lecturer,"Engineer, control and instrumentation",2023-02-07,11.8
EMP03481,Records manager,Customer service manager,2025-11-12,11.3
EMP00951,Marketing executive,Wellsite geologist,2022-07-02,20.6
EMP04809,Fast food restaurant manager,Transport planner,2023-09-06,5.5
EMP07476,Insurance broker,"Pharmacist, hospital",2026-02-02,10.4
EMP00437,Event organiser,Communications engineer,2025-03-25,18.8
EMP04631,"Conservator, furniture","Production assistant, television",2024-09-07,10.9
EMP01746,"Lighting technician, broadcasting/film/video","Scientist, audiological",2024-12-06,22.0
EMP02945,Commercial horticulturist,Radio broadcast assistant,2024-10-28,18.3
EMP02152,"Surveyor, planning and development",Copy,2025-01-19,11.4
EMP02959,Operational researcher,Astronomer,2023-06-05,20.2
EMP01487,Manufacturing engineer,Geochemist,2023-10-28,24.3
EMP00811,Colour technologist,Building control surveyor,2026-04-04,11.6
EMP04344,Energy manager,Hydrographic surveyor,2026-05-01,18.5
EMP06715,Advertising account planner,Wellsite geologist,2024-10-04,24.9
EMP05565,"Designer, television/film set",Administrator,2022-04-14,8.9
EMP03772,Barrister,Heritage manager,2024-11-26,17.5
EMP05744,Health promotion specialist,"Geologist, wellsite",2023-05-28,12.8
EMP05622,Building surveyor,Arts administrator,2025-06-07,12.1
EMP04544,"Development worker, international aid",Clinical biochemist,2022-05-19,20.8
EMP04306,Tourism officer,"Surveyor, building control",2024-09-22,7.4
EMP03508,Primary school teacher,Radiation protection practitioner,2025-10-15,6.7
EMP06077,Local government officer,Video editor,2021-11-13,22.8
EMP03443,Television floor manager,Water quality scientist,2023-10-12,16.8
EMP03580,Cabin crew,Lexicographer,2023-05-30,9.6
EMP03958,Teaching laboratory technician,Art therapist,2023-01-13,17.9
EMP07352,"Teacher, primary school",Cartographer,2023-01-25,17.8
EMP01366,Environmental manager,Commercial art gallery manager,2022-06-01,17.9
EMP09931,Architectural technologist,"Psychotherapist, child",2023-08-25,16.1
EMP05156,Television camera operator,"Engineer, manufacturing systems",2023-09-28,21.8
EMP07160,"Presenter, broadcasting",Horticultural therapist,2025-06-26,15.6
EMP09842,Consulting civil engineer,Press sub,2022-06-30,22.8
EMP05259,Air traffic controller,Regulatory affairs officer,2025-09-24,7.9
EMP05686,Drilling engineer,"Designer, jewellery",2025-11-14,20.9
EMP01368,Tour manager,Dramatherapist,2021-11-04,6.2
EMP02031,Oncologist,Counselling psychologist,2021-09-16,6.6
EMP03782,Restaurant manager,Armed forces operational officer,2022-02-13,15.1
EMP09306,Acupuncturist,Press sub,2025-03-14,12.7
EMP06503,"Loss adjuster, chartered",Prison officer,2022-12-16,14.4
EMP06701,"Teacher, adult education",Recruitment consultant,2024-08-02,12.5
EMP05887,Geophysical data processor,Product/process development scientist,2021-08-05,5.4
EMP05806,Occupational therapist,Risk analyst,2025-08-28,17.4
EMP01728,Clinical molecular geneticist,Tax adviser,2024-06-28,19.1
EMP09146,Petroleum engineer,"Sound technician, broadcasting/film/video",2023-09-23,8.8
EMP01788,"Surveyor, minerals",Neurosurgeon,2023-12-05,22.5
EMP05472,Armed forces technical officer,"Engineer, land",2021-11-12,16.4
EMP03536,"Scientist, clinical (histocompatibility and immunogenetics)",Actuary,2021-09-06,22.3
EMP08958,Phytotherapist,Sports therapist,2022-05-28,17.1
EMP03356,"Designer, interior/spatial","Physicist, medical",2025-06-28,7.5
EMP01610,Chief Marketing Officer,Armed forces logistics/support/administrative officer,2025-08-18,9.8
EMP06859,Outdoor activities/education manager,Race relations officer,2023-01-17,7.6
EMP00584,Clinical psychologist,"Scientist, audiological",2026-03-16,20.1
EMP08200,Trading standards officer,"Engineer, electrical",2021-12-21,20.5
EMP07698,"Conservation officer, historic buildings","Lecturer, further education",2026-07-02,12.8
EMP06079,Press photographer,"Teacher, secondary school",2022-07-30,20.4
EMP05730,Electronics engineer,Clinical molecular geneticist,2026-07-10,13.5
EMP09385,"Engineer, production",Brewing technologist,2025-05-16,18.7
EMP01510,Technical author,Psychotherapist,2024-09-24,18.5
EMP05364,Microbiologist,"Radiographer, diagnostic",2022-08-18,11.2
EMP04420,Ranger/warden,Forensic scientist,2024-10-28,11.0
EMP04236,Recruitment consultant,"Education officer, environmental",2022-10-23,23.4
EMP09053,Theatre stage manager,Aid worker,2025-08-24,10.9
EMP04389,Radio broadcast assistant,"Engineer, structural",2026-02-18,23.4
EMP07774,Occupational therapist,Structural engineer,2023-09-17,10.0
EMP02594,Data processing manager,Chartered public finance accountant,2024-10-15,18.6
EMP02376,Patent examiner,Holiday representative,2023-08-08,15.0
EMP04113,"Psychologist, prison and probation services",Exercise physiologist,2022-12-05,17.5
EMP03109,Civil Service fast streamer,Dentist,2024-06-16,12.8
EMP05293,Accounting technician,Special effects artist,2022-08-07,6.1
EMP07104,Training and development officer,Research scientist (life sciences),2024-08-07,17.4
EMP06598,Equality and diversity officer,Customer service manager,2022-08-12,5.6
EMP05555,Child psychotherapist,Exhibition designer,2022-10-03,5.4
EMP01471,Architectural technologist,"Scientist, physiological",2026-07-21,14.4
EMP00616,Research scientist (maths),Air traffic controller,2026-05-02,18.3
EMP00247,Physiotherapist,Sales executive,2026-03-13,18.1
EMP01293,Arts development officer,"Designer, interior/spatial",2026-06-02,6.3
EMP03403,Geophysicist/field seismologist,Food technologist,2022-10-28,14.3
EMP04550,Manufacturing systems engineer,Arboriculturist,2022-11-02,9.6
EMP01755,Biomedical scientist,Energy engineer,2025-08-11,5.5
EMP09243,"Chemist, analytical",Health and safety inspector,2026-03-19,18.4
EMP04924,Advertising art director,Drilling engineer,2021-08-29,5.4
EMP05290,Clinical biochemist,Intelligence analyst,2024-10-15,12.2
EMP08317,Manufacturing systems engineer,"Loss adjuster, chartered",2021-09-15,23.2
EMP03697,"Doctor, hospital",Recycling officer,2022-11-16,21.4
EMP05315,"Engineer, energy",Camera operator,2025-02-01,20.4
EMP07011,Medical illustrator,"Therapist, occupational",2026-06-22,8.1
EMP04645,"Buyer, industrial",Exercise physiologist,2021-12-26,9.8
EMP02548,Youth worker,"Designer, blown glass/stained glass",2023-07-25,14.0
EMP08023,"Investment banker, operational",Petroleum engineer,2022-11-24,11.7
EMP06070,Holiday representative,Naval architect,2021-11-25,11.8
EMP06573,Adult nurse,International aid/development worker,2023-04-07,5.4
EMP04924,Recycling officer,Logistics and distribution manager,2021-10-06,11.9
EMP00548,"Teacher, adult education",Contractor,2025-02-24,15.1
EMP07094,"Scientist, physiological","Surveyor, planning and development",2022-04-19,20.4
EMP02417,Health physicist,Health visitor,2024-10-31,14.9
EMP03076,"Surveyor, rural practice",Camera operator,2024-04-25,5.6
EMP03846,Industrial buyer,Make,2025-05-21,22.5
EMP00185,Magazine journalist,"Solicitor, Scotland",2025-07-03,10.7
EMP06103,Clinical psychologist,Interpreter,2023-03-09,9.1
EMP08520,"Education officer, museum",Radio producer,2024-03-19,19.9
EMP04124,"Doctor, hospital",Logistics and distribution manager,2024-10-10,21.3
EMP01766,Tourism officer,Sales promotion account executive,2023-10-22,9.0
EMP01353,Chief Financial Officer,"Buyer, industrial",2023-04-18,17.2
EMP00239,Product designer,Contractor,2023-10-12,21.0
EMP07281,"Presenter, broadcasting","Psychologist, educational",2025-11-13,24.7
EMP09440,Rural practice surveyor,"Engineer, land",2023-10-18,15.9
EMP06613,Museum/gallery exhibitions officer,"Biochemist, clinical",2024-12-03,5.2
EMP00684,Fisheries officer,Chief Technology Officer,2025-06-06,17.8
EMP02939,"Designer, blown glass/stained glass",Web designer,2023-03-12,22.8
EMP04475,Armed forces operational officer,"Engineer, maintenance",2023-08-20,18.9
EMP00711,Sales promotion account executive,"Exhibitions officer, museum/gallery",2023-10-07,21.1
EMP03334,Barista,Firefighter,2023-04-14,22.6
EMP06877,Public librarian,Charity fundraiser,2022-05-30,20.6
EMP06315,Stage manager,Systems developer,2026-02-16,10.3
EMP06055,"Engineer, technical sales",Private music teacher,2022-03-19,10.4
EMP06232,Product manager,Trading standards officer,2024-06-29,22.7
EMP06242,"Nurse, children's","Designer, furniture",2024-10-22,15.6
EMP00749,Artist,"Education officer, environmental",2026-07-16,10.0
EMP09258,Adult nurse,"Research officer, government",2023-12-06,8.2
EMP09406,Armed forces technical officer,Barrister,2024-01-20,11.7
EMP01619,"Editor, film/video",Adult guidance worker,2024-05-27,19.7
EMP08715,"Surveyor, rural practice",Health promotion specialist,2022-07-04,16.9
EMP09780,Youth worker,"Psychologist, educational",2023-11-30,7.3
EMP06089,Magazine journalist,Midwife,2025-02-21,5.3
EMP03865,Estate agent,Art gallery manager,2024-08-23,21.2
EMP02462,Television camera operator,Ranger/warden,2025-04-01,23.6
EMP05065,Landscape architect,Fine artist,2023-03-04,7.2
EMP06049,"Engineer, broadcasting (operations)",Research scientist (physical sciences),2022-02-09,9.6
EMP00528,Equities trader,"Engineer, production",2026-01-10,17.6
EMP07022,Museum education officer,Heritage manager,2026-02-12,21.2
EMP04981,Product/process development scientist,Medical laboratory scientific officer,2022-02-10,11.0
EMP09058,Quarry manager,Operational researcher,2022-01-02,17.1
EMP03336,Energy engineer,Hydrologist,2024-04-18,20.7
EMP08122,Tour manager,Secretary/administrator,2022-12-23,11.0
EMP02832,"Designer, exhibition/display",Podiatrist,2026-05-04,6.5
EMP04207,Rural practice surveyor,"Psychotherapist, dance movement",2024-09-11,18.2
EMP07578,Town planner,"Doctor, general practice",2025-01-04,14.0
EMP06485,"Designer, multimedia",Herbalist,2024-05-28,23.3
EMP04451,Retail manager,Licensed conveyancer,2023-04-11,5.6
EMP08978,"Clinical scientist, histocompatibility and immunogenetics",Publishing rights manager,2022-04-02,7.3
EMP06139,"Civil engineer, consulting",Chief Marketing Officer,2025-09-17,11.4
EMP00221,Commissioning editor,Cytogeneticist,2024-05-04,17.5
EMP04293,Therapeutic radiographer,Furniture designer,2024-01-31,11.4
EMP02000,"Administrator, charities/voluntary organisations",Site engineer,2022-04-24,22.3
EMP00773,"Scientist, research (physical sciences)",Insurance underwriter,2025-09-08,18.5
EMP01867,Wellsite geologist,Commercial art gallery manager,2025-11-03,11.0
EMP07651,Archivist,Visual merchandiser,2023-11-27,16.6
EMP02682,Product designer,Accounting technician,2022-03-22,9.4
EMP08002,General practice doctor,Counselling psychologist,2022-06-22,19.5
EMP08811,Tax adviser,Chief Strategy Officer,2023-12-15,9.5
EMP04342,Accounting technician,Comptroller,2023-06-24,17.0
EMP04186,"Sound technician, broadcasting/film/video",Sales executive,2026-05-01,12.5
EMP09360,Recruitment consultant,Community education officer,2026-03-10,21.2
EMP08167,Theatre manager,Freight forwarder,2022-08-10,21.1
EMP03937,Architect,Licensed conveyancer,2024-10-13,10.6
EMP01097,Mental health nurse,Medical physicist,2022-01-05,19.5
EMP03221,Warden/ranger,Chartered management accountant,2026-01-20,14.4
EMP05893,"Psychologist, prison and probation services",Financial trader,2026-07-20,10.3
EMP05176,Tax inspector,Energy engineer,2024-02-05,13.2
EMP06755,"Accountant, chartered",Minerals surveyor,2023-05-12,23.2
EMP02398,Community education officer,Broadcast journalist,2023-02-18,22.6
EMP00681,Tour manager,Electrical engineer,2023-01-11,15.6
EMP06268,"Administrator, charities/voluntary organisations",Textile designer,2022-10-20,9.5
EMP03128,Ship broker,"Designer, textile",2024-03-31,5.7
EMP05300,"Doctor, general practice",Aeronautical engineer,2023-08-19,16.8
EMP03072,Theatre manager,IT technical support officer,2022-04-29,9.2
EMP07774,"Therapist, sports","Librarian, public",2021-09-24,22.0
EMP00229,Office manager,Catering manager,2022-10-16,20.6
EMP04881,Administrator,Editorial assistant,2024-12-30,10.4
EMP04067,Architect,Fish farm manager,2024-02-14,7.2
EMP01956,Associate Professor,Land,2022-08-30,6.4
EMP04391,Bookseller,Nutritional therapist,2025-08-29,14.7
EMP06376,Contractor,"Engineer, broadcasting (operations)",2026-02-15,18.8
EMP00711,Counsellor,"Sound technician, broadcasting/film/video",2024-11-15,21.7
EMP06134,Television floor manager,"Therapist, speech and language",2021-12-14,22.1
EMP09322,Geographical information systems officer,"Administrator, Civil Service",2022-01-28,12.4
EMP02645,Health promotion specialist,"Civil engineer, contracting",2022-08-17,21.9
EMP07286,Corporate treasurer,Ceramics designer,2024-09-11,14.7
EMP08977,Agricultural engineer,Training and development officer,2024-02-25,22.0
EMP00100,Actuary,"Scientist, research (physical sciences)",2022-01-23,19.0
EMP09214,"Teacher, primary school",Chartered loss adjuster,2026-05-01,19.9
EMP06214,Translator,Television production assistant,2022-02-18,14.2
EMP00587,Maintenance engineer,IT trainer,2025-08-26,18.8
EMP03848,Insurance account manager,Games developer,2022-07-10,15.7
EMP08041,Architect,"Chemist, analytical",2023-10-23,6.7
EMP07311,Local government officer,Metallurgist,2023-04-14,8.9
EMP09145,Building services engineer,"Physicist, medical",2023-07-10,10.9
