review_id,employee_id,review_date,score,reviewer_id
PR00499,EMP02472,2023-12-11,2.2,EMP01687
PR00500,EMP05456,2024-02-24,1.3,EMP03927
PR00501,EMP02968,2025-09-05,2.8,EMP01327
PR00502,EMP05573,2023-08-11,5.0,EMP05339
PR00503,EMP03532,2025-12-19,2.1,EMP06111
PR00504,EMP05907,2026-06-28,2.8,EMP09159
PR00505,EMP05549,2025-08-30,3.1,EMP03371
PR00506,EMP03313,2025-11-18,3.4,EMP09998
PR00507,EMP06159,2025-09-19,3.0,EMP06265
PR00508,EMP05711,2025-04-26,4.2,EMP01382
PR00509,EMP05589,2026-06-03,2.2,EMP01012
PR00510,EMP05693,2026-01-13,4.3,EMP02614
PR00511,EMP05354,2024-10-30,1.6,EMP06046
PR00512,EMP03568,2025-03-27,4.5,EMP07335
PR00513,EMP07483,2025-01-08,4.5,EMP09338
PR00514,EMP08812,2025-11-13,4.0,EMP02999
PR00515,EMP06366,2025-06-06,1.4,EMP07937
PR00516,EMP01294,2024-03-28,1.3,EMP00707
PR00517,EMP05738,2024-04-16,4.7,EMP06823
PR00518,EMP04420,2024-10-19,4.7,EMP08042
PR00519,EMP09395,2023-11-22,2.0,EMP00963
PR00520,EMP06389,2025-12-04,2.4,EMP05611
PR00521,EMP07650,2026-05-06,1.9,EMP01421
PR00522,EMP05961,2026-03-22,2.9,EMP07652
PR00523,EMP06287,2026-03-17,4.8,EMP09066
PR00524,EMP01225,2023-10-12,4.3,EMP06929
PR00525,EMP03230,2025-09-26,4.4,EMP09615
PR00526,EMP06709,2025-11-21,2.6,EMP04491
PR00527,EMP09962,2025-07-16,2.5,EMP07541
PR00528,EMP03677,2024-12-26,2.7,EMP01013
PR00529,EMP05291,2025-03-11,2.2,EMP08133
PR00530,EMP02053,2025-08-04,4.6,EMP01648
PR00531,EMP04925,2024-11-21,2.8,EMP09113
PR00532,EMP02865,2025-04-20,1.8,EMP05765
PR00533,EMP05140,2024-08-04,1.6,EMP09639
PR00534,EMP05381,2026-02-02,1.2,EMP07442
PR00535,EMP04149,2026-07-24,1.3,EMP04367
PR00536,EMP03232,2024-01-13,2.1,EMP09160
PR00537,EMP08245,2025-02-05,3.8,EMP02766
PR00538,EMP05160,2026-07-28,5.0,EMP03066
PR00539,EMP04927,2026-01-26,3.5,EMP06858
PR00540,EMP06196,2026-02-26,1.0,EMP05038
PR00541,EMP02230,2023-10-09,1.1,EMP05385
PR00542,EMP05596,2024-01-31,1.9,EMP00676
PR00543,EMP00892,2025-04-19,3.5,EMP04125
PR00544,EMP04846,2025-03-25,4.8,EMP08325
PR00545,EMP07564,2026-07-31,2.0,EMP06501
PR00546,EMP07749,2024-10-22,3.7,EMP00069
PR00547,EMP07772,2024-04-18,3.2,EMP04342
PR00548,EMP01329,2024-06-28,4.2,EMP02480
PR00549,EMP01866,2024-08-29,2.4,EMP07391
PR00550,EMP02373,2024-06-09,2.7,EMP06554
PR00551,EMP05138,2026-08-04,1.9,EMP05893
PR00552,EMP07938,2024-02-25,2.4,EMP03178
PR00553,EMP06287,2023-08-09,2.2,EMP01194
PR00554,EMP05881,2026-01-06,1.1,EMP06620
PR00555,EMP01804,2026-04-02,3.2,EMP08814
PR00556,EMP07266,2025-03-19,1.3,EMP06229
PR00557,EMP05990,2025-09-12,1.9,EMP08658
PR00558,EMP09907,2026-04-17,1.4,EMP01732
PR00559,EMP09410,2026-06-03,2.4,EMP06029
PR00560,EMP03563,2026-04-27,2.2,EMP05101
PR00561,EMP08997,2025-10-29,3.4,EMP06437
PR00562,EMP04327,2025-02-17,2.6,EMP09796
PR00563,EMP04976,2026-03-27,3.7,EMP00188
PR00564,EMP08860,2025-11-01,2.4,EMP03137
PR00565,EMP05260,2024-03-29,3.9,EMP02530
PR00566,EMP05515,2024-11-20,2.9,EMP00805
PR00567,EMP09584,2025-10-28,1.7,EMP03184
PR00568,EMP05249,2025-09-21,2.2,EMP04619
PR00569,EMP05166,2026-02-16,3.4,EMP03722
PR00570,EMP04737,2023-12-24,4.2,EMP06606
PR00571,EMP07958,2026-06-18,1.1,EMP07049
PR00572,EMP02041,2023-11-16,4.6,EMP04761
PR00573,EMP08506,2024-09-23,3.5,EMP09179
PR00574,EMP08775,2025-12-24,4.8,EMP04643
PR00575,EMP04911,2023-10-25,1.8,EMP06370
PR00576,EMP03473,2024-08-16,1.7,EMP04219
PR00577,EMP09791,2023-11-06,1.3,EMP09175
PR00578,EMP07637,2024-02-08,3.3,EMP09261
PR00579,EMP02094,2025-04-17,4.8,EMP09581
PR00580,EMP03492,2024-11-07,1.4,EMP07939
PR00581,EMP09268,2025-01-10,1.8,EMP00807
PR00582,EMP03184,2024-11-13,3.4,EMP01484
PR00583,EMP06848,2024-05-23,3.4,EMP09007
PR00584,EMP00363,2025-04-03,2.6,EMP03517
PR00585,EMP06016,2025-08-22,4.6,EMP06512
PR00586,EMP02357,2024-08-14,2.6,EMP03227
PR00587,EMP03355,2023-12-13,2.9,EMP03198
PR00588,EMP06476,2026-05-09,4.3,EMP08974
PR00589,EMP07831,2025-05-03,1.7,EMP04204
PR00590,EMP08532,2023-12-28,1.4,EMP04500
PR00591,EMP07415,2026-04-17,1.2,EMP00765
PR00592,EMP02350,2026-07-10,1.0,EMP05939
PR00593,EMP08623,2024-09-22,4.6,EMP07464
PR00594,EMP02957,2024-04-01,3.3,EMP01123
PR00595,EMP07531,2024-11-24,2.1,EMP09873
PR00596,EMP02627,2024-01-09,4.6,EMP08562
PR00597,EMP06123,2025-07-25,2.9,EMP02865
PR00598,EMP01799,2023-11-07,3.2,EMP00063
PR00599,EMP05282,2023-10-24,1.5,EMP00823
PR00600,EMP01448,2026-07-12,4.7,EMP02292
PR00601,EMP02141,2024-01-17,3.1,EMP08599
PR00602,EMP01790,2024-08-09,1.2,EMP07984
PR00603,EMP08125,2025-09-16,3.0,EMP07585
PR00604,EMP09593,2024-07-10,2.5,EMP08739
PR00605,EMP02720,2024-05-02,4.4,EMP01362
PR00606,EMP06560,2024-09-02,3.0,EMP00663
PR00607,EMP03020,2024-05-05,4.7,EMP09055
PR00608,EMP08336,2024-06-29,2.3,EMP04211
PR00609,EMP09292,2024-08-06,3.8,EMP08414
PR00610,EMP05084,2025-11-15,1.0,EMP05531
PR00611,EMP03544,2023-09-26,4.8,EMP00583
PR00612,EMP01217,2025-01-03,2.0,EMP03745
PR00613,EMP05501,2024-09-27,2.6,EMP02542
PR00614,EMP00994,2025-05-21,1.9,EMP05972
PR00615,EMP04701,2025-12-09,1.9,EMP06196
PR00616,EMP05211,2024-07-24,3.6,EMP00991
PR00617,EMP03545,2026-05-10,4.3,EMP05310
PR00618,EMP04688,2025-06-13,3.4,EMP03453
PR00619,EMP07113,2025-06-16,3.4,EMP03207
PR00620,EMP05256,2024-09-16,3.9,EMP00541
PR00621,EMP07860,2026-04-06,3.8,EMP06602
PR00622,EMP03920,2025-12-22,4.0,EMP09266
PR00623,EMP08317,2024-10-08,1.3,EMP06409
PR00624,EMP05826,2025-03-11,4.7,EMP05002
PR00625,EMP00336,2025-02-01,3.3,EMP01623
PR00626,EMP07065,2023-10-27,3.2,EMP05900
PR00627,EMP02111,2025-11-14,4.4,EMP03372
PR00628,EMP01099,2024-12-22,4.1,EMP05256
PR00629,EMP04376,2024-02-17,4.8,EMP00449
PR00630,EMP01649,2026-04-30,2.7,EMP08368
PR00631,EMP05689,2025-11-05,3.9,EMP05010
PR00632,EMP05269,2025-02-13,4.8,EMP09741
PR00633,EMP06711,2024-12-05,1.2,EMP00267
PR00634,EMP06989,2025-10-25,1.7,EMP03469
PR00635,EMP03945,2025-04-07,4.3,EMP07145
PR00636,EMP06085,2024-10-20,1.5,EMP07323
PR00637,EMP05871,2024-05-23,3.6,EMP06943
PR00638,EMP00783,2025-10-11,3.0,EMP00671
PR00639,EMP01269,2024-04-17,4.4,EMP07088
PR00640,EMP03435,2025-05-28,3.5,EMP06710
PR00641,EMP06565,2024-11-13,3.7,EMP03773
PR00642,EMP00857,2024-11-12,3.9,EMP09041
PR00643,EMP07753,2025-06-18,4.9,EMP06991
PR00644,EMP07671,2026-08-01,4.6,EMP07990
PR00645,EMP01185,2025-09-02,3.3,EMP09560
PR00646,EMP08346,2025-09-08,1.0,EMP03115
PR00647,EMP04410,2025-08-06,2.0,EMP09752
PR00648,EMP08132,2025-06-05,3.1,EMP05764
PR00649,EMP03630,2023-10-23,4.9,EMP01165
PR00650,EMP03528,2024-06-23,4.2,EMP08220
PR00651,EMP05792,2025-01-24,2.0,EMP05117
PR00652,EMP06723,2025-04-30,1.3,EMP02556
PR00653,EMP05116,2024-11-04,1.4,EMP09442
PR00654,EMP08188,2024-02-06,2.7,EMP02592
PR00655,EMP05030,2025-04-26,1.2,EMP07077
PR00656,EMP04845,2025-05-29,3.2,EMP09867
PR00657,EMP02273,2025-02-22,1.5,EMP02949
PR00658,EMP06738,2025-07-16,1.8,EMP09861
PR00659,EMP03614,2023-11-11,2.0,EMP07721
PR00660,EMP02046,2024-03-09,1.4,EMP06608
PR00661,EMP00167,2025-05-20,2.9,EMP03424
PR00662,EMP05702,2026-08-02,1.9,EMP09971
PR00663,EMP04917,2024-08-20,4.5,EMP07675
PR00664,EMP06116,2025-11-18,1.6,EMP00978
PR00665,EMP05100,2025-04-27,2.8,EMP01190
PR00666,EMP07879,2023-09-25,4.9,EMP07954
PR00667,EMP08945,2024-11-01,4.0,EMP01387
PR00668,EMP03179,2025-01-18,5.0,EMP04849
PR00669,EMP05795,2025-12-17,1.7,EMP01152
PR00670,EMP03408,2024-12-15,4.7,EMP05462
PR00671,EMP01774,2026-01-19,4.8,EMP02195
PR00672,EMP02269,2025-07-11,3.2,EMP08707
PR00673,EMP07516,2025-05-21,4.4,EMP00326
PR00674,EMP04852,2023-10-18,4.7,EMP08163
PR00675,EMP08754,2025-08-15,2.1,EMP01622
PR00676,EMP03107,2024-08-10,1.9,EMP05035
PR00677,EMP03291,2026-05-25,3.2,EMP04283
PR00678,EMP00877,2024-12-07,1.8,EMP09323
PR00679,EMP02833,2024-07-03,3.9,EMP03904
PR00680,EMP04194,2025-12-10,3.1,EMP03576
PR00681,EMP00929,2026-01-05,1.9,EMP04829
PR00682,EMP09033,2025-02-10,4.2,EMP00712
PR00683,EMP09308,2025-05-23,1.3,EMP08188
PR00684,EMP07160,2025-02-12,3.2,EMP02148
PR00685,EMP02964,2026-06-26,4.8,EMP06884
PR00686,EMP06130,2023-09-03,2.0,EMP00570
PR00687,EMP00140,2026-06-17,4.9,EMP05190
PR00688,EMP04397,2024-04-02,2.8,EMP06648
PR00689,EMP01890,2024-12-31,3.7,EMP07357
PR00690,EMP03878,2025-05-04,4.2,EMP00574
PR00691,EMP05779,2025-12-13,3.8,EMP02895
PR00692,EMP03218,2025-09-08,1.5,EMP09189
PR00693,EMP02185,2026-06-17,2.9,EMP01071
PR00694,EMP02344,2024-08-05,2.4,EMP07010
PR00695,EMP03195,2024-09-16,3.8,EMP08617
PR00696,EMP09203,2025-12-26,3.2,EMP09082
PR00697,EMP00044,2026-01-09,3.1,EMP08155
PR00698,EMP07738,2024-07-20,2.8,EMP04165
PR00699,EMP02609,2025-09-02,4.4,EMP06065
PR00700,EMP04276,2025-06-19,2.5,EMP01877
PR00701,EMP06632,2026-01-15,1.0,EMP08461
PR00702,EMP06658,2025-08-12,4.8,EMP06416
PR00703,EMP05470,2026-07-05,2.6,EMP02611
PR00704,EMP02249,2024-06-15,1.5,EMP01750
PR00705,EMP02753,2024-04-17,3.3,EMP02055
PR00706,EMP09059,2023-08-29,4.1,EMP07493
PR00707,EMP04219,2026-04-01,4.2,EMP03471
PR00708,EMP00844,2025-09-24,2.9,EMP00558
PR00709,EMP04067,2023-12-05,1.7,EMP09274
PR00710,EMP08989,2024-06-26,4.9,EMP08728
PR00711,EMP04834,2025-07-08,1.0,EMP09012
PR00712,EMP02922,2025-08-13,4.9,EMP04852
PR00713,EMP07347,2024-09-07,4.2,EMP00954
PR00714,EMP06390,2025-03-22,3.7,EMP05372
PR00715,EMP06372,2025-11-13,1.2,EMP05166
PR00716,EMP02494,2026-03-04,2.5,EMP08982
PR00717,EMP07789,2026-04-21,1.3,EMP03369
PR00718,EMP00731,2024-10-17,1.1,EMP03219
PR00719,EMP05644,2025-02-03,2.8,EMP02648
PR00720,EMP00611,2023-10-27,1.6,EMP02264
PR00721,EMP07607,2025-11-01,1.8,EMP04407
PR00722,EMP02136,2026-05-28,1.9,EMP07809
PR00723,EMP03754,2024-11-25,4.7,EMP06490
PR00724,EMP04251,2025-07-01,2.3,EMP07817
PR00725,EMP03446,2026-01-02,4.9,EMP08158
PR00726,EMP03468,2023-11-13,4.3,EMP01837
PR00727,EMP00903,2025-05-09,4.3,EMP04666
PR00728,EMP08295,2024-03-06,1.3,EMP07872
PR00729,EMP07636,2026-05-22,1.9,EMP02666
PR00730,EMP05138,2023-12-25,4.1,EMP04029
PR00731,EMP05826,2025-11-30,2.1,EMP07678
PR00732,EMP00146,2026-02-17,2.1,EMP05324
PR00733,EMP08586,2025-09-06,3.0,EMP00194
PR00734,EMP05427,2024-04-10,4.8,EMP08949
PR00735,EMP00225,2025-10-01,2.7,EMP00270
PR00736,EMP03906,2023-12-16,4.9,EMP01712
PR00737,EMP06217,2026-03-28,3.0,EMP02063
PR00738,EMP06649,2025-05-03,4.9,EMP09884
PR00739,EMP06660,2024-04-20,1.1,EMP04301
PR00740,EMP02219,2026-03-11,3.9,EMP08109
PR00741,EMP07085,2025-03-05,4.2,EMP04593
PR00742,EMP05981,2023-12-30,1.2,EMP01727
PR00743,EMP05365,2023-09-14,2.5,EMP09801
PR00744,EMP00517,2025-04-21,4.6,EMP04707
PR00745,EMP00247,2023-11-14,2.1,EMP02327
PR00746,EMP09384,2026-02-11,3.7,EMP08504
PR00747,EMP06679,2024-12-16,2.1,EMP06851
PR00748,EMP08086,2025-04-26,1.1,EMP06853
PR00749,EMP06523,2023-11-21,3.1,EMP09371
PR00750,EMP07991,2024-10-03,4.5,EMP03891
PR00751,EMP03963,2026-06-21,1.7,EMP02601
PR00752,EMP06222,2024-01-06,3.7,EMP04729
PR00753,EMP08664,2025-10-31,1.6,EMP06915
PR00754,EMP08691,2026-03-29,4.0,EMP09765
PR00755,EMP07422,2024-09-16,2.5,EMP04183
PR00756,EMP09863,2025-01-01,5.0,EMP04518
PR00757,EMP08482,2023-08-30,4.7,EMP07041
PR00758,EMP08042,2024-06-12,3.9,EMP09925
PR00759,EMP03554,2026-05-19,2.0,EMP06339
PR00760,EMP00160,2023-08-11,4.3,EMP01852
PR00761,EMP02484,2024-10-02,4.4,EMP08667
PR00762,EMP02412,2024-03-31,4.0,EMP09361
PR00763,EMP04917,2024-10-08,4.1,EMP05283
PR00764,EMP09591,2024-07-08,4.3,EMP05018
PR00765,EMP07813,2024-08-16,4.5,EMP07005
PR00766,EMP01356,2025-12-09,3.3,EMP07552
PR00767,EMP04017,2025-11-18,1.0,EMP01472
PR00768,EMP05550,2024-01-21,3.8,EMP08210
PR00769,EMP03741,2025-01-18,2.9,EMP09076
PR00770,EMP03726,2023-09-20,2.3,EMP06868
PR00771,EMP07688,2025-11-08,2.1,EMP03500
PR00772,EMP04526,2024-02-19,4.4,EMP01733
PR00773,EMP04056,2024-04-12,1.0,EMP04867
PR00774,EMP07591,2025-09-01,3.0,EMP00312
PR00775,EMP06827,2025-08-08,4.3,EMP09839
PR00776,EMP05043,2025-10-12,1.9,EMP06517
PR00777,EMP05866,2026-06-27,3.0,EMP00204
PR00778,EMP01322,2025-09-15,4.9,EMP07621
PR00779,EMP00408,2024-04-10,1.2,EMP00218
PR00780,EMP03375,2023-09-18,1.7,EMP08563
PR00781,EMP07302,2024-12-03,3.1,EMP09771
PR00782,EMP07105,2023-10-14,4.9,EMP04917
PR00783,EMP00111,2023-12-08,4.5,EMP09824
PR00784,EMP01544,2026-05-05,3.7,EMP09896
PR00785,EMP09628,2026-04-30,2.3,EMP07033
PR00786,EMP06179,2023-12-04,3.0,EMP08562
PR00787,EMP01847,2026-05-20,2.9,EMP02819
PR00788,EMP06112,2023-11-18,2.5,EMP05761
PR00789,EMP02936,2026-05-07,4.6,EMP03177
PR00790,EMP00490,2024-09-01,4.7,EMP05382
PR00791,EMP05372,2023-09-18,2.6,EMP07308
PR00792,EMP06109,2025-03-08,4.8,EMP01148
PR00793,EMP05186,2024-08-01,3.3,EMP06379
PR00794,EMP05168,2024-05-24,2.3,EMP09303
PR00795,EMP00520,2025-05-12,4.7,EMP06337
PR00796,EMP06097,2025-10-30,4.6,EMP07651
PR00797,EMP05373,2026-02-05,1.7,EMP03941
PR00798,EMP03735,2023-11-20,4.5,EMP02333
PR00799,EMP01423,2026-07-16,2.9,EMP00172
PR00800,EMP02467,2026-04-08,2.7,EMP07959
PR00801,EMP02222,2025-02-04,3.9,EMP07943
PR00802,EMP01584,2023-08-07,1.9,EMP01986
PR00803,EMP08316,2025-07-16,2.1,EMP01123
PR00804,EMP02297,2024-09-05,1.4,EMP02758
PR00805,EMP04832,2024-09-30,4.9,EMP09510
PR00806,EMP03466,2024-05-07,4.7,EMP07872
PR00807,EMP06254,2023-11-03,4.9,EMP03459
PR00808,EMP03702,2023-12-25,3.8,EMP01256
PR00809,EMP05680,2025-07-16,2.3,EMP00627
PR00810,EMP05234,2025-10-30,2.1,EMP06950
PR00811,EMP00671,2025-11-07,4.4,EMP00296
PR00812,EMP01424,2024-05-01,3.1,EMP08447
PR00813,EMP06326,2025-09-09,3.7,EMP07411
PR00814,EMP07000,2023-08-31,1.4,EMP08996
PR00815,EMP09051,2024-08-22,4.0,EMP06823
PR00816,EMP06677,2026-07-02,1.1,EMP01772
PR00817,EMP02426,2025-11-14,1.4,EMP09479
PR00818,EMP02759,2025-08-26,3.4,EMP09726
PR00819,EMP08762,2025-03-23,3.5,EMP08544
PR00820,EMP06826,2026-07-19,3.2,EMP09856
PR00821,EMP04793,2025-01-03,1.9,EMP03998
PR00822,EMP01143,2024-04-12,2.9,EMP05093
PR00823,EMP04583,2023-09-29,4.2,EMP09465
PR00824,EMP04714,2024-04-29,1.6,EMP01903
PR00825,EMP03525,2023-11-21,1.5,EMP05468
PR00826,EMP03086,2024-10-28,4.2,EMP04510
PR00827,EMP09162,2025-09-14,1.4,EMP09464
PR00828,EMP00505,2023-08-28,4.6,EMP05739
PR00829,EMP06947,2025-09-06,1.6,EMP02481
PR00830,EMP08840,2026-05-23,1.5,EMP04144
PR00831,EMP03415,2025-05-11,4.9,EMP00169
PR00832,EMP01651,2026-02-18,2.9,EMP08836
PR00833,EMP05427,2025-07-29,2.4,EMP00051
PR00834,EMP06851,2026-01-09,2.7,EMP00796
PR00835,EMP03626,2023-12-04,3.9,EMP01899
PR00836,EMP00783,2024-02-04,3.8,EMP09887
PR00837,EMP08515,2024-12-22,4.2,EMP04031
PR00838,EMP01465,2026-02-25,1.5,EMP01844
PR00839,EMP05160,2023-10-27,1.4,EMP05851
PR00840,EMP09005,2024-08-09,4.9,EMP08283
PR00841,EMP02849,2023-10-13,4.2,EMP08829
PR00842,EMP07534,2024-07-08,2.6,EMP01414
PR00843,EMP04935,2025-03-03,4.1,EMP06160
PR00844,EMP00263,2025-03-01,3.1,EMP05933
PR00845,EMP00614,2024-07-09,3.0,EMP00325
PR00846,EMP05689,2024-04-27,4.1,EMP05870
PR00847,EMP00358,2023-11-09,3.7,EMP07900
PR00848,EMP04744,2025-10-04,2.7,EMP08519
PR00849,EMP00804,2025-12-07,3.8,EMP08991
PR00850,EMP04242,2026-04-07,2.6,EMP06706
PR00851,EMP05175,2025-11-13,2.6,EMP00891
PR00852,EMP02844,2026-01-21,4.5,EMP06959
PR00853,EMP09502,2024-01-19,4.4,EMP05514
PR00854,EMP01366,2024-08-13,2.8,EMP02999
PR00855,EMP09133,2026-04-29,3.9,EMP06274
PR00856,EMP03826,2025-07-22,2.6,EMP00900
PR00857,EMP05747,2026-01-06,4.8,EMP04609
PR00858,EMP02988,2024-07-05,4.5,EMP00515
PR00859,EMP02089,2024-05-09,4.1,EMP09998
PR00860,EMP02855,2025-03-07,3.7,EMP07817
PR00861,EMP08668,2026-06-19,1.5,EMP05760
PR00862,EMP06398,2025-07-11,1.6,EMP09566
PR00863,EMP02606,2024-05-17,3.9,EMP02716
PR00864,EMP01956,2025-03-21,2.6,EMP04621
PR00865,EMP03717,2025-11-17,1.9,EMP04136
PR00866,EMP03687,2025-07-23,4.7,EMP07712
PR00867,EMP07846,2023-09-05,3.4,EMP05558
PR00868,EMP05388,2023-09-23,2.2,EMP01727
PR00869,EMP06477,2024-01-06,2.5,EMP08239
PR00870,EMP09596,2026-06-09,4.6,EMP05894
PR00871,EMP07829,2024-12-21,1.2,EMP07341
PR00872,EMP02080,2026-06-01,4.3,EMP05081
PR00873,EMP02503,2025-12-19,4.5,EMP07955
PR00874,EMP01803,2024-05-29,3.8,EMP01537
PR00875,EMP00449,2025-04-29,2.2,EMP05557
PR00876,EMP05296,2024-05-13,2.7,EMP04313
PR00877,EMP07740,2026-04-16,2.4,EMP09685
PR00878,EMP04095,2023-10-28,1.1,EMP05793
PR00879,EMP03006,2024-08-29,3.3,EMP04105
PR00880,EMP01117,2025-05-15,4.4,EMP04719
PR00881,EMP07651,2024-07-10,2.0,EMP08131
PR00882,EMP02678,2025-10-22,3.2,EMP02128
PR00883,EMP09840,2023-08-05,4.1,EMP05875
PR00884,EMP09262,2025-04-25,2.3,EMP08650
PR00885,EMP02511,2024-03-08,4.3,EMP06202
PR00886,EMP05765,2023-09-17,1.5,EMP09800
PR00887,EMP02438,2024-05-05,2.2,EMP00804
PR00888,EMP03190,2025-09-10,5.0,EMP01199
PR00889,EMP08144,2025-02-14,3.9,EMP00212
PR00890,EMP05873,2023-12-05,3.2,EMP06672
PR00891,EMP08520,2024-01-04,2.7,EMP00006
PR00892,EMP08149,2023-08-15,2.0,EMP07534
PR00893,EMP02647,2025-01-13,4.6,EMP06317
PR00894,EMP03921,2024-10-10,4.3,EMP09913
PR00895,EMP02596,2026-01-26,2.6,EMP02655
PR00896,EMP06168,2025-06-30,4.2,EMP07492
PR00897,EMP00613,2026-05-08,2.3,EMP09224
PR00898,EMP08867,2024-08-14,1.7,EMP05333
PR00899,EMP00327,2024-10-12,1.5,EMP04318
PR00900,EMP04964,2024-01-21,1.8,EMP03342
PR00901,EMP08531,2025-05-04,3.7,EMP09285
PR00902,EMP03789,2025-02-16,3.9,EMP03730
PR00903,EMP08142,2025-04-22,2.8,EMP02318
PR00904,EMP07074,2025-09-06,3.8,EMP07831
PR00905,EMP06131,2023-10-14,2.3,EMP02939
PR00906,EMP02824,2023-08-12,2.7,EMP09886
PR00907,EMP03156,2024-05-21,4.3,EMP07522
PR00908,EMP07947,2025-11-10,1.2,EMP04963
PR00909,EMP07178,2025-09-29,1.6,EMP00016
PR00910,EMP07628,2026-02-09,1.6,EMP01732
PR00911,EMP05947,2024-06-13,1.0,EMP01974
PR00912,EMP06577,2025-05-16,3.4,EMP00475
PR00913,EMP00318,2023-09-08,4.5,EMP03265
PR00914,EMP04873,2024-05-25,2.1,EMP03331
PR00915,EMP02421,2026-04-04,3.6,EMP05684
PR00916,EMP02141,2025-08-29,2.4,EMP06535
PR00917,EMP09932,2024-10-05,4.8,EMP07527
PR00918,EMP01927,2026-03-26,4.9,EMP03283
PR00919,EMP05987,2024-03-02,3.0,EMP04368
PR00920,EMP09933,2024-07-30,1.5,EMP00433
PR00921,EMP00589,2024-05-25,3.3,EMP02278
PR00922,EMP09395,2026-07-04,3.9,EMP05690
PR00923,EMP06865,2025-11-11,2.6,EMP00466
PR00924,EMP09716,2024-06-28,3.1,EMP00382
PR00925,EMP00151,2024-02-13,2.8,EMP00192
PR00926,EMP06339,2025-10-15,2.1,EMP06808
PR00927,EMP08642,2024-11-20,4.8,EMP06769
PR00928,EMP02193,2026-04-13,1.0,EMP01906
PR00929,EMP09530,2024-08-20,4.6,EMP00266
PR00930,EMP01819,2024-12-10,2.2,EMP01194
PR00931,EMP01321,2026-06-16,4.5,EMP05523
PR00932,EMP05150,2024-04-24,4.3,EMP07814
PR00933,EMP00930,2025-07-10,2.7,EMP03038
PR00934,EMP08501,2025-04-26,4.5,EMP06023
PR00935,EMP02237,2026-04-25,1.4,EMP05465
PR00936,EMP08823,2023-12-10,1.5,EMP07705
PR00937,EMP02753,2024-01-27,3.3,EMP07187
PR00938,EMP05372,2025-09-02,1.1,EMP03380
PR00939,EMP07948,2025-04-11,3.1,EMP06490
PR00940,EMP06328,2024-03-07,1.7,EMP02196
PR00941,EMP09855,2024-05-25,3.1,EMP02050
PR00942,EMP07860,2024-09-08,4.6,EMP05414
PR00943,EMP02716,2023-09-13,1.6,EMP03459
PR00944,EMP09795,2025-11-10,1.7,EMP05815
PR00945,EMP09301,2024-03-25,1.8,EMP00900
PR00946,EMP01569,2025-04-03,1.8,EMP07150
PR00947,EMP07093,2024-07-16,2.0,EMP06771
PR00948,EMP08265,2025-12-21,1.8,EMP06939
PR00949,EMP02270,2025-11-17,4.1,EMP03478
PR00950,EMP04629,2025-05-18,2.2,EMP07034
PR00951,EMP04644,2024-10-16,3.0,EMP06618
PR00952,EMP08862,2024-12-17,2.0,EMP02337
PR00953,EMP02764,2024-04-08,3.0,EMP08320
PR00954,EMP01613,2024-02-12,4.1,EMP07833
PR00955,EMP07998,2026-03-24,3.8,EMP06737
PR00956,EMP09894,2025-07-15,2.6,EMP07892
PR00957,EMP03297,2024-03-20,3.4,EMP02317
PR00958,EMP04725,2024-01-16,1.1,EMP07020
PR00959,EMP09518,2024-09-11,3.2,EMP04548
PR00960,EMP02251,2024-06-14,1.3,EMP08227
PR00961,EMP08465,2024-12-31,4.5,EMP06610
PR00962,EMP07974,2025-06-27,3.8,EMP08795
PR00963,EMP06590,2024-05-01,2.2,EMP05124
PR00964,EMP05497,2024-11-04,4.9,EMP00624
PR00965,EMP08273,2024-06-18,1.8,EMP09033
PR00966,EMP07334,2026-05-02,2.4,EMP08139
PR00967,EMP07924,2024-05-26,3.9,EMP02001
PR00968,EMP02985,2024-10-27,1.8,EMP04236
PR00969,EMP08132,2026-01-04,1.1,EMP03395
PR00970,EMP08008,2024-01-20,4.0,EMP02062
PR00971,EMP08507,2024-01-26,4.0,EMP06756
PR00972,EMP03549,2023-09-05,3.8,EMP03592
PR00973,EMP01198,2023-10-30,4.6,EMP09780
PR00974,EMP03975,2024-09-17,2.7,EMP07059
PR00975,EMP05344,2025-02-13,3.0,EMP01066
PR00976,EMP06603,2025-02-16,4.0,EMP07144
PR00977,EMP07444,2024-06-13,2.1,EMP01688
PR00978,EMP00783,2026-06-04,1.5,EMP04042
PR00979,EMP09356,2024-02-06,2.9,EMP00544
PR00980,EMP08629,2023-11-05,4.2,EMP03568
PR00981,EMP06180,2025-10-26,4.4,EMP01343
PR00982,EMP01026,2025-05-26,3.2,EMP04339
PR00983,EMP02269,2026-05-10,2.4,EMP07029
PR00984,EMP02113,2026-01-28,3.6,EMP02040
PR00985,EMP06424,2026-01-16,2.2,EMP01421
PR00986,EMP09000,2024-03-07,4.1,EMP04059
PR00987,EMP01892,2024-07-31,4.1,EMP01762
PR00988,EMP06786,2024-11-17,3.2,EMP03742
PR00989,EMP06164,2024-05-09,3.3,EMP02623
PR00990,EMP08695,2025-09-04,1.2,EMP02005
PR00991,EMP03879,2024-07-10,3.2,EMP02554
PR00992,EMP08888,2024-11-16,2.2,EMP01747
PR00993,EMP00146,2025-09-22,4.2,EMP05468
PR00994,EMP07527,2024-02-15,2.7,EMP07748
PR00995,EMP05494,2023-09-21,1.1,EMP05832
PR00996,EMP06483,2025-07-20,2.6,EMP05213
PR00997,EMP01551,2025-08-04,3.9,EMP09252
