project_id,skill_id,required_proficiency
PRJ3805,SK0065,4
PRJ3598,SK0245,4
PRJ4827,SK0242,2
PRJ4110,SK0197,4
PRJ2660,SK0203,4
PRJ3667,SK0182,2
PRJ3343,SK0268,4
PRJ1171,SK0070,4
PRJ0515,SK0002,4
PRJ4736,SK0249,2
PRJ3668,SK0058,3
PRJ3965,SK0129,3
PRJ3672,SK0133,2
PRJ0239,SK0138,4
PRJ3997,SK0270,3
PRJ4062,SK0144,2
PRJ3671,SK0144,4
PRJ2261,SK0260,3
PRJ2502,SK0167,4
PRJ3637,SK0252,3
PRJ3373,SK0260,4
PRJ0923,SK0140,2
PRJ3686,SK0253,4
PRJ1990,SK0011,4
PRJ2700,SK0218,2
PRJ4135,SK0266,4
PRJ2766,SK0154,3
PRJ3657,SK0029,4
PRJ2409,SK0037,2
PRJ2137,SK0172,2
PRJ3482,SK0291,4
PRJ3273,SK0012,4
PRJ2796,SK0054,2
PRJ0322,SK0269,2
PRJ4487,SK0283,4
PRJ3368,SK0265,3
PRJ4072,SK0120,2
PRJ0631,SK0126,3
PRJ4043,SK0021,2
PRJ2917,SK0264,3
PRJ3457,SK0143,3
PRJ2560,SK0248,3
PRJ3342,SK0238,4
PRJ1262,SK0037,3
PRJ1243,SK0207,3
PRJ1846,SK0013,2
PRJ3683,SK0166,4
PRJ4939,SK0093,4
PRJ4457,SK0089,4
PRJ2063,SK0174,2
PRJ1596,SK0249,2
PRJ4892,SK0236,3
PRJ3692,SK0186,3
PRJ1912,SK0104,2
PRJ1852,SK0268,3
PRJ2083,SK0018,2
PRJ1603,SK0258,4
PRJ1861,SK0263,3
PRJ1707,SK0251,3
PRJ3568,SK0109,2
PRJ4549,SK0294,3
PRJ1322,SK0010,3
PRJ1776,SK0066,3
PRJ0913,SK0045,2
PRJ3610,SK0288,4
PRJ3281,SK0242,2
PRJ2524,SK0019,4
PRJ1920,SK0229,4
PRJ2773,SK0139,4
PRJ2463,SK0273,3
PRJ4601,SK0033,3
PRJ0892,SK0241,2
PRJ4880,SK0072,2
PRJ3461,SK0058,2
PRJ2469,SK0186,2
PRJ1302,SK0160,2
PRJ2023,SK0016,2
PRJ1428,SK0202,4
PRJ3616,SK0264,3
PRJ2196,SK0014,4
PRJ1429,SK0156,4
PRJ2528,SK0018,3
PRJ4981,SK0202,4
PRJ3580,SK0172,3
PRJ4328,SK0283,3
PRJ0813,SK0184,4
PRJ2616,SK0260,4
PRJ0681,SK0225,2
PRJ2105,SK0252,3
PRJ3590,SK0023,2
PRJ2820,SK0196,2
PRJ4980,SK0172,3
PRJ2132,SK0011,4
PRJ4202,SK0205,3
PRJ4867,SK0077,4
PRJ2633,SK0299,3
PRJ0342,SK0025,4
PRJ4878,SK0043,2
PRJ4591,SK0038,3
PRJ0467,SK0058,4
PRJ4756,SK0010,4
PRJ4467,SK0183,4
PRJ1196,SK0145,2
PRJ2517,SK0174,2
PRJ2148,SK0086,2
PRJ0492,SK0010,2
PRJ4286,SK0164,3
PRJ1190,SK0249,2
PRJ2524,SK0297,3
PRJ0642,SK0001,4
PRJ2187,SK0072,4
PRJ1508,SK0216,3
PRJ1511,SK0204,2
PRJ3267,SK0292,2
PRJ1942,SK0189,4
PRJ3083,SK0267,3
PRJ0025,SK0206,3
PRJ1741,SK0212,3
PRJ1597,SK0061,4
PRJ1374,SK0064,2
PRJ1809,SK0157,4
PRJ3780,SK0054,2
PRJ3842,SK0245,3
PRJ4973,SK0231,2
PRJ4626,SK0113,3
PRJ3078,SK0147,4
PRJ3366,SK0141,4
PRJ2360,SK0105,2
PRJ4653,SK0013,4
PRJ0675,SK0156,3
PRJ2928,SK0064,2
PRJ1209,SK0010,3
PRJ3227,SK0137,4
PRJ0668,SK0260,3
PRJ1372,SK0279,3
PRJ3301,SK0296,3
PRJ2521,SK0043,2
PRJ3174,SK0212,4
PRJ0341,SK0286,3
PRJ2002,SK0099,3
PRJ3316,SK0056,2
PRJ0817,SK0194,3
PRJ0110,SK0011,2
PRJ3794,SK0295,2
PRJ3803,SK0270,3
PRJ3249,SK0148,4
PRJ2513,SK0217,2
PRJ4253,SK0225,4
PRJ3772,SK0253,4
PRJ0965,SK0140,2
PRJ3110,SK0048,4
PRJ1840,SK0045,2
PRJ1218,SK0120,2
PRJ3038,SK0148,2
PRJ0106,SK0182,3
PRJ0728,SK0228,3
PRJ2073,SK0242,3
PRJ3958,SK0291,3
PRJ2096,SK0252,4
PRJ0460,SK0013,3
PRJ3550,SK0069,4
PRJ2742,SK0180,3
PRJ2943,SK0295,2
PRJ1296,SK0105,4
PRJ2912,SK0092,4
PRJ0766,SK0183,3
PRJ4191,SK0263,2
PRJ4826,SK0107,3
PRJ4721,SK0001,4
PRJ3318,SK0003,4
PRJ2858,SK0057,3
PRJ1904,SK0121,4
PRJ2013,SK0050,4
PRJ4608,SK0144,2
PRJ1415,SK0059,4
PRJ1656,SK0103,4
PRJ2786,SK0186,4
PRJ4426,SK0072,4
PRJ4255,SK0035,3
PRJ3743,SK0233,3
PRJ3486,SK0261,4
PRJ3677,SK0274,4
PRJ1536,SK0203,4
PRJ0801,SK0069,4
PRJ4127,SK0100,2
PRJ2720,SK0119,2
PRJ0859,SK0241,3
PRJ3332,SK0241,2
PRJ4326,SK0200,2
PRJ2620,SK0241,4
PRJ4428,SK0130,2
PRJ0943,SK0026,3
PRJ4260,SK0203,2
PRJ2985,SK0023,2
PRJ2975,SK0100,4
PRJ4777,SK0158,2
PRJ4569,SK0075,2
PRJ2110,SK0037,4
PRJ0121,SK0136,2
PRJ3725,SK0171,3
PRJ1208,SK0088,3
PRJ3711,SK0003,4
PRJ1267,SK0294,2
PRJ3279,SK0050,2
PRJ0558,SK0261,2
PRJ2567,SK0173,2
PRJ4120,SK0184,3
PRJ4859,SK0115,3
PRJ1137,SK0113,4
PRJ0975,SK0095,4
PRJ4250,SK0281,3
PRJ2068,SK0201,3
PRJ3000,SK0036,4
PRJ4799,SK0070,2
PRJ1419,SK0219,2
PRJ2933,SK0239,2
PRJ3314,SK0118,4
PRJ3165,SK0036,3
PRJ4302,SK0011,3
PRJ1622,SK0285,4
PRJ0436,SK0015,4
PRJ1247,SK0027,3
PRJ1022,SK0025,3
PRJ0968,SK0290,2
PRJ2316,SK0212,4
PRJ2540,SK0097,2
PRJ3902,SK0117,4
PRJ2216,SK0219,2
PRJ2941,SK0108,3
PRJ2865,SK0202,4
PRJ3412,SK0059,2
PRJ4901,SK0246,4
PRJ4962,SK0020,2
PRJ0196,SK0252,4
PRJ2649,SK0126,2
PRJ2902,SK0150,2
PRJ3384,SK0274,4
PRJ0556,SK0285,4
PRJ1383,SK0160,3
PRJ0635,SK0221,2
PRJ1643,SK0223,4
PRJ1367,SK0167,3
PRJ0781,SK0057,4
PRJ3907,SK0058,3
PRJ4953,SK0015,2
PRJ2890,SK0138,2
PRJ3683,SK0214,2
PRJ0218,SK0231,4
PRJ1473,SK0183,4
PRJ4774,SK0280,2
PRJ3211,SK0141,2
PRJ4072,SK0226,3
PRJ1717,SK0168,4
PRJ1437,SK0250,2
PRJ4770,SK0044,2
PRJ0608,SK0138,2
PRJ4193,SK0034,4
PRJ1463,SK0230,2
PRJ2890,SK0030,3
PRJ2143,SK0132,4
PRJ0948,SK0054,3
PRJ2242,SK0199,3
PRJ3195,SK0174,3
PRJ1396,SK0166,3
PRJ3861,SK0147,2
PRJ1862,SK0031,3
PRJ4023,SK0188,4
PRJ3888,SK0144,3
PRJ1007,SK0232,4
PRJ4026,SK0259,2
PRJ1674,SK0205,4
PRJ0048,SK0084,4
PRJ2423,SK0094,4
PRJ2425,SK0006,4
PRJ2454,SK0267,4
PRJ2608,SK0261,4
PRJ0165,SK0053,2
PRJ4731,SK0193,3
PRJ3208,SK0202,3
PRJ0747,SK0140,2
PRJ1676,SK0259,4
PRJ2493,SK0300,2
PRJ3083,SK0216,4
PRJ4510,SK0129,2
PRJ0152,SK0123,4
PRJ4073,SK0183,3
PRJ4424,SK0290,3
PRJ1256,SK0280,2
PRJ4723,SK0005,4
PRJ4620,SK0023,2
PRJ3735,SK0295,4
PRJ2150,SK0190,2
PRJ4819,SK0006,4
PRJ2729,SK0037,4
PRJ2639,SK0068,2
PRJ1722,SK0058,2
PRJ2041,SK0047,4
PRJ3130,SK0103,3
PRJ4494,SK0271,3
PRJ4272,SK0258,4
PRJ3983,SK0195,4
PRJ4197,SK0201,2
PRJ1499,SK0133,3
PRJ3200,SK0053,4
PRJ1374,SK0159,4
PRJ3944,SK0263,4
PRJ4265,SK0082,3
PRJ4070,SK0183,4
PRJ2805,SK0094,3
PRJ2393,SK0229,2
PRJ4017,SK0144,3
PRJ0041,SK0158,3
PRJ4693,SK0292,3
PRJ2163,SK0200,3
PRJ1837,SK0141,4
PRJ0499,SK0125,3
PRJ0823,SK0112,4
PRJ3719,SK0091,2
PRJ0478,SK0040,4
PRJ2561,SK0230,4
PRJ1592,SK0111,3
PRJ4152,SK0263,3
PRJ3868,SK0290,4
PRJ3138,SK0070,3
PRJ4458,SK0033,2
PRJ0208,SK0109,2
PRJ3983,SK0233,2
PRJ4660,SK0181,2
PRJ1991,SK0143,4
PRJ0261,SK0233,4
PRJ2541,SK0030,4
PRJ1040,SK0238,4
PRJ1457,SK0190,3
PRJ3955,SK0150,2
PRJ0125,SK0050,4
PRJ4646,SK0161,4
PRJ4572,SK0260,4
PRJ1438,SK0007,3
PRJ1105,SK0257,3
PRJ0818,SK0263,3
PRJ0881,SK0052,3
PRJ2729,SK0068,4
PRJ4191,SK0097,3
PRJ0582,SK0245,4
PRJ4061,SK0069,4
PRJ0287,SK0128,4
PRJ0073,SK0150,4
PRJ3479,SK0053,2
PRJ0769,SK0248,3
PRJ4358,SK0274,2
PRJ4116,SK0210,4
PRJ4588,SK0065,2
PRJ3856,SK0284,4
PRJ0616,SK0275,4
PRJ2702,SK0030,2
PRJ0890,SK0258,3
PRJ4172,SK0144,4
PRJ1079,SK0230,2
PRJ0253,SK0067,2
PRJ3264,SK0023,3
PRJ1786,SK0039,4
PRJ0567,SK0266,2
PRJ4422,SK0056,3
PRJ1909,SK0266,4
PRJ3336,SK0076,4
PRJ2063,SK0081,3
PRJ0862,SK0191,2
PRJ2956,SK0014,4
PRJ2096,SK0257,3
PRJ3162,SK0031,2
PRJ1076,SK0053,4
PRJ0403,SK0091,3
PRJ1320,SK0221,2
PRJ1220,SK0013,4
PRJ0650,SK0148,2
PRJ4586,SK0281,3
PRJ1016,SK0126,2
PRJ2058,SK0117,3
PRJ2984,SK0273,2
PRJ0814,SK0045,4
PRJ4590,SK0012,2
PRJ2619,SK0290,3
PRJ0896,SK0143,3
PRJ0781,SK0278,4
PRJ0275,SK0188,3
PRJ3667,SK0006,4
PRJ4773,SK0055,2
PRJ0149,SK0187,2
PRJ0127,SK0281,3
PRJ3434,SK0220,3
PRJ2037,SK0107,4
PRJ1693,SK0020,4
PRJ3464,SK0262,2
PRJ0976,SK0187,2
PRJ0231,SK0299,4
PRJ1914,SK0029,4
PRJ0085,SK0102,4
PRJ3715,SK0212,3
PRJ3715,SK0156,2
PRJ0990,SK0265,2
PRJ0185,SK0050,2
PRJ2731,SK0079,3
PRJ2509,SK0093,4
PRJ3954,SK0133,2
PRJ0972,SK0165,2
PRJ0595,SK0191,3
PRJ4392,SK0125,2
PRJ3645,SK0216,2
PRJ0724,SK0187,3
PRJ2253,SK0225,4
PRJ2912,SK0019,4
PRJ4989,SK0060,4
PRJ2347,SK0083,4
PRJ2193,SK0074,4
PRJ3838,SK0027,3
PRJ3467,SK0141,4
PRJ4645,SK0145,3
PRJ4520,SK0300,4
PRJ0245,SK0164,4
PRJ4436,SK0066,4
PRJ4354,SK0131,2
PRJ4905,SK0138,4
PRJ0074,SK0028,3
PRJ1836,SK0039,4
PRJ3469,SK0255,3
PRJ1888,SK0170,3
PRJ1049,SK0177,4
PRJ0325,SK0274,2
PRJ0268,SK0244,2
PRJ2315,SK0271,4
PRJ1382,SK0081,2
PRJ0548,SK0114,2
PRJ3744,SK0210,3
PRJ3726,SK0296,3
PRJ2534,SK0172,4
PRJ4819,SK0225,4
PRJ1480,SK0238,4
PRJ0070,SK0226,3
PRJ3121,SK0047,4
PRJ2010,SK0034,4
PRJ1589,SK0221,2
PRJ1706,SK0070,3
PRJ2738,SK0049,2
PRJ0159,SK0298,4
PRJ1708,SK0249,3
PRJ1162,SK0249,4
PRJ1287,SK0239,4
PRJ2651,SK0132,3
PRJ1069,SK0144,2
PRJ1188,SK0157,3
PRJ1888,SK0287,4
PRJ2294,SK0145,2
PRJ0378,SK0171,4
PRJ0955,SK0185,3
PRJ3342,SK0236,2
PRJ3132,SK0182,4
PRJ1200,SK0166,4
PRJ2991,SK0212,4
PRJ4941,SK0177,3
PRJ4273,SK0290,4
PRJ4001,SK0193,2
PRJ1876,SK0291,2
PRJ4068,SK0031,3
PRJ0751,SK0203,2
PRJ4332,SK0020,2
PRJ1601,SK0260,3
PRJ4430,SK0086,4
PRJ1219,SK0234,3
PRJ4851,SK0181,3
PRJ4451,SK0159,2
PRJ4256,SK0032,2
PRJ3838,SK0075,3
PRJ4404,SK0111,4
PRJ0951,SK0103,4
PRJ4842,SK0050,2
PRJ0366,SK0149,2
PRJ4061,SK0090,4
PRJ0473,SK0227,2
PRJ0826,SK0258,2
PRJ3391,SK0071,2
PRJ0762,SK0183,2
PRJ1104,SK0212,4
PRJ0890,SK0207,2
PRJ4084,SK0181,2
PRJ3675,SK0112,2
PRJ1965,SK0155,4
PRJ4255,SK0282,3
PRJ2531,SK0219,3
PRJ0729,SK0203,3
PRJ0361,SK0145,2
PRJ2674,SK0180,4
PRJ0637,SK0054,3
PRJ4703,SK0216,2
PRJ4966,SK0115,4
PRJ3580,SK0039,3
PRJ1878,SK0264,2
PRJ4625,SK0256,3
PRJ2762,SK0195,3
PRJ2471,SK0155,2
PRJ4527,SK0035,4
PRJ0104,SK0001,2
PRJ1323,SK0132,4
PRJ0788,SK0275,4
PRJ0735,SK0072,3
PRJ2828,SK0275,2
PRJ3012,SK0132,2
PRJ4912,SK0249,4
PRJ3592,SK0268,4
PRJ3407,SK0119,2
PRJ3562,SK0113,4
PRJ0567,SK0258,3
PRJ4623,SK0188,4
PRJ2683,SK0199,2
PRJ4375,SK0119,2
PRJ1755,SK0061,2
PRJ4080,SK0277,3
PRJ1396,SK0147,2
PRJ3217,SK0056,3
PRJ2041,SK0213,4
PRJ3896,SK0139,2
PRJ4137,SK0067,2
PRJ2891,SK0072,4
PRJ4608,SK0184,2
PRJ2345,SK0244,4
PRJ4317,SK0255,3
PRJ2188,SK0299,3
PRJ4664,SK0005,3
PRJ1647,SK0065,2
PRJ1791,SK0186,3
PRJ0086,SK0207,3
PRJ0406,SK0168,2
PRJ0226,SK0183,3
PRJ3898,SK0206,4
PRJ0724,SK0075,4
PRJ3162,SK0112,3
PRJ4963,SK0180,2
PRJ4220,SK0127,3
PRJ4087,SK0003,4
PRJ2085,SK0177,2
PRJ4538,SK0265,3
PRJ2588,SK0166,2
PRJ0515,SK0275,3
PRJ1753,SK0154,2
PRJ2051,SK0285,3
PRJ1764,SK0172,2
PRJ1059,SK0179,4
PRJ3054,SK0176,4
PRJ1250,SK0059,2
PRJ2690,SK0123,3
PRJ4411,SK0252,3
PRJ4668,SK0237,4
PRJ2558,SK0217,3
PRJ1358,SK0162,4
PRJ1809,SK0157,3
PRJ2718,SK0051,4
PRJ2755,SK0122,3
PRJ0653,SK0112,3
PRJ2171,SK0102,2
PRJ2752,SK0208,2
PRJ4886,SK0280,4
PRJ1018,SK0293,2
PRJ0153,SK0174,3
PRJ3791,SK0138,2
PRJ4270,SK0127,4
PRJ0197,SK0009,3
PRJ0041,SK0039,4
PRJ4303,SK0093,4
PRJ3847,SK0094,4
PRJ0258,SK0098,3
PRJ2981,SK0183,4
PRJ4354,SK0022,3
PRJ0524,SK0122,2
PRJ0964,SK0057,3
PRJ4010,SK0142,3
PRJ3377,SK0105,3
PRJ2138,SK0228,3
PRJ3694,SK0147,3
PRJ2120,SK0295,3
PRJ2984,SK0185,3
PRJ4364,SK0217,4
PRJ1501,SK0187,3
PRJ3855,SK0076,2
PRJ0589,SK0284,4
PRJ3907,SK0201,4
PRJ4536,SK0274,2
PRJ2297,SK0104,4
PRJ2910,SK0028,4
PRJ0951,SK0297,3
PRJ3429,SK0015,2
PRJ3481,SK0078,2
PRJ2807,SK0267,4
PRJ4613,SK0257,4
PRJ3677,SK0156,4
PRJ3023,SK0120,3
PRJ4464,SK0091,3
PRJ3523,SK0299,2
PRJ2123,SK0025,3
PRJ4691,SK0281,3
PRJ2800,SK0176,4
PRJ3315,SK0230,2
PRJ0573,SK0199,4
PRJ2711,SK0265,4
PRJ0979,SK0112,3
PRJ0874,SK0129,2
PRJ3529,SK0289,2
PRJ3402,SK0147,3
PRJ0573,SK0047,2
PRJ4200,SK0234,3
PRJ3735,SK0081,2
PRJ2367,SK0003,4
PRJ1594,SK0051,2
PRJ4451,SK0282,2
PRJ0462,SK0014,2
PRJ1178,SK0075,3
PRJ4024,SK0272,3
PRJ1388,SK0136,2
PRJ3805,SK0109,4
PRJ0378,SK0056,4
PRJ2483,SK0296,4
PRJ3905,SK0130,2
PRJ3367,SK0246,3
PRJ0594,SK0001,3
PRJ3000,SK0220,4
PRJ3725,SK0078,3
PRJ4808,SK0197,2
PRJ0987,SK0210,4
PRJ4652,SK0143,4
PRJ1680,SK0152,3
PRJ4870,SK0074,3
PRJ2348,SK0182,4
PRJ2658,SK0076,3
PRJ0622,SK0245,2
PRJ2536,SK0112,3
PRJ4434,SK0293,2
PRJ4264,SK0234,2
PRJ2506,SK0286,2
PRJ2260,SK0120,3
PRJ4999,SK0187,4
PRJ2149,SK0066,3
PRJ3210,SK0020,3
PRJ3434,SK0101,3
PRJ3870,SK0096,2
PRJ1350,SK0078,4
PRJ2743,SK0245,4
PRJ4261,SK0272,2
PRJ2732,SK0002,3
PRJ0307,SK0259,3
PRJ4400,SK0287,2
PRJ2185,SK0049,3
PRJ2500,SK0231,4
PRJ4074,SK0290,4
PRJ4553,SK0009,4
PRJ0159,SK0058,4
PRJ1865,SK0067,4
PRJ1393,SK0057,4
PRJ0172,SK0127,4
PRJ1420,SK0300,3
PRJ1972,SK0160,2
PRJ4926,SK0259,4
PRJ1439,SK0223,3
PRJ0882,SK0086,2
PRJ3076,SK0206,2
PRJ1890,SK0292,4
PRJ1113,SK0231,4
PRJ2981,SK0181,2
PRJ1726,SK0182,3
PRJ3159,SK0161,4
PRJ3734,SK0237,3
PRJ1765,SK0196,4
PRJ3396,SK0156,3
PRJ0977,SK0047,3
PRJ3797,SK0053,4
PRJ3286,SK0244,4
PRJ0624,SK0134,2
PRJ4328,SK0216,4
PRJ4363,SK0080,2
PRJ1557,SK0018,3
PRJ0711,SK0115,4
PRJ4780,SK0155,2
PRJ4904,SK0275,2
PRJ3176,SK0187,4
PRJ0660,SK0179,3
PRJ2790,SK0244,2
PRJ4633,SK0149,3
PRJ4284,SK0271,2
PRJ3619,SK0075,3
PRJ0952,SK0041,4
PRJ0744,SK0023,4
PRJ0300,SK0207,4
PRJ2170,SK0042,2
PRJ4189,SK0219,2
PRJ4415,SK0173,3
PRJ1081,SK0286,3
PRJ2720,SK0266,3
PRJ3715,SK0251,4
PRJ2240,SK0090,3
PRJ2012,SK0280,2
PRJ4561,SK0293,4
PRJ0371,SK0290,4
PRJ4696,SK0136,3
PRJ4479,SK0150,4
PRJ3754,SK0105,2
PRJ3442,SK0274,2
PRJ4318,SK0194,2
PRJ4027,SK0261,4
PRJ3807,SK0009,4
PRJ1529,SK0076,2
PRJ2194,SK0134,2
PRJ4533,SK0141,2
PRJ1600,SK0109,3
PRJ3107,SK0026,4
PRJ1647,SK0176,3
PRJ0606,SK0026,4
PRJ4385,SK0184,4
PRJ2983,SK0087,4
PRJ1532,SK0218,3
PRJ1044,SK0219,3
PRJ2962,SK0257,4
PRJ4359,SK0131,4
PRJ2216,SK0158,3
PRJ4430,SK0202,2
PRJ3986,SK0250,3
PRJ1203,SK0134,2
PRJ2611,SK0121,2
PRJ3893,SK0128,2
PRJ3440,SK0148,4
PRJ0371,SK0261,4
PRJ2335,SK0270,2
PRJ1095,SK0274,4
PRJ4570,SK0263,3
PRJ0613,SK0153,4
PRJ3703,SK0048,3
PRJ1813,SK0037,4
PRJ4526,SK0298,2
PRJ2635,SK0022,2
PRJ2614,SK0162,3
PRJ2063,SK0089,3
PRJ0159,SK0018,2
PRJ3762,SK0204,2
PRJ0774,SK0002,4
PRJ1008,SK0174,4
PRJ2403,SK0300,2
PRJ1897,SK0163,3
PRJ1943,SK0256,4
PRJ0984,SK0273,4
PRJ4865,SK0090,4
PRJ1241,SK0010,3
PRJ0438,SK0136,4
PRJ0654,SK0170,4
PRJ2110,SK0059,3
PRJ1139,SK0127,2
PRJ1521,SK0057,3
PRJ3591,SK0083,4
PRJ2565,SK0267,3
PRJ3600,SK0072,4
PRJ4848,SK0122,3
PRJ2171,SK0293,3
PRJ0120,SK0014,2
PRJ0640,SK0300,2
PRJ3184,SK0219,2
PRJ3583,SK0153,3
PRJ1044,SK0191,2
PRJ0835,SK0052,3
PRJ1206,SK0005,3
PRJ0499,SK0116,2
PRJ3123,SK0134,3
PRJ1927,SK0003,2
PRJ3046,SK0255,4
PRJ4772,SK0016,4
PRJ1176,SK0093,3
PRJ3163,SK0289,4
PRJ4963,SK0034,2
PRJ3198,SK0209,2
PRJ3716,SK0141,2
PRJ4452,SK0044,4
PRJ1288,SK0068,2
PRJ0568,SK0179,4
PRJ2357,SK0277,4
PRJ3090,SK0273,4
PRJ3390,SK0077,3
PRJ3487,SK0155,4
PRJ3611,SK0266,2
PRJ2212,SK0163,2
PRJ2206,SK0107,3
PRJ2330,SK0066,2
PRJ1303,SK0104,2
PRJ2414,SK0090,2
PRJ3219,SK0147,3
PRJ0834,SK0155,3
PRJ0252,SK0034,2
PRJ4214,SK0185,4
PRJ2190,SK0294,2
PRJ2239,SK0258,2
PRJ2738,SK0197,4
PRJ4494,SK0151,2
PRJ0961,SK0232,4
PRJ2093,SK0284,2
PRJ3748,SK0179,2
PRJ2325,SK0277,3
PRJ3535,SK0195,2
PRJ4598,SK0225,3
PRJ1868,SK0042,2
PRJ2940,SK0265,2
PRJ3917,SK0206,4
PRJ2326,SK0217,2
PRJ3105,SK0241,4
PRJ3192,SK0043,3
PRJ3739,SK0088,4
PRJ3913,SK0291,3
PRJ3023,SK0220,2
PRJ0903,SK0260,4
PRJ3109,SK0138,2
PRJ2073,SK0047,2
PRJ3767,SK0178,4
PRJ3872,SK0134,3
PRJ1697,SK0008,2
PRJ3057,SK0124,2
PRJ3135,SK0194,4
PRJ1891,SK0190,3
PRJ0495,SK0274,2
PRJ2429,SK0036,4
PRJ2885,SK0213,2
PRJ3866,SK0170,2
PRJ4413,SK0244,2
PRJ0356,SK0190,4
PRJ4826,SK0262,2
PRJ2148,SK0205,4
PRJ0474,SK0057,2
PRJ2389,SK0225,4
PRJ0419,SK0259,3
PRJ0590,SK0187,2
PRJ3573,SK0095,2
PRJ4269,SK0063,4
PRJ4185,SK0013,4
PRJ1170,SK0240,3
PRJ3966,SK0234,4
PRJ0603,SK0076,2
PRJ3220,SK0112,4
PRJ3181,SK0004,2
PRJ1576,SK0249,2
PRJ2322,SK0047,2
PRJ0646,SK0139,4
PRJ3449,SK0042,3
PRJ2856,SK0049,4
PRJ0664,SK0048,2
PRJ2626,SK0130,3
PRJ0693,SK0249,3
PRJ1541,SK0098,4
PRJ3867,SK0020,2
PRJ4222,SK0131,3
PRJ3997,SK0207,2
PRJ4195,SK0029,4
PRJ1977,SK0255,2
PRJ4502,SK0095,4
PRJ1661,SK0118,2
PRJ1507,SK0037,3
PRJ4796,SK0040,3
PRJ1044,SK0170,2
PRJ2823,SK0236,3
PRJ3526,SK0151,2
PRJ1325,SK0271,2
PRJ3522,SK0299,2
PRJ4128,SK0097,4
PRJ2843,SK0300,3
PRJ4980,SK0278,3
PRJ2337,SK0171,3
PRJ2766,SK0265,4
PRJ0173,SK0286,3
PRJ2113,SK0054,3
PRJ3924,SK0119,2
PRJ2162,SK0079,2
PRJ3915,SK0162,2
PRJ0601,SK0071,2
PRJ4353,SK0254,4
PRJ3694,SK0119,4
PRJ3070,SK0262,4
PRJ3472,SK0296,2
PRJ0799,SK0164,3
PRJ2416,SK0130,2
PRJ4569,SK0261,4
PRJ4001,SK0231,3
PRJ1819,SK0252,4
PRJ2803,SK0056,4
PRJ1087,SK0106,4
PRJ3062,SK0066,3
PRJ2829,SK0150,4
PRJ3084,SK0004,2
PRJ0953,SK0055,4
PRJ0620,SK0006,3
PRJ0906,SK0016,3
PRJ2109,SK0100,3
PRJ0401,SK0119,3
PRJ1280,SK0287,4
PRJ0930,SK0178,2
PRJ4656,SK0172,4
PRJ0222,SK0117,3
PRJ0982,SK0062,2
PRJ2601,SK0024,4
PRJ0133,SK0095,3
PRJ4221,SK0169,3
PRJ1488,SK0238,3
PRJ2490,SK0012,2
PRJ1107,SK0234,4
PRJ1364,SK0251,2
PRJ0853,SK0234,4
PRJ0475,SK0234,2
PRJ2916,SK0067,2
PRJ3974,SK0006,4
PRJ2623,SK0048,4
PRJ3219,SK0046,3
PRJ3365,SK0024,3
PRJ3326,SK0054,2
PRJ2439,SK0176,2
PRJ0724,SK0126,4
PRJ0902,SK0211,3
PRJ4678,SK0018,4
PRJ1200,SK0036,2
PRJ3953,SK0005,3
PRJ4415,SK0041,4
PRJ4593,SK0172,3
PRJ2242,SK0015,4
PRJ1098,SK0197,4
PRJ2353,SK0155,3
PRJ2671,SK0240,2
PRJ0042,SK0083,3
PRJ0224,SK0159,3
PRJ3206,SK0170,4
PRJ0425,SK0234,2
PRJ4709,SK0252,4
PRJ2432,SK0015,2
PRJ4833,SK0001,3
PRJ2906,SK0027,3
PRJ1336,SK0048,3
PRJ2596,SK0177,2
PRJ4283,SK0186,2
PRJ3122,SK0038,3
PRJ0480,SK0236,3
PRJ3382,SK0199,3
PRJ4881,SK0086,4
PRJ2747,SK0248,4
PRJ4523,SK0256,4
PRJ2968,SK0057,4
PRJ1162,SK0281,4
PRJ1173,SK0161,3
PRJ3516,SK0297,3
PRJ2719,SK0109,3
PRJ4543,SK0152,3
PRJ2868,SK0179,2
PRJ2398,SK0076,3
PRJ1018,SK0231,2
PRJ3920,SK0163,2
PRJ4850,SK0111,3
PRJ2633,SK0018,4
PRJ4824,SK0100,2
PRJ4347,SK0260,3
PRJ4113,SK0209,3
PRJ1513,SK0180,4
PRJ3246,SK0073,4
PRJ3484,SK0278,2
PRJ1892,SK0018,3
PRJ0460,SK0196,4
PRJ2042,SK0048,3
PRJ3542,SK0200,2
PRJ0409,SK0272,4
PRJ3273,SK0152,2
PRJ1390,SK0072,2
PRJ1155,SK0168,2
PRJ1728,SK0231,4
PRJ1528,SK0014,4
PRJ2738,SK0247,4
PRJ4015,SK0202,2
PRJ0763,SK0056,3
PRJ4072,SK0064,2
PRJ4683,SK0025,4
PRJ4150,SK0142,4
PRJ1494,SK0005,2
PRJ2495,SK0094,4
PRJ4733,SK0194,4
PRJ4421,SK0097,4
PRJ2048,SK0069,2
PRJ3143,SK0109,2
PRJ4248,SK0263,2
PRJ0939,SK0105,3
PRJ0024,SK0128,2
PRJ1815,SK0003,2
PRJ2177,SK0039,2
PRJ1592,SK0015,2
PRJ1854,SK0176,2
PRJ2151,SK0067,4
PRJ4747,SK0129,3
PRJ1979,SK0149,2
PRJ1892,SK0082,2
PRJ2536,SK0093,4
PRJ1094,SK0237,4
PRJ2490,SK0139,2
PRJ1806,SK0281,2
PRJ1702,SK0119,3
PRJ4748,SK0133,3
