requisition_id,job_title,department_id,status,time_to_fill_days
REQ00594,"Pharmacist, community",D007,Closed,52
REQ00595,"Teacher, music",D016,Closed,66
REQ00596,Geoscientist,D011,Closed,106
REQ00597,Child psychotherapist,D008,Open,101
REQ00598,"Production assistant, radio",D004,Open,94
REQ00599,"Scientist, product/process development",D015,Open,58
REQ00600,Clinical research associate,D009,Closed,73
REQ00601,Patent examiner,D016,Closed,52
REQ00602,"Psychologist, sport and exercise",D011,Closed,70
REQ00603,Occupational hygienist,D007,Open,92
REQ00604,Haematologist,D010,Closed,39
REQ00605,"Copywriter, advertising",D014,Closed,77
REQ00606,"Therapist, art",D017,Closed,38
REQ00607,Tourist information centre manager,D003,Closed,104
REQ00608,"Physicist, medical",D018,Open,16
REQ00609,Barrister,D011,Closed,112
REQ00610,Electronics engineer,D005,Closed,118
REQ00611,Probation officer,D007,Closed,99
REQ00612,Medical laboratory scientific officer,D006,Open,89
REQ00613,IT sales professional,D008,Open,90
REQ00614,Agricultural engineer,D015,Closed,117
REQ00615,Armed forces training and education officer,D019,Closed,72
REQ00616,"Conservator, furniture",D004,Closed,61
REQ00617,Ambulance person,D013,Closed,86
REQ00618,Retail merchandiser,D012,Closed,103
REQ00619,"Programmer, systems",D014,Closed,19
REQ00620,Control and instrumentation engineer,D010,Closed,40
REQ00621,"Designer, furniture",D003,On Hold,72
REQ00622,Osteopath,D015,Open,54
REQ00623,Armed forces logistics/support/administrative officer,D009,Open,46
REQ00624,Minerals surveyor,D008,Closed,41
REQ00625,"Teacher, English as a foreign language",D007,Open,89
REQ00626,Mechanical engineer,D007,Closed,115
REQ00627,Physiotherapist,D006,Closed,69
REQ00628,Financial risk analyst,D008,Closed,69
REQ00629,"Therapist, drama",D005,Closed,82
REQ00630,Early years teacher,D004,Closed,84
REQ00631,Writer,D008,Open,49
REQ00632,Immunologist,D016,Closed,118
REQ00633,Technical brewer,D002,Closed,70
REQ00634,Forest/woodland manager,D010,Closed,113
REQ00635,Computer games developer,D018,Closed,34
REQ00636,Museum/gallery exhibitions officer,D019,Closed,75
REQ00637,Insurance broker,D012,Closed,42
REQ00638,International aid/development worker,D006,Open,78
REQ00639,Ambulance person,D017,Closed,90
REQ00640,Maintenance engineer,D013,Closed,99
REQ00641,Recruitment consultant,D010,Open,112
REQ00642,"Engineer, civil (consulting)",D003,Closed,118
REQ00643,Clinical psychologist,D018,On Hold,89
REQ00644,Physiological scientist,D001,Closed,67
REQ00645,"Designer, television/film set",D003,Open,97
REQ00646,Video editor,D008,Closed,73
REQ00647,Trade union research officer,D015,On Hold,19
REQ00648,"Accountant, chartered certified",D010,Closed,69
REQ00649,Education administrator,D004,Closed,57
REQ00650,Chartered public finance accountant,D006,Closed,89
REQ00651,"Therapist, speech and language",D010,Closed,72
REQ00652,Therapeutic radiographer,D020,Closed,34
REQ00653,Further education lecturer,D003,On Hold,86
REQ00654,Mudlogger,D015,Open,84
REQ00655,Health physicist,D009,Closed,100
REQ00656,"Administrator, local government",D012,Closed,53
REQ00657,Civil Service administrator,D004,Closed,15
REQ00658,Pathologist,D014,Closed,101
REQ00659,"Pilot, airline",D003,Closed,108
REQ00660,Geographical information systems officer,D018,Closed,89
REQ00661,"Conservation officer, nature",D011,Closed,66
REQ00662,Education administrator,D005,Closed,84
REQ00663,Secondary school teacher,D020,Closed,40
REQ00664,Nature conservation officer,D015,Closed,69
REQ00665,"Restaurant manager, fast food",D018,Closed,98
REQ00666,Patent attorney,D002,Closed,79
REQ00667,"Engineer, maintenance (IT)",D005,Closed,36
REQ00668,Video editor,D019,Closed,67
REQ00669,"Scientist, water quality",D015,Closed,117
REQ00670,Chief Marketing Officer,D007,Open,118
REQ00671,Company secretary,D010,Open,60
REQ00672,Risk manager,D010,Closed,68
REQ00673,Patent examiner,D020,Closed,57
REQ00674,Hospital pharmacist,D018,Closed,62
REQ00675,Charity fundraiser,D017,Closed,31
REQ00676,Fish farm manager,D008,Closed,74
REQ00677,Air broker,D010,Closed,27
REQ00678,Financial trader,D016,Closed,90
REQ00679,Commercial art gallery manager,D011,Closed,33
REQ00680,"Accountant, chartered certified",D010,Closed,54
REQ00681,Graphic designer,D018,Closed,42
REQ00682,Chartered certified accountant,D014,Closed,82
REQ00683,Dietitian,D018,Closed,15
REQ00684,Visual merchandiser,D013,Closed,53
REQ00685,Chiropractor,D011,Closed,15
REQ00686,Product/process development scientist,D013,On Hold,91
REQ00687,Senior tax professional/tax inspector,D003,Closed,71
REQ00688,Counselling psychologist,D016,Closed,17
REQ00689,Stage manager,D012,Open,25
REQ00690,"Surveyor, building",D003,Closed,40
REQ00691,"Psychologist, sport and exercise",D002,Closed,67
REQ00692,Chartered management accountant,D020,Closed,21
REQ00693,Equities trader,D010,On Hold,61
REQ00694,"Geneticist, molecular",D001,Closed,38
REQ00695,Occupational psychologist,D014,Closed,78
REQ00696,Make,D010,On Hold,110
REQ00697,"Therapist, art",D018,Closed,86
REQ00698,Emergency planning/management officer,D010,Closed,95
REQ00699,Aeronautical engineer,D002,Closed,78
REQ00700,Geophysicist/field seismologist,D018,On Hold,110
REQ00701,Interpreter,D020,Closed,25
REQ00702,Tourism officer,D005,Closed,24
REQ00703,Civil Service fast streamer,D002,Closed,73
REQ00704,Financial controller,D015,Closed,81
REQ00705,Medical illustrator,D017,On Hold,61
REQ00706,"Journalist, magazine",D008,Closed,63
REQ00707,Government social research officer,D019,Closed,117
REQ00708,Network engineer,D020,Closed,96
REQ00709,Secretary/administrator,D001,Open,86
REQ00710,Chief Technology Officer,D018,Open,93
REQ00711,Ambulance person,D016,Closed,72
REQ00712,Garment/textile technologist,D011,Closed,87
REQ00713,"Designer, textile",D001,Closed,101
REQ00714,Research scientist (life sciences),D006,Closed,74
REQ00715,Estate manager/land agent,D017,Closed,39
REQ00716,Youth worker,D013,On Hold,96
REQ00717,"Civil engineer, consulting",D009,Open,119
REQ00718,Radio producer,D012,Closed,33
REQ00719,Web designer,D013,Closed,67
REQ00720,Newspaper journalist,D002,Closed,99
REQ00721,Cabin crew,D020,Open,98
REQ00722,Translator,D017,Closed,96
REQ00723,"Investment banker, corporate",D012,Closed,43
REQ00724,"Therapist, speech and language",D009,Closed,51
REQ00725,Television floor manager,D015,Closed,110
REQ00726,"Scientist, research (medical)",D009,Open,54
REQ00727,Forest/woodland manager,D009,Closed,113
REQ00728,Magazine journalist,D007,Closed,112
REQ00729,"Engineer, technical sales",D008,On Hold,23
REQ00730,"Psychologist, forensic",D017,On Hold,111
REQ00731,Investment analyst,D005,Closed,104
REQ00732,Health visitor,D009,Closed,97
REQ00733,Contracting civil engineer,D016,Closed,80
REQ00734,"Geologist, engineering",D006,Closed,82
REQ00735,Banker,D012,Closed,101
REQ00736,"Civil engineer, contracting",D001,Open,48
REQ00737,Teaching laboratory technician,D014,Closed,51
REQ00738,Theatre director,D010,Open,93
REQ00739,Local government officer,D013,Closed,77
REQ00740,"Engineer, maintenance",D012,On Hold,111
REQ00741,"Administrator, sports",D016,Closed,50
REQ00742,Energy engineer,D007,Closed,100
REQ00743,Soil scientist,D004,On Hold,75
REQ00744,Radiation protection practitioner,D019,On Hold,67
REQ00745,Mudlogger,D007,Closed,41
REQ00746,Statistician,D001,Open,116
REQ00747,Purchasing manager,D010,On Hold,57
REQ00748,Mental health nurse,D017,Closed,96
REQ00749,Adult nurse,D001,Closed,113
REQ00750,Careers adviser,D020,Closed,15
REQ00751,Probation officer,D013,Closed,64
REQ00752,IT sales professional,D005,Closed,73
REQ00753,Operational investment banker,D020,Closed,115
REQ00754,"Investment banker, operational",D009,On Hold,26
REQ00755,Health service manager,D003,Open,91
REQ00756,"Administrator, local government",D010,Closed,110
REQ00757,Neurosurgeon,D002,Closed,93
REQ00758,"Therapist, sports",D005,Closed,55
REQ00759,"Secretary, company",D001,Closed,42
REQ00760,Energy engineer,D009,Closed,19
REQ00761,Multimedia specialist,D004,Open,33
REQ00762,"Scientist, marine",D006,On Hold,102
REQ00763,"Engineer, biomedical",D002,Closed,58
REQ00764,Paediatric nurse,D014,Closed,52
REQ00765,Wellsite geologist,D016,Closed,115
REQ00766,Contracting civil engineer,D019,Closed,97
REQ00767,Neurosurgeon,D006,Closed,83
REQ00768,Claims inspector/assessor,D018,Closed,90
REQ00769,Plant breeder/geneticist,D003,Closed,58
REQ00770,"Editor, film/video",D002,On Hold,58
REQ00771,Armed forces operational officer,D007,Closed,102
REQ00772,"Exhibitions officer, museum/gallery",D003,On Hold,101
REQ00773,Metallurgist,D007,On Hold,29
REQ00774,Clinical research associate,D001,Closed,42
REQ00775,Industrial buyer,D011,Closed,65
REQ00776,Electrical engineer,D012,On Hold,47
REQ00777,"Research officer, government",D018,Open,54
REQ00778,English as a second language teacher,D001,Closed,75
REQ00779,"Copywriter, advertising",D020,Closed,36
REQ00780,Public affairs consultant,D020,Closed,83
REQ00781,Financial risk analyst,D005,Closed,101
REQ00782,Media planner,D009,Open,37
REQ00783,"Production designer, theatre/television/film",D019,Closed,39
REQ00784,IT consultant,D002,Closed,66
REQ00785,Records manager,D018,Closed,118
REQ00786,Chartered loss adjuster,D012,Open,51
REQ00787,Control and instrumentation engineer,D016,Closed,55
REQ00788,Tourism officer,D017,Closed,106
REQ00789,"Editor, film/video",D012,Closed,74
REQ00790,Medical physicist,D014,Closed,78
REQ00791,Theme park manager,D008,On Hold,32
REQ00792,"Teacher, adult education",D018,Closed,88
REQ00793,Paediatric nurse,D009,Open,47
REQ00794,"Copywriter, advertising",D012,Closed,85
REQ00795,Senior tax professional/tax inspector,D013,Closed,112
REQ00796,"Teacher, special educational needs",D019,Closed,34
REQ00797,Control and instrumentation engineer,D019,Closed,15
REQ00798,"Scientist, forensic",D010,Open,49
REQ00799,Insurance broker,D004,Closed,97
REQ00800,Adult nurse,D001,Closed,112
REQ00801,Quantity surveyor,D018,Closed,57
REQ00802,Accommodation manager,D016,Closed,54
REQ00803,"Designer, graphic",D020,On Hold,35
REQ00804,"Engineer, manufacturing",D005,Closed,82
REQ00805,Architectural technologist,D007,On Hold,69
REQ00806,Advertising art director,D019,Closed,26
REQ00807,Actuary,D014,Closed,93
REQ00808,"Journalist, newspaper",D007,Open,47
REQ00809,Actor,D003,Closed,71
REQ00810,"Administrator, sports",D019,Open,46
REQ00811,Fast food restaurant manager,D009,Closed,37
REQ00812,Air cabin crew,D006,Closed,26
REQ00813,"Therapist, drama",D009,Closed,79
REQ00814,Hospital doctor,D019,Closed,78
REQ00815,Computer games developer,D007,Closed,88
REQ00816,Emergency planning/management officer,D007,Closed,93
REQ00817,Medical sales representative,D013,Closed,97
REQ00818,Ceramics designer,D019,Closed,19
REQ00819,Product/process development scientist,D015,Closed,49
REQ00820,Bookseller,D017,Open,114
REQ00821,Purchasing manager,D007,Closed,47
REQ00822,"Teacher, music",D017,Closed,108
REQ00823,Public relations officer,D011,Closed,118
REQ00824,Clinical research associate,D011,Closed,109
REQ00825,"Designer, television/film set",D007,Closed,38
REQ00826,Games developer,D009,Closed,68
REQ00827,Records manager,D013,On Hold,50
REQ00828,"Producer, television/film/video",D003,Closed,41
REQ00829,Technical author,D019,Closed,27
REQ00830,"Sound technician, broadcasting/film/video",D001,Closed,68
REQ00831,"Editor, film/video",D006,Closed,87
REQ00832,Operational investment banker,D002,Closed,32
REQ00833,Intelligence analyst,D013,Closed,114
REQ00834,Interpreter,D005,Closed,92
REQ00835,Teaching laboratory technician,D019,Closed,55
REQ00836,"Administrator, education",D005,Open,68
REQ00837,"Accountant, chartered certified",D012,Closed,109
REQ00838,Physiotherapist,D002,Closed,17
REQ00839,Facilities manager,D012,Closed,87
REQ00840,Historic buildings inspector/conservation officer,D007,On Hold,58
REQ00841,Call centre manager,D015,Closed,101
REQ00842,"Designer, blown glass/stained glass",D014,Open,38
REQ00843,Heritage manager,D006,Closed,96
REQ00844,"Scientist, water quality",D006,Closed,72
REQ00845,Web designer,D008,Closed,42
REQ00846,Commercial art gallery manager,D018,Closed,50
REQ00847,Media buyer,D007,On Hold,49
REQ00848,Community arts worker,D016,Closed,54
REQ00849,Education administrator,D018,Closed,37
REQ00850,"Designer, multimedia",D003,On Hold,78
REQ00851,Academic librarian,D006,Open,87
REQ00852,Publishing copy,D020,Open,102
REQ00853,Rural practice surveyor,D018,Closed,58
REQ00854,Building services engineer,D011,Closed,72
REQ00855,Theme park manager,D007,Closed,104
REQ00856,Restaurant manager,D012,Closed,99
REQ00857,"Geologist, wellsite",D006,Closed,68
REQ00858,Commercial/residential surveyor,D018,Open,21
REQ00859,"Runner, broadcasting/film/video",D003,Closed,61
REQ00860,Theatre stage manager,D006,Closed,39
REQ00861,Network engineer,D004,Closed,112
REQ00862,Haematologist,D018,Closed,20
REQ00863,"Civil engineer, consulting",D019,Closed,58
REQ00864,"Conservation officer, historic buildings",D003,Closed,81
REQ00865,"Investment banker, corporate",D004,Open,27
REQ00866,Magazine journalist,D009,Closed,99
REQ00867,"Therapist, drama",D016,Closed,21
REQ00868,Politician's assistant,D013,Closed,100
REQ00869,Health physicist,D019,On Hold,94
REQ00870,Higher education lecturer,D009,Closed,98
REQ00871,Neurosurgeon,D006,Closed,83
REQ00872,Structural engineer,D007,Closed,75
REQ00873,Seismic interpreter,D012,Closed,30
REQ00874,Brewing technologist,D020,Closed,45
REQ00875,"Programmer, systems",D020,Open,100
REQ00876,Aid worker,D010,Open,23
REQ00877,Quality manager,D016,On Hold,36
REQ00878,Economist,D016,Open,82
REQ00879,"Surveyor, quantity",D017,Closed,27
REQ00880,Fisheries officer,D016,Closed,45
REQ00881,Television/film/video producer,D008,On Hold,91
REQ00882,"Teacher, secondary school",D016,Closed,75
REQ00883,Advertising art director,D013,On Hold,78
REQ00884,"Editor, film/video",D006,Closed,41
REQ00885,Mining engineer,D006,Open,45
REQ00886,"Teacher, primary school",D019,Open,87
REQ00887,Materials engineer,D014,Open,44
REQ00888,Child psychotherapist,D005,Closed,23
REQ00889,Education administrator,D020,Closed,81
REQ00890,Risk manager,D007,On Hold,81
REQ00891,Comptroller,D011,Closed,93
REQ00892,Psychotherapist,D004,Closed,41
REQ00893,"Doctor, general practice",D003,Closed,97
REQ00894,Press photographer,D006,Closed,63
REQ00895,"Conservator, museum/gallery",D015,Closed,76
REQ00896,"Scientist, research (medical)",D019,Closed,26
REQ00897,Adult nurse,D005,Closed,16
REQ00898,"Producer, television/film/video",D009,Closed,71
REQ00899,"Surveyor, land/geomatics",D012,Open,64
REQ00900,"Engineer, water",D019,Open,16
REQ00901,Licensed conveyancer,D012,Closed,70
REQ00902,"Designer, blown glass/stained glass",D009,Closed,33
REQ00903,"Scientist, water quality",D012,Closed,106
REQ00904,"Designer, ceramics/pottery",D010,Closed,84
REQ00905,"Surveyor, hydrographic",D002,Closed,91
REQ00906,Operational investment banker,D019,Closed,114
REQ00907,Medical technical officer,D017,Closed,44
REQ00908,Cytogeneticist,D017,Closed,86
REQ00909,"Programmer, multimedia",D012,Closed,103
REQ00910,Actuary,D010,Closed,77
REQ00911,"Radiographer, diagnostic",D003,Closed,61
REQ00912,"Designer, ceramics/pottery",D007,Open,99
REQ00913,Art gallery manager,D010,Closed,114
REQ00914,"Engineer, production",D003,Closed,33
REQ00915,"Conservation officer, historic buildings",D012,Closed,44
REQ00916,Chief Operating Officer,D001,Closed,16
REQ00917,Agricultural consultant,D003,Closed,36
REQ00918,Barrister's clerk,D002,Closed,117
REQ00919,Consulting civil engineer,D017,Open,110
REQ00920,Advertising art director,D008,Closed,62
REQ00921,Passenger transport manager,D017,Closed,44
REQ00922,Toxicologist,D017,Closed,88
REQ00923,Herpetologist,D020,Closed,105
REQ00924,Control and instrumentation engineer,D003,Open,70
REQ00925,Nature conservation officer,D015,Closed,69
REQ00926,"Editor, commissioning",D014,Closed,45
REQ00927,"Therapist, art",D007,Closed,66
REQ00928,Multimedia programmer,D005,Open,24
REQ00929,Haematologist,D002,On Hold,78
REQ00930,Restaurant manager,D008,Open,17
REQ00931,"Investment banker, corporate",D007,Closed,35
REQ00932,"Surveyor, hydrographic",D003,Open,102
REQ00933,"Administrator, arts",D017,Closed,86
REQ00934,Sports coach,D020,Closed,93
REQ00935,Community development worker,D003,Closed,61
REQ00936,"Radiographer, diagnostic",D018,Closed,73
REQ00937,Speech and language therapist,D016,On Hold,35
REQ00938,Telecommunications researcher,D012,Closed,60
REQ00939,Electrical engineer,D016,Closed,105
REQ00940,Structural engineer,D001,Closed,52
REQ00941,International aid/development worker,D019,Closed,76
REQ00942,"Editor, film/video",D014,Closed,55
REQ00943,Counsellor,D013,Closed,82
REQ00944,Planning and development surveyor,D008,On Hold,34
REQ00945,Television production assistant,D005,Closed,61
REQ00946,Catering manager,D017,On Hold,84
REQ00947,Holiday representative,D011,On Hold,104
REQ00948,Television/film/video producer,D009,On Hold,111
REQ00949,English as a second language teacher,D018,Closed,51
REQ00950,Advice worker,D019,Closed,95
REQ00951,Associate Professor,D018,Closed,41
REQ00952,Hydrogeologist,D016,Closed,59
REQ00953,Personal assistant,D006,Open,95
REQ00954,"Merchandiser, retail",D014,Closed,66
REQ00955,Publishing copy,D002,Closed,50
REQ00956,"Engineer, drilling",D009,On Hold,117
REQ00957,Data scientist,D005,On Hold,79
REQ00958,Politician's assistant,D008,Closed,73
REQ00959,"Designer, industrial/product",D012,Open,36
REQ00960,Audiological scientist,D020,Open,41
REQ00961,Retail buyer,D017,Closed,76
REQ00962,Secretary/administrator,D017,Closed,69
REQ00963,"Surveyor, commercial/residential",D011,On Hold,72
REQ00964,Press sub,D020,Closed,101
REQ00965,"Engineer, drilling",D010,Closed,108
REQ00966,Medical physicist,D011,Closed,89
REQ00967,Soil scientist,D002,Open,41
