skill_id,year,demand_index
SK0160,2022,57
SK0061,2026,90
SK0266,2026,80
SK0172,2021,22
SK0292,2024,49
SK0005,2026,28
SK0186,2026,52
SK0173,2023,77
SK0291,2025,38
SK0125,2022,68
SK0264,2026,74
SK0092,2025,27
SK0130,2021,46
SK0058,2024,67
SK0098,2026,22
SK0209,2023,16
SK0061,2022,46
SK0061,2026,89
SK0020,2026,97
SK0020,2026,48
SK0015,2021,18
SK0013,2022,75
SK0026,2025,98
SK0046,2023,40
SK0047,2022,34
SK0295,2021,87
SK0176,2023,64
SK0203,2023,88
SK0222,2023,15
SK0018,2022,26
SK0272,2025,98
SK0036,2021,84
SK0256,2025,29
SK0287,2023,38
SK0284,2022,83
SK0024,2026,62
SK0237,2021,49
SK0152,2023,45
SK0256,2023,70
SK0258,2023,95
SK0033,2023,49
SK0087,2026,29
SK0241,2021,20
SK0198,2022,83
SK0296,2022,48
SK0081,2021,91
SK0036,2022,20
SK0143,2021,95
SK0109,2022,31
SK0165,2023,34
SK0261,2023,92
SK0131,2024,21
SK0090,2025,66
SK0095,2024,78
SK0007,2026,10
SK0128,2022,26
SK0043,2021,90
SK0179,2022,18
SK0169,2021,23
SK0117,2022,24
SK0175,2021,26
SK0066,2022,59
SK0119,2024,32
SK0297,2021,34
SK0202,2021,52
SK0270,2024,86
SK0025,2021,55
SK0227,2024,23
SK0160,2025,26
SK0113,2026,58
SK0176,2022,27
SK0187,2021,48
SK0026,2025,32
SK0043,2023,33
SK0136,2021,62
SK0113,2024,66
SK0282,2025,64
SK0276,2026,20
SK0010,2021,36
SK0255,2022,67
SK0257,2021,65
SK0153,2023,38
SK0121,2023,62
SK0234,2022,19
SK0035,2023,16
SK0300,2025,87
SK0279,2023,51
SK0139,2024,61
SK0022,2025,15
SK0177,2021,47
SK0258,2022,84
SK0072,2024,34
SK0119,2024,50
SK0166,2026,16
SK0129,2023,87
SK0236,2022,75
SK0255,2024,39
SK0177,2026,33
SK0196,2021,52
SK0007,2021,56
SK0033,2026,49
SK0068,2022,78
SK0002,2023,22
SK0115,2021,54
SK0220,2024,34
SK0062,2024,17
SK0052,2021,29
SK0186,2021,88
SK0200,2022,89
SK0022,2026,69
SK0032,2023,65
SK0292,2023,65
SK0075,2024,57
SK0216,2024,16
SK0044,2026,14
SK0202,2022,80
SK0084,2022,35
SK0194,2026,51
SK0281,2023,31
SK0077,2023,81
SK0134,2022,52
SK0268,2021,77
SK0158,2021,34
SK0046,2023,77
SK0132,2022,41
SK0016,2021,22
SK0057,2025,62
SK0289,2026,91
SK0186,2024,28
SK0268,2025,69
SK0127,2022,43
SK0002,2025,14
SK0265,2025,13
SK0060,2022,99
SK0275,2023,67
SK0093,2024,51
SK0275,2025,38
SK0172,2026,40
SK0135,2023,43
SK0269,2023,75
SK0127,2026,53
SK0191,2023,55
SK0245,2026,34
SK0286,2022,10
SK0115,2023,55
SK0062,2026,50
SK0290,2026,63
SK0105,2022,55
SK0120,2021,63
SK0142,2024,63
SK0237,2023,36
SK0267,2024,66
SK0105,2022,79
SK0063,2021,39
SK0280,2021,59
SK0225,2022,17
SK0158,2022,78
SK0143,2022,90
SK0044,2024,55
SK0211,2023,30
SK0110,2022,90
SK0126,2024,95
SK0082,2025,16
SK0172,2023,78
SK0258,2024,78
SK0042,2025,18
SK0135,2023,15
SK0070,2022,95
SK0083,2022,56
SK0058,2023,19
SK0264,2025,65
SK0230,2024,62
SK0101,2023,23
SK0142,2024,82
SK0178,2022,39
SK0215,2025,70
SK0251,2026,23
SK0046,2021,37
SK0144,2026,27
SK0103,2023,51
SK0135,2026,94
SK0032,2021,99
SK0246,2022,56
SK0204,2026,51
SK0013,2022,12
SK0112,2021,38
SK0010,2026,16
SK0045,2022,54
SK0035,2025,23
SK0298,2024,87
SK0100,2026,72
SK0266,2024,15
SK0151,2026,24
SK0238,2021,82
SK0203,2025,66
SK0058,2024,28
SK0264,2026,95
SK0245,2021,27
SK0183,2022,78
SK0017,2021,29
SK0190,2024,56
SK0130,2026,83
SK0290,2022,70
SK0004,2025,91
SK0139,2026,63
SK0226,2024,42
SK0024,2026,79
SK0239,2022,89
SK0297,2022,15
SK0297,2024,13
SK0245,2026,32
SK0139,2021,64
SK0074,2021,51
SK0051,2024,93
SK0230,2026,15
SK0295,2023,67
SK0192,2025,87
SK0261,2021,13
SK0219,2024,29
SK0273,2024,16
SK0207,2024,38
SK0281,2022,56
SK0027,2025,20
SK0240,2022,65
SK0004,2025,87
SK0052,2023,57
SK0034,2025,48
SK0239,2024,96
SK0169,2021,46
SK0103,2025,51
SK0291,2026,34
SK0210,2021,63
SK0020,2024,94
SK0084,2022,88
SK0040,2022,64
SK0234,2023,81
SK0019,2024,44
SK0255,2023,58
SK0020,2026,27
SK0254,2025,96
SK0209,2024,80
SK0057,2021,99
SK0263,2026,72
SK0151,2025,59
SK0241,2025,70
SK0194,2026,51
SK0167,2025,78
SK0166,2026,12
SK0094,2025,86
SK0116,2026,79
SK0072,2026,61
SK0239,2023,96
SK0169,2023,29
SK0087,2024,64
SK0262,2023,66
SK0249,2022,93
SK0154,2023,72
SK0029,2025,40
SK0271,2024,36
SK0181,2026,64
SK0111,2021,97
SK0021,2022,40
SK0065,2022,89
SK0225,2023,40
SK0171,2021,98
SK0170,2025,51
SK0176,2023,12
SK0238,2023,16
SK0151,2024,36
SK0247,2024,83
SK0222,2021,25
SK0219,2021,38
SK0295,2024,58
SK0066,2023,75
SK0053,2023,71
SK0277,2024,11
SK0202,2022,21
SK0159,2022,57
SK0023,2021,25
SK0169,2024,57
SK0230,2025,53
SK0269,2022,38
SK0048,2026,82
SK0185,2026,54
SK0202,2026,21
SK0223,2023,20
SK0245,2024,49
SK0180,2025,43
SK0218,2021,69
SK0199,2025,94
SK0191,2022,59
SK0178,2024,44
SK0012,2026,72
SK0288,2022,56
SK0257,2022,93
SK0266,2022,37
SK0008,2021,35
SK0126,2025,86
SK0141,2026,20
SK0179,2022,22
SK0294,2026,99
SK0099,2025,49
SK0216,2024,51
SK0266,2023,58
SK0196,2024,79
SK0087,2026,51
SK0063,2024,14
SK0220,2025,97
SK0111,2023,30
SK0228,2021,20
SK0088,2025,65
SK0224,2021,21
SK0014,2021,90
SK0240,2024,70
SK0166,2025,28
SK0029,2026,41
SK0017,2022,27
SK0102,2026,94
SK0014,2026,19
SK0160,2025,78
SK0263,2025,51
SK0026,2021,18
SK0267,2025,98
SK0111,2022,11
SK0132,2024,18
SK0069,2026,16
SK0260,2022,72
SK0084,2025,37
SK0056,2026,25
SK0264,2025,95
SK0174,2023,97
SK0081,2021,36
SK0057,2022,85
SK0065,2022,62
SK0039,2022,59
SK0220,2026,60
SK0043,2021,77
SK0176,2022,86
SK0152,2025,25
SK0193,2022,69
SK0277,2022,40
SK0298,2025,13
SK0134,2023,57
SK0210,2024,80
SK0265,2023,85
SK0095,2021,34
SK0190,2024,12
SK0160,2024,12
SK0080,2024,34
SK0013,2025,13
SK0260,2025,22
SK0134,2025,58
SK0181,2025,34
SK0293,2022,32
SK0008,2022,76
SK0123,2022,32
SK0033,2024,95
SK0191,2022,76
SK0246,2021,36
SK0174,2024,96
SK0222,2021,34
SK0129,2022,40
SK0286,2026,59
SK0222,2026,79
SK0249,2025,83
SK0239,2025,13
SK0120,2024,69
SK0001,2021,63
SK0007,2025,86
SK0185,2026,89
SK0125,2024,69
SK0099,2026,61
SK0114,2023,58
SK0037,2025,37
SK0124,2024,33
SK0027,2021,51
SK0024,2026,33
SK0117,2026,38
SK0135,2022,66
SK0231,2025,68
SK0169,2025,40
SK0195,2021,41
SK0163,2026,29
SK0051,2022,19
SK0016,2024,30
SK0193,2021,42
SK0131,2026,55
SK0087,2023,84
SK0232,2021,71
SK0073,2026,41
SK0092,2023,31
SK0085,2021,38
SK0167,2024,63
SK0204,2022,60
SK0300,2023,53
SK0260,2025,40
SK0223,2023,20
SK0157,2021,93
SK0036,2023,49
SK0163,2023,30
SK0034,2024,79
SK0106,2024,74
SK0285,2022,21
SK0011,2022,46
SK0039,2022,55
SK0166,2026,36
SK0054,2022,41
SK0079,2024,33
SK0250,2026,81
SK0055,2023,54
SK0172,2023,69
SK0156,2025,55
SK0132,2024,39
SK0248,2024,44
SK0065,2022,18
SK0229,2022,54
SK0084,2021,90
SK0295,2022,26
SK0228,2022,55
SK0237,2021,79
SK0062,2024,20
SK0231,2025,89
SK0088,2022,36
SK0128,2023,55
SK0169,2025,26
SK0026,2026,15
SK0230,2023,99
SK0300,2025,96
SK0076,2026,97
SK0107,2022,21
SK0238,2022,50
SK0203,2022,49
SK0135,2024,30
SK0091,2023,97
SK0219,2025,96
SK0289,2021,95
SK0160,2025,82
SK0263,2026,82
SK0197,2026,37
SK0229,2022,61
SK0223,2023,10
SK0247,2023,41
SK0261,2026,49
SK0298,2022,86
SK0024,2024,26
SK0094,2025,40
SK0222,2022,88
SK0022,2023,49
SK0185,2021,61
SK0228,2022,42
SK0147,2021,21
SK0242,2026,73
SK0179,2021,75
SK0085,2023,22
SK0294,2025,85
SK0270,2023,40
SK0215,2024,53
SK0258,2024,61
SK0007,2022,86
SK0091,2022,89
SK0055,2026,70
SK0234,2023,11
SK0098,2021,53
SK0219,2023,43
SK0170,2022,30
SK0185,2021,70
SK0172,2021,39
SK0214,2021,91
SK0281,2024,15
SK0100,2025,68
SK0263,2026,29
SK0050,2026,46
SK0151,2022,83
SK0287,2024,19
SK0090,2025,87
SK0092,2021,81
SK0204,2021,59
SK0045,2026,58
SK0247,2022,64
SK0192,2022,61
SK0230,2021,35
SK0080,2023,75
SK0079,2023,78
SK0182,2024,14
SK0143,2022,14
SK0232,2022,68
SK0059,2022,28
SK0196,2025,93
SK0257,2026,78
SK0092,2025,10
SK0234,2023,72
SK0214,2025,43
SK0229,2022,64
SK0137,2024,19
SK0129,2022,44
SK0174,2026,14
SK0277,2024,90
SK0162,2025,45
SK0154,2023,72
SK0221,2023,47
SK0006,2022,29
SK0024,2026,77
SK0016,2026,59
SK0057,2022,27
SK0171,2022,91
SK0294,2025,19
SK0274,2022,89
SK0114,2022,73
SK0134,2024,38
SK0216,2022,36
SK0297,2021,74
SK0226,2023,48
SK0261,2025,74
SK0202,2026,51
SK0090,2025,66
SK0236,2021,90
SK0087,2024,21
SK0145,2022,85
SK0013,2022,73
SK0134,2024,12
SK0295,2024,32
SK0044,2024,44
SK0055,2024,66
SK0243,2023,81
SK0295,2023,84
SK0027,2024,15
SK0071,2021,89
SK0073,2026,44
SK0296,2022,23
SK0037,2025,60
SK0008,2024,27
SK0129,2025,89
SK0122,2022,73
SK0235,2023,61
SK0039,2021,14
SK0035,2024,18
SK0037,2025,68
SK0088,2025,24
SK0172,2024,67
SK0028,2026,45
SK0274,2025,98
SK0009,2021,17
SK0117,2022,44
SK0131,2024,99
SK0295,2025,63
SK0297,2024,34
SK0173,2021,59
SK0042,2026,14
SK0182,2022,42
SK0148,2022,30
SK0082,2022,88
SK0154,2024,55
SK0294,2024,19
SK0087,2022,31
SK0157,2021,57
SK0008,2024,21
SK0193,2023,92
SK0052,2021,91
SK0097,2022,45
SK0120,2026,42
SK0119,2023,82
SK0023,2025,57
SK0093,2026,41
SK0184,2024,97
SK0253,2023,42
SK0293,2024,62
SK0292,2023,19
SK0069,2023,23
SK0226,2023,86
SK0259,2022,12
SK0007,2021,70
SK0137,2021,91
SK0068,2023,63
SK0009,2022,48
SK0161,2021,59
SK0139,2021,12
SK0161,2023,90
SK0147,2023,19
SK0187,2026,22
SK0099,2024,45
SK0134,2025,94
SK0299,2024,65
SK0277,2023,44
SK0051,2025,97
SK0115,2025,68
SK0035,2023,53
SK0118,2023,72
SK0039,2021,77
SK0226,2022,35
SK0187,2026,51
SK0015,2026,81
SK0211,2024,60
SK0222,2021,74
SK0253,2025,54
SK0006,2023,24
SK0133,2024,49
SK0055,2023,37
SK0144,2025,90
SK0262,2022,59
SK0200,2026,78
SK0165,2026,17
SK0037,2024,30
SK0029,2025,93
SK0022,2022,27
SK0276,2025,29
SK0103,2026,54
SK0278,2021,95
SK0212,2026,68
SK0263,2025,58
SK0087,2026,14
SK0176,2022,87
SK0038,2023,15
SK0237,2026,52
SK0262,2021,16
SK0084,2022,50
SK0238,2026,32
SK0111,2024,55
SK0078,2025,81
SK0074,2023,73
SK0217,2026,43
SK0105,2024,10
SK0287,2026,29
SK0016,2023,88
SK0274,2024,19
SK0093,2023,28
SK0099,2021,64
SK0023,2025,88
SK0048,2023,21
SK0164,2021,65
SK0277,2026,29
SK0032,2022,10
SK0079,2022,47
SK0011,2022,26
SK0089,2026,77
SK0183,2025,98
SK0107,2021,54
SK0011,2025,26
SK0135,2025,17
SK0177,2025,12
SK0077,2026,61
SK0248,2025,29
SK0187,2023,56
SK0217,2026,32
SK0126,2026,39
SK0232,2023,81
SK0015,2024,67
SK0258,2025,91
SK0119,2024,65
SK0268,2024,77
SK0105,2023,52
SK0296,2022,95
SK0181,2025,64
SK0016,2023,70
SK0232,2021,74
SK0082,2025,34
SK0260,2023,73
SK0056,2025,22
SK0057,2025,64
SK0134,2022,84
SK0113,2023,69
SK0056,2023,72
SK0095,2026,94
SK0222,2025,33
SK0129,2024,88
SK0118,2022,21
SK0005,2026,83
SK0245,2026,97
SK0258,2026,15
SK0234,2022,44
SK0108,2025,63
SK0135,2021,79
SK0097,2021,12
SK0203,2022,54
SK0209,2021,49
SK0154,2022,97
SK0286,2026,50
SK0076,2026,79
SK0088,2023,64
SK0253,2024,50
SK0060,2021,64
SK0024,2026,17
SK0248,2026,29
SK0001,2024,86
SK0011,2021,60
SK0020,2025,93
SK0143,2025,63
SK0030,2024,85
SK0150,2021,56
SK0064,2022,83
SK0130,2022,99
SK0139,2022,40
SK0110,2024,14
SK0050,2022,36
SK0080,2024,16
SK0272,2025,66
SK0171,2024,58
SK0125,2026,46
SK0239,2025,49
SK0013,2026,44
SK0212,2022,10
SK0271,2026,21
SK0172,2024,58
SK0270,2025,94
SK0207,2026,36
SK0281,2026,63
SK0237,2025,33
SK0178,2024,66
SK0234,2024,58
SK0090,2026,51
SK0066,2025,71
SK0129,2023,17
SK0263,2026,42
SK0027,2023,18
SK0021,2025,41
SK0288,2026,50
SK0217,2025,97
SK0177,2022,61
SK0218,2024,27
SK0092,2024,76
SK0123,2025,66
SK0190,2025,76
SK0050,2022,25
SK0282,2026,25
SK0291,2026,44
SK0172,2021,57
SK0271,2025,66
SK0048,2022,96
SK0143,2026,88
SK0004,2021,27
SK0241,2026,48
SK0201,2023,62
SK0226,2022,29
SK0268,2024,81
SK0055,2025,61
SK0177,2023,63
SK0171,2026,23
SK0208,2025,98
SK0249,2023,58
SK0158,2021,94
SK0111,2026,87
SK0166,2022,47
SK0231,2022,44
SK0266,2022,59
SK0085,2022,15
SK0265,2024,78
SK0010,2022,34
SK0098,2023,74
SK0262,2023,93
SK0159,2026,22
SK0275,2025,63
SK0116,2025,11
SK0077,2023,36
SK0086,2021,94
SK0106,2022,81
SK0009,2022,16
SK0159,2024,71
SK0271,2022,48
SK0285,2021,56
SK0166,2025,63
SK0220,2024,23
SK0105,2021,25
SK0250,2023,38
SK0239,2024,25
SK0057,2023,90
SK0125,2025,74
SK0275,2024,17
SK0120,2023,48
SK0038,2024,86
SK0283,2024,64
SK0284,2026,29
SK0262,2026,52
SK0042,2026,34
SK0242,2025,78
SK0129,2026,86
SK0245,2021,52
SK0059,2026,53
SK0215,2025,15
SK0088,2022,25
SK0194,2025,15
SK0282,2024,32
SK0162,2024,25
SK0220,2021,70
SK0281,2024,18
SK0056,2025,75
SK0050,2023,98
SK0101,2023,27
SK0144,2025,14
SK0137,2024,66
SK0161,2022,99
SK0208,2024,84
SK0276,2021,10
SK0111,2026,97
SK0121,2025,87
SK0062,2026,45
SK0142,2023,33
SK0093,2023,48
SK0093,2025,70
SK0209,2024,56
SK0192,2021,81
SK0224,2026,40
SK0230,2023,17
SK0065,2025,29
SK0049,2022,29
SK0015,2021,32
SK0236,2025,25
SK0085,2021,38
SK0064,2026,99
SK0170,2021,59
SK0018,2026,84
SK0261,2023,92
SK0091,2025,60
SK0285,2024,91
SK0255,2022,31
SK0153,2022,57
SK0041,2026,15
SK0081,2022,19
SK0223,2026,73
SK0182,2021,23
SK0156,2022,18
SK0058,2024,43
SK0059,2026,29
SK0128,2023,58
SK0024,2022,48
SK0236,2024,85
SK0148,2026,25
SK0212,2023,91
SK0032,2023,93
SK0271,2024,79
SK0293,2023,84
SK0287,2026,23
SK0182,2026,67
SK0110,2026,58
SK0220,2021,63
SK0272,2022,45
SK0001,2025,58
SK0265,2023,87
SK0154,2026,34
SK0082,2024,18
SK0272,2025,25
SK0073,2026,96
SK0061,2026,92
SK0049,2025,48
SK0255,2026,62
SK0073,2022,75
SK0223,2021,79
SK0010,2026,77
SK0279,2021,67
SK0271,2023,12
SK0036,2024,95
SK0243,2025,99
SK0195,2023,67
SK0050,2023,75
SK0125,2022,72
SK0091,2022,98
SK0054,2026,92
SK0198,2022,82
SK0145,2023,89
SK0080,2026,92
SK0177,2024,31
SK0034,2021,78
SK0217,2024,35
SK0079,2021,89
SK0108,2023,72
SK0117,2025,55
SK0295,2025,99
SK0081,2021,90
SK0005,2021,42
SK0016,2025,17
SK0262,2026,76
SK0190,2022,38
SK0094,2023,70
SK0291,2021,31
SK0167,2025,26
SK0281,2023,16
SK0272,2026,80
SK0024,2026,34
SK0193,2021,30
SK0251,2021,50
SK0169,2024,23
SK0130,2024,80
SK0172,2025,12
SK0007,2022,35
SK0191,2023,63
SK0260,2024,97
SK0235,2026,77
SK0115,2024,28
SK0175,2025,90
SK0250,2025,76
SK0197,2024,92
SK0138,2023,29
SK0073,2021,81
SK0096,2025,84
SK0026,2025,40
SK0103,2026,25
SK0145,2025,44
SK0208,2025,40
SK0060,2026,72
SK0124,2025,55
SK0054,2021,19
SK0133,2024,91
SK0276,2023,36
SK0186,2023,84
SK0134,2026,89
SK0280,2022,91
SK0165,2023,38
SK0232,2026,45
SK0260,2024,46
SK0082,2023,89
SK0126,2026,33
SK0282,2024,66
SK0159,2021,39
SK0029,2023,94
SK0152,2021,86
SK0047,2023,58
SK0252,2021,87
SK0289,2022,47
SK0293,2025,94
SK0213,2024,72
SK0169,2026,20
SK0237,2022,80
SK0082,2022,94
SK0105,2024,32
SK0207,2021,74
SK0244,2021,21
SK0097,2023,79
SK0259,2024,30
SK0076,2021,95
SK0266,2025,57
SK0266,2021,47
SK0054,2025,96
SK0013,2024,43
SK0227,2021,44
SK0220,2025,98
SK0023,2026,84
SK0012,2023,32
SK0278,2023,26
SK0299,2022,27
SK0132,2023,76
SK0163,2024,86
SK0141,2026,95
SK0011,2026,89
SK0123,2022,70
SK0004,2021,33
SK0245,2021,41
SK0113,2021,46
SK0074,2025,23
SK0197,2022,24
SK0003,2023,91
SK0293,2025,94
SK0007,2024,51
SK0204,2022,42
SK0111,2023,21
SK0013,2026,32
SK0009,2024,92
SK0181,2024,14
SK0177,2023,54
SK0088,2024,25
SK0155,2026,53
SK0274,2025,40
SK0039,2022,26
SK0274,2023,68
SK0043,2022,18
SK0291,2021,56
SK0240,2022,38
SK0225,2024,62
SK0038,2023,84
SK0217,2026,68
SK0265,2025,74
SK0132,2021,58
SK0009,2022,28
SK0147,2023,26
SK0158,2021,63
SK0235,2022,97
SK0118,2026,82
SK0273,2023,89
SK0173,2023,80
SK0045,2026,76
SK0027,2025,57
SK0277,2024,58
SK0025,2024,96
SK0104,2026,66
SK0059,2024,18
SK0221,2021,41
SK0105,2021,59
SK0091,2024,21
SK0092,2021,98
SK0036,2025,20
SK0219,2025,53
SK0187,2025,44
SK0041,2026,67
SK0049,2023,72
SK0100,2024,92
SK0164,2023,21
SK0116,2021,10
SK0120,2024,31
SK0279,2026,41
SK0095,2025,73
SK0227,2021,47
SK0260,2021,95
SK0046,2022,10
SK0037,2026,49
SK0217,2021,83
SK0223,2023,46
SK0066,2022,32
SK0283,2021,60
SK0042,2023,97
SK0025,2021,97
SK0251,2024,96
SK0136,2024,51
SK0151,2023,47
SK0271,2025,21
SK0029,2022,26
SK0246,2026,79
SK0079,2023,99
SK0015,2025,93
SK0017,2024,38
SK0180,2025,46
SK0277,2021,39
SK0149,2021,95
SK0241,2023,56
SK0264,2023,27
SK0282,2021,10
SK0140,2026,99
SK0292,2023,43
SK0020,2025,69
SK0084,2023,20
SK0151,2022,40
SK0134,2025,17
SK0105,2021,54
SK0259,2026,91
SK0030,2021,40
SK0132,2021,75
SK0264,2023,88
SK0164,2022,58
SK0142,2025,36
SK0262,2024,48
SK0086,2022,62
SK0027,2022,93
SK0285,2026,89
SK0247,2021,20
SK0140,2023,82
SK0155,2026,69
SK0199,2026,98
SK0217,2022,21
SK0102,2022,30
SK0284,2021,27
SK0152,2021,42
SK0204,2025,99
SK0129,2021,78
SK0165,2022,47
SK0053,2022,42
SK0121,2025,57
SK0272,2025,39
SK0246,2023,82
SK0005,2025,80
SK0276,2021,41
SK0020,2025,88
SK0237,2023,34
SK0137,2025,11
SK0097,2024,49
SK0176,2026,45
SK0196,2024,82
SK0050,2025,38
SK0018,2023,16
SK0049,2021,95
SK0069,2026,71
SK0257,2025,50
SK0048,2024,12
SK0010,2025,33
SK0049,2026,67
SK0241,2022,69
SK0202,2023,17
SK0013,2023,61
SK0101,2022,74
SK0019,2024,96
SK0068,2021,49
SK0268,2023,38
SK0069,2025,33
SK0053,2021,96
SK0024,2026,75
SK0035,2023,77
SK0169,2024,44
SK0238,2022,53
SK0245,2025,15
SK0097,2021,68
SK0005,2024,94
SK0190,2024,58
SK0291,2022,67
SK0161,2023,19
SK0226,2021,68
SK0181,2024,75
SK0064,2024,95
SK0203,2026,42
SK0272,2023,33
SK0230,2026,76
SK0107,2026,53
SK0174,2024,72
SK0041,2026,86
SK0081,2026,90
SK0034,2022,92
SK0008,2024,50
SK0150,2023,98
SK0020,2021,36
SK0011,2026,31
SK0197,2024,70
SK0104,2025,14
SK0176,2025,28
SK0188,2025,21
SK0218,2023,64
SK0285,2023,43
SK0298,2021,42
SK0095,2025,31
SK0196,2025,88
SK0260,2021,88
SK0052,2021,52
SK0177,2023,75
SK0246,2025,96
SK0146,2023,51
SK0073,2021,68
SK0134,2024,12
SK0070,2025,19
SK0157,2025,28
SK0267,2022,50
SK0034,2021,14
SK0286,2022,10
SK0192,2022,83
SK0093,2025,78
SK0271,2021,25
SK0247,2026,48
SK0242,2021,42
SK0084,2025,87
SK0101,2024,98
SK0007,2024,56
SK0255,2025,81
SK0165,2026,81
SK0130,2026,45
SK0197,2021,60
SK0247,2026,93
SK0217,2023,32
SK0207,2024,14
SK0285,2022,66
SK0138,2022,73
SK0276,2025,88
SK0214,2022,14
SK0147,2023,66
SK0169,2022,55
SK0088,2022,94
SK0121,2022,24
SK0062,2025,76
SK0296,2022,67
SK0199,2026,75
SK0169,2023,32
SK0081,2022,93
SK0197,2021,20
SK0268,2022,64
SK0260,2022,73
SK0216,2024,86
SK0221,2023,64
SK0073,2021,98
SK0248,2026,13
SK0116,2023,33
SK0296,2023,98
SK0217,2025,92
SK0173,2022,94
SK0126,2021,43
SK0198,2022,65
SK0078,2025,81
SK0239,2022,50
SK0125,2021,51
SK0243,2026,96
SK0266,2022,25
SK0249,2021,65
SK0182,2025,24
SK0060,2024,63
SK0187,2023,24
SK0276,2024,14
SK0122,2025,92
SK0072,2023,93
SK0029,2026,69
SK0120,2026,25
SK0041,2024,25
SK0210,2021,54
SK0185,2025,42
SK0020,2026,16
SK0080,2026,53
SK0232,2025,82
SK0098,2026,39
SK0193,2021,62
SK0085,2026,75
SK0201,2026,38
SK0150,2023,56
SK0246,2024,30
SK0212,2026,34
SK0290,2026,23
SK0138,2022,63
SK0086,2025,44
SK0207,2023,89
SK0161,2023,73
SK0046,2025,62
SK0258,2026,68
SK0031,2021,77
SK0155,2023,63
SK0132,2025,59
SK0243,2025,33
SK0020,2021,17
SK0182,2025,34
SK0244,2025,38
SK0025,2025,48
SK0288,2026,83
SK0254,2025,50
SK0221,2026,67
SK0147,2023,25
SK0130,2021,13
SK0255,2024,19
SK0104,2021,88
SK0196,2024,87
SK0261,2026,80
SK0116,2021,22
SK0209,2024,72
SK0112,2025,30
SK0211,2022,81
SK0117,2021,79
SK0027,2021,74
SK0037,2026,32
SK0232,2026,65
SK0052,2024,18
SK0094,2024,41
SK0159,2022,14
SK0145,2025,64
SK0023,2023,59
SK0148,2026,94
SK0268,2021,29
SK0128,2024,67
SK0233,2026,33
SK0202,2024,98
SK0013,2024,16
SK0128,2022,73
SK0233,2021,37
SK0247,2024,90
SK0015,2024,45
SK0014,2026,56
SK0296,2022,86
SK0073,2024,18
SK0264,2021,73
SK0165,2023,51
SK0058,2021,49
SK0103,2026,44
SK0147,2023,16
SK0171,2022,53
SK0250,2022,62
SK0132,2022,80
SK0073,2024,18
SK0170,2026,14
SK0026,2025,16
SK0015,2026,49
SK0274,2026,66
SK0036,2023,37
SK0274,2021,91
SK0186,2024,67
SK0262,2022,24
SK0144,2022,28
SK0252,2022,49
SK0177,2021,89
SK0101,2021,54
SK0028,2026,10
SK0245,2022,18
SK0246,2023,75
SK0163,2024,83
SK0127,2021,81
SK0102,2024,28
SK0133,2021,55
SK0184,2026,67
SK0180,2022,28
SK0216,2021,83
SK0285,2025,95
SK0234,2025,68
SK0264,2025,40
SK0208,2021,47
SK0159,2024,61
SK0010,2023,97
SK0006,2021,63
SK0292,2024,82
SK0263,2021,32
SK0154,2025,98
SK0195,2021,72
SK0019,2023,77
SK0079,2024,55
SK0173,2024,18
SK0132,2026,47
SK0033,2021,81
SK0251,2025,75
SK0224,2026,42
SK0027,2026,41
SK0110,2022,33
SK0088,2022,82
SK0084,2022,62
SK0242,2021,28
SK0024,2026,96
SK0184,2026,67
SK0059,2023,54
SK0194,2025,67
SK0080,2025,54
SK0215,2024,48
SK0239,2021,45
SK0259,2023,68
SK0244,2025,53
SK0231,2026,21
SK0194,2023,27
SK0060,2023,16
SK0107,2022,31
SK0195,2022,90
SK0095,2024,22
SK0056,2025,10
SK0188,2026,91
SK0136,2026,62
SK0156,2023,96
SK0204,2025,32
SK0190,2023,53
SK0102,2024,31
SK0095,2024,14
SK0044,2022,50
SK0242,2023,82
SK0018,2021,84
SK0001,2023,75
SK0083,2024,32
SK0165,2024,79
SK0139,2021,27
SK0211,2025,96
SK0124,2021,40
SK0085,2024,48
SK0231,2022,28
SK0274,2025,79
SK0244,2021,59
SK0145,2025,32
SK0224,2025,74
SK0244,2026,79
SK0181,2021,97
SK0041,2026,99
SK0023,2023,22
SK0215,2025,90
SK0265,2025,58
SK0026,2022,82
SK0263,2024,19
SK0289,2025,97
SK0036,2024,18
SK0120,2022,61
SK0146,2023,16
SK0160,2023,45
SK0230,2024,51
SK0098,2024,81
SK0024,2026,12
SK0057,2025,14
SK0017,2023,38
SK0199,2023,49
SK0230,2021,71
SK0216,2023,19
SK0274,2022,48
SK0246,2021,39
SK0194,2023,20
SK0197,2023,78
SK0177,2024,99
SK0018,2022,83
SK0188,2022,91
SK0234,2021,64
SK0176,2024,38
SK0263,2024,81
SK0272,2023,54
SK0199,2022,17
SK0288,2021,86
SK0093,2026,80
SK0067,2023,78
SK0298,2021,94
SK0104,2024,49
SK0222,2022,32
SK0299,2026,60
SK0129,2024,47
SK0022,2025,94
SK0175,2026,28
SK0190,2024,27
SK0158,2022,52
SK0013,2025,19
SK0070,2026,92
SK0117,2022,28
SK0205,2025,35
SK0138,2026,71
SK0270,2025,72
SK0256,2022,88
SK0016,2024,31
SK0238,2023,89
SK0284,2023,34
SK0270,2026,67
SK0051,2026,79
SK0107,2021,42
SK0202,2024,81
SK0020,2026,75
SK0088,2022,90
SK0288,2023,85
SK0219,2022,34
