candidate_id,skill_id,proficiency
CAND09899,SK0133,3
CAND03774,SK0177,1
CAND05962,SK0095,1
CAND02785,SK0032,3
CAND14178,SK0281,4
CAND10722,SK0144,4
CAND13796,SK0261,5
CAND10173,SK0237,4
CAND03569,SK0081,4
CAND09617,SK0034,1
CAND11031,SK0122,3
CAND07234,SK0179,5
CAND03870,SK0025,2
CAND08260,SK0155,3
CAND02094,SK0091,5
CAND14574,SK0089,5
CAND04368,SK0158,3
CAND11459,SK0062,2
CAND05503,SK0140,5
CAND04233,SK0209,4
CAND07997,SK0224,2
CAND14501,SK0224,1
CAND07291,SK0269,2
CAND03071,SK0116,3
CAND13638,SK0298,3
CAND02963,SK0208,5
CAND11933,SK0188,4
CAND05662,SK0089,2
CAND12978,SK0150,4
CAND11687,SK0236,4
CAND05444,SK0265,2
CAND14523,SK0187,3
CAND02297,SK0136,1
CAND09668,SK0300,4
CAND14790,SK0235,5
CAND05149,SK0094,2
CAND04929,SK0207,4
CAND01582,SK0112,1
CAND04450,SK0284,2
CAND11477,SK0260,4
CAND14548,SK0191,3
CAND02516,SK0075,1
CAND04745,SK0053,3
CAND14720,SK0153,5
CAND00769,SK0118,1
CAND11440,SK0036,4
CAND07353,SK0051,4
CAND12267,SK0012,5
CAND07836,SK0115,5
CAND10348,SK0291,5
CAND08056,SK0258,2
CAND01850,SK0265,5
CAND14398,SK0101,2
CAND09591,SK0256,4
CAND13911,SK0157,2
CAND06843,SK0022,3
CAND08757,SK0068,1
CAND01319,SK0025,3
CAND03251,SK0146,3
CAND10887,SK0072,1
CAND14303,SK0093,4
CAND09339,SK0087,2
CAND03790,SK0186,5
CAND10284,SK0187,1
CAND04312,SK0091,3
CAND12170,SK0016,2
CAND10063,SK0027,5
CAND06456,SK0139,4
CAND05157,SK0148,2
CAND14731,SK0175,5
CAND01900,SK0200,1
CAND12890,SK0242,2
CAND01786,SK0240,1
CAND04560,SK0114,3
CAND09384,SK0012,4
CAND14788,SK0266,1
CAND05148,SK0022,2
CAND06996,SK0196,2
CAND09297,SK0098,5
CAND10750,SK0054,4
CAND00071,SK0076,5
CAND06765,SK0031,5
CAND12007,SK0156,3
CAND13607,SK0231,5
CAND01998,SK0028,3
CAND11108,SK0230,2
CAND13048,SK0067,1
CAND14609,SK0208,4
CAND02250,SK0247,5
CAND08779,SK0211,1
CAND08522,SK0013,2
CAND01416,SK0045,4
CAND10827,SK0170,3
CAND03431,SK0177,1
CAND05723,SK0261,2
CAND07011,SK0016,5
CAND13783,SK0012,3
CAND07322,SK0109,5
CAND07953,SK0288,3
CAND01973,SK0258,1
CAND05412,SK0152,5
CAND05494,SK0065,4
CAND14686,SK0251,3
CAND13786,SK0086,3
CAND10552,SK0201,2
CAND10272,SK0257,4
CAND06466,SK0018,4
CAND12786,SK0262,1
CAND12242,SK0076,1
CAND10124,SK0116,3
CAND05325,SK0100,4
CAND00869,SK0189,4
CAND03280,SK0252,1
CAND13755,SK0127,5
CAND03950,SK0085,3
CAND08318,SK0037,3
CAND07989,SK0141,3
CAND03365,SK0238,2
CAND06956,SK0243,3
CAND01666,SK0235,1
CAND05255,SK0057,2
CAND12913,SK0012,1
CAND07183,SK0253,1
CAND12665,SK0200,4
CAND14085,SK0076,1
CAND10862,SK0022,1
CAND12722,SK0013,4
CAND11044,SK0148,5
CAND06768,SK0177,4
CAND13349,SK0178,5
CAND07488,SK0028,2
CAND12982,SK0263,2
CAND09020,SK0168,5
CAND11084,SK0038,1
CAND00345,SK0171,3
CAND11007,SK0071,4
CAND02294,SK0072,5
CAND02357,SK0069,4
CAND01361,SK0049,1
CAND08517,SK0024,4
CAND00974,SK0224,4
CAND09880,SK0197,4
CAND01032,SK0244,2
CAND03692,SK0178,4
CAND10573,SK0155,5
CAND06838,SK0294,1
CAND03674,SK0118,2
CAND13503,SK0193,4
CAND03176,SK0139,1
CAND06261,SK0079,1
CAND06988,SK0145,3
CAND08867,SK0037,2
CAND07019,SK0240,1
CAND07187,SK0210,4
CAND14608,SK0108,5
CAND05326,SK0203,1
CAND14788,SK0137,5
CAND12760,SK0224,2
CAND05399,SK0149,4
CAND04306,SK0249,2
CAND09321,SK0181,1
CAND11407,SK0074,1
CAND09374,SK0130,3
CAND07341,SK0156,4
CAND11701,SK0215,5
CAND07442,SK0013,1
CAND12310,SK0252,2
CAND09245,SK0002,5
CAND09734,SK0087,2
CAND02013,SK0287,3
CAND13588,SK0234,2
CAND04596,SK0002,2
CAND05626,SK0039,4
CAND10086,SK0143,5
CAND11969,SK0152,1
CAND11499,SK0200,1
CAND01858,SK0053,2
CAND08711,SK0064,2
CAND14402,SK0097,5
CAND07609,SK0177,1
CAND11249,SK0125,4
CAND09264,SK0105,5
CAND03495,SK0255,1
CAND11880,SK0153,1
CAND03743,SK0244,3
CAND04705,SK0042,5
CAND07157,SK0016,1
CAND14533,SK0116,3
CAND06872,SK0261,2
CAND08552,SK0150,1
CAND04732,SK0115,1
CAND02867,SK0028,4
CAND13043,SK0230,4
CAND13688,SK0013,5
CAND10509,SK0054,3
CAND01563,SK0078,1
CAND06742,SK0049,1
CAND14489,SK0230,2
CAND02567,SK0256,3
CAND00630,SK0036,1
CAND03755,SK0266,3
CAND04807,SK0151,1
CAND12332,SK0026,4
CAND14827,SK0064,4
CAND01779,SK0227,4
CAND00992,SK0113,4
CAND07808,SK0089,2
CAND02265,SK0058,3
CAND09393,SK0021,2
CAND12283,SK0233,5
CAND07101,SK0166,1
CAND13230,SK0057,4
CAND08960,SK0217,4
CAND01175,SK0179,3
CAND00604,SK0018,2
CAND11214,SK0095,1
CAND00514,SK0286,5
CAND00130,SK0071,4
CAND13200,SK0051,4
CAND00360,SK0165,4
CAND02632,SK0127,2
CAND09887,SK0263,3
CAND12821,SK0023,5
CAND03773,SK0218,3
CAND09012,SK0050,4
CAND09136,SK0204,1
CAND10023,SK0025,1
CAND05361,SK0159,2
CAND04302,SK0128,1
CAND05204,SK0085,4
CAND08726,SK0148,4
CAND11333,SK0126,1
CAND14516,SK0145,3
CAND11203,SK0149,5
CAND06265,SK0186,3
CAND07027,SK0243,2
CAND07312,SK0174,4
CAND13622,SK0266,2
CAND07253,SK0030,5
CAND10350,SK0225,4
CAND12806,SK0070,5
CAND04216,SK0058,2
CAND03016,SK0108,4
CAND03625,SK0265,2
CAND13462,SK0300,4
CAND14015,SK0032,2
CAND07757,SK0084,2
CAND00866,SK0006,5
CAND11607,SK0280,1
CAND14415,SK0281,1
CAND05682,SK0025,4
CAND05353,SK0004,1
CAND06904,SK0178,5
CAND07524,SK0047,1
CAND08064,SK0069,5
CAND13542,SK0066,1
CAND14823,SK0114,1
CAND03953,SK0058,4
CAND06714,SK0268,4
CAND04568,SK0173,5
CAND12041,SK0105,1
CAND07804,SK0045,2
CAND10687,SK0168,4
CAND12291,SK0295,2
CAND04245,SK0100,5
CAND13686,SK0197,3
CAND07709,SK0206,2
CAND12425,SK0044,4
CAND13394,SK0241,2
CAND05245,SK0073,5
CAND03633,SK0133,3
CAND12803,SK0152,5
CAND05683,SK0025,2
CAND02245,SK0124,4
CAND05463,SK0259,4
CAND01281,SK0074,1
CAND08705,SK0035,4
CAND02706,SK0003,1
CAND12526,SK0179,3
CAND08773,SK0173,2
CAND13554,SK0189,4
CAND10266,SK0246,1
CAND05370,SK0024,4
CAND02961,SK0230,2
CAND13591,SK0019,5
CAND03393,SK0032,2
CAND09692,SK0179,4
CAND12922,SK0024,5
CAND00220,SK0265,1
CAND06337,SK0272,1
CAND14486,SK0010,5
CAND12593,SK0240,4
CAND06522,SK0278,2
CAND11264,SK0177,4
CAND01068,SK0248,5
CAND02676,SK0244,5
CAND14808,SK0184,3
CAND07987,SK0109,4
CAND01996,SK0168,1
CAND14452,SK0122,3
CAND03220,SK0055,4
CAND05721,SK0054,2
CAND07320,SK0112,1
CAND12852,SK0265,3
CAND07249,SK0262,5
CAND09226,SK0209,3
CAND14685,SK0139,1
CAND01625,SK0259,3
CAND03669,SK0254,4
CAND09518,SK0022,5
CAND04400,SK0052,1
CAND07679,SK0248,4
CAND09286,SK0202,4
CAND11883,SK0173,4
CAND10779,SK0266,3
CAND14015,SK0141,5
CAND12125,SK0218,4
CAND04090,SK0268,5
CAND13552,SK0248,2
CAND12515,SK0126,2
CAND03862,SK0020,5
CAND00761,SK0162,2
CAND02297,SK0248,3
CAND04654,SK0151,3
CAND12239,SK0206,2
CAND14831,SK0254,5
CAND11167,SK0014,2
CAND03291,SK0079,5
CAND13758,SK0060,5
CAND09110,SK0137,3
CAND00831,SK0158,2
CAND06546,SK0117,3
CAND11188,SK0263,3
CAND01117,SK0066,5
CAND01352,SK0204,1
CAND11189,SK0100,5
CAND14488,SK0096,2
CAND11569,SK0051,3
CAND14816,SK0193,3
CAND06941,SK0130,3
CAND14451,SK0105,4
CAND07941,SK0182,4
CAND04418,SK0192,5
CAND05887,SK0035,2
CAND01840,SK0046,5
CAND05641,SK0054,3
CAND09771,SK0191,5
CAND12226,SK0261,5
CAND03520,SK0227,1
CAND03023,SK0090,2
CAND13362,SK0106,4
CAND04990,SK0056,2
CAND00984,SK0274,1
CAND13372,SK0276,3
CAND10919,SK0196,3
CAND11193,SK0054,5
CAND04759,SK0089,1
CAND07100,SK0192,1
CAND03491,SK0164,4
CAND08129,SK0041,1
CAND08988,SK0263,3
CAND04577,SK0280,5
CAND09617,SK0290,2
CAND05975,SK0141,2
CAND13953,SK0118,3
CAND09468,SK0112,2
CAND11587,SK0120,2
CAND08304,SK0026,5
CAND11954,SK0188,2
CAND02076,SK0018,3
CAND13887,SK0293,2
CAND04740,SK0091,3
CAND14453,SK0107,5
CAND14647,SK0242,4
CAND08266,SK0156,5
CAND03340,SK0284,2
CAND14057,SK0120,5
CAND03293,SK0284,4
CAND05727,SK0035,1
CAND09116,SK0098,5
CAND10832,SK0175,1
CAND11101,SK0258,1
CAND04355,SK0239,3
CAND14681,SK0004,2
CAND11627,SK0045,1
CAND04436,SK0019,1
CAND04003,SK0206,2
CAND12757,SK0241,4
CAND14673,SK0167,1
CAND05789,SK0019,4
CAND14912,SK0088,1
CAND14623,SK0175,3
CAND10279,SK0210,2
CAND03073,SK0154,3
CAND11282,SK0203,5
CAND09848,SK0280,4
CAND01624,SK0170,4
CAND06713,SK0260,4
CAND12236,SK0065,4
CAND11898,SK0246,3
CAND07893,SK0135,1
CAND06327,SK0215,3
CAND14169,SK0164,2
CAND10320,SK0262,5
CAND13672,SK0140,5
CAND08628,SK0066,5
CAND03886,SK0102,4
CAND05839,SK0240,5
CAND00391,SK0112,5
CAND10880,SK0247,1
CAND02556,SK0207,2
CAND10889,SK0072,3
CAND09674,SK0279,3
CAND00636,SK0010,1
CAND10547,SK0096,1
CAND04760,SK0104,3
CAND06009,SK0205,1
CAND11860,SK0255,3
CAND09222,SK0227,5
CAND05545,SK0203,5
CAND10675,SK0200,4
CAND11720,SK0188,3
CAND08945,SK0106,5
CAND12484,SK0044,2
CAND10966,SK0186,2
CAND02853,SK0211,4
CAND10749,SK0114,2
CAND10486,SK0166,2
CAND04643,SK0119,3
CAND13557,SK0013,3
CAND05555,SK0065,4
CAND11749,SK0223,4
CAND00857,SK0096,2
CAND08410,SK0153,3
CAND13257,SK0146,2
CAND06735,SK0294,1
CAND13811,SK0059,2
CAND13955,SK0058,1
CAND04002,SK0104,5
CAND02426,SK0099,1
CAND00724,SK0032,2
CAND13926,SK0021,2
CAND05868,SK0037,4
CAND09564,SK0288,1
CAND13747,SK0190,5
CAND12330,SK0153,3
CAND04428,SK0178,3
CAND10283,SK0013,4
CAND10657,SK0113,4
CAND04592,SK0109,1
CAND11737,SK0222,4
CAND02701,SK0082,5
CAND02464,SK0140,2
CAND08904,SK0098,5
CAND11323,SK0290,4
CAND09872,SK0300,4
CAND06069,SK0041,3
CAND05727,SK0228,4
CAND04493,SK0146,3
CAND00086,SK0190,4
CAND06429,SK0137,4
CAND07919,SK0210,2
CAND00112,SK0124,1
CAND02485,SK0212,1
CAND13928,SK0167,4
CAND04501,SK0141,1
CAND12149,SK0130,3
CAND08285,SK0038,3
CAND00499,SK0064,1
CAND02994,SK0118,3
CAND04422,SK0278,1
CAND07171,SK0110,4
CAND04995,SK0009,4
CAND07758,SK0055,4
CAND10011,SK0157,4
CAND01077,SK0283,4
CAND14656,SK0098,3
CAND00966,SK0297,4
CAND11757,SK0122,5
CAND06012,SK0212,4
CAND12603,SK0005,5
CAND03099,SK0210,3
CAND00444,SK0272,1
CAND06725,SK0088,3
CAND14815,SK0054,4
CAND14228,SK0236,2
CAND08635,SK0117,5
CAND08025,SK0290,4
CAND01548,SK0098,5
CAND02972,SK0183,2
CAND02884,SK0181,5
CAND07502,SK0203,4
CAND06602,SK0296,3
CAND03039,SK0055,5
CAND09721,SK0082,4
CAND14711,SK0088,2
CAND13177,SK0173,1
CAND05333,SK0045,2
CAND10105,SK0108,1
CAND09958,SK0094,4
CAND11927,SK0022,3
CAND08661,SK0013,5
CAND11311,SK0015,2
CAND07173,SK0192,2
CAND08733,SK0190,5
CAND01698,SK0251,4
CAND03695,SK0244,5
CAND12547,SK0209,5
CAND13060,SK0046,1
CAND08614,SK0192,3
CAND02951,SK0191,2
CAND08695,SK0284,1
CAND04701,SK0152,2
CAND05204,SK0018,1
CAND11860,SK0013,3
CAND02462,SK0215,5
CAND11361,SK0281,3
CAND01548,SK0178,5
CAND12907,SK0032,4
CAND01759,SK0147,2
CAND05611,SK0236,2
CAND03961,SK0290,4
CAND02795,SK0028,1
CAND06561,SK0048,3
CAND14645,SK0025,4
CAND12148,SK0194,2
CAND12333,SK0252,1
CAND13269,SK0050,4
CAND03361,SK0101,1
CAND06168,SK0201,2
CAND05575,SK0082,3
CAND10860,SK0260,2
CAND05375,SK0267,2
CAND12677,SK0245,3
CAND01452,SK0068,2
CAND03313,SK0034,2
CAND10952,SK0268,3
CAND03291,SK0281,4
CAND05749,SK0266,5
CAND01436,SK0178,1
CAND05942,SK0287,2
CAND14866,SK0161,2
CAND14094,SK0269,3
CAND05951,SK0179,2
CAND07270,SK0126,4
CAND02220,SK0177,3
CAND14077,SK0084,1
CAND11073,SK0017,1
CAND13288,SK0085,2
CAND04471,SK0280,1
CAND14225,SK0214,1
CAND04975,SK0261,3
CAND10935,SK0230,2
CAND08539,SK0108,4
CAND05249,SK0295,5
CAND00685,SK0015,5
CAND06522,SK0224,4
CAND02606,SK0249,3
CAND05207,SK0246,5
CAND09573,SK0265,1
CAND11920,SK0220,5
CAND10588,SK0127,4
CAND07384,SK0218,4
CAND14920,SK0251,1
CAND10924,SK0016,2
CAND07745,SK0258,5
CAND02593,SK0028,1
CAND08298,SK0042,3
CAND08607,SK0060,2
CAND02453,SK0093,4
CAND04555,SK0268,3
CAND01268,SK0103,3
CAND05963,SK0155,2
CAND03927,SK0016,5
CAND02967,SK0082,1
CAND02950,SK0293,4
CAND11064,SK0087,1
CAND00277,SK0257,2
CAND13372,SK0209,3
CAND01411,SK0177,3
CAND01626,SK0243,5
CAND12062,SK0136,1
CAND11113,SK0002,2
CAND02907,SK0228,5
CAND08944,SK0156,1
CAND14144,SK0244,5
CAND01657,SK0259,1
CAND09041,SK0221,3
CAND12171,SK0098,1
CAND06711,SK0182,4
CAND08929,SK0274,3
CAND00877,SK0086,1
CAND01708,SK0121,1
CAND09246,SK0266,1
CAND07703,SK0105,4
CAND08730,SK0013,3
CAND11649,SK0258,4
CAND13268,SK0250,3
CAND05678,SK0085,5
CAND13334,SK0207,2
CAND03376,SK0048,2
CAND02414,SK0178,3
CAND05718,SK0162,2
CAND12702,SK0226,5
CAND11226,SK0097,1
CAND08502,SK0137,1
CAND05921,SK0087,5
CAND02296,SK0226,4
CAND13186,SK0026,1
CAND02229,SK0241,5
CAND02680,SK0064,4
CAND08384,SK0295,2
CAND11404,SK0049,3
CAND05578,SK0256,3
CAND05443,SK0039,1
CAND11350,SK0173,2
CAND13326,SK0101,3
CAND02180,SK0209,2
CAND08961,SK0108,2
CAND05791,SK0264,2
CAND12133,SK0183,5
CAND04044,SK0091,2
CAND00367,SK0068,4
CAND07822,SK0193,1
CAND00030,SK0289,2
CAND07891,SK0053,5
CAND12270,SK0099,3
CAND08550,SK0269,1
CAND11714,SK0098,5
CAND10568,SK0276,4
CAND09451,SK0292,3
CAND07540,SK0265,1
CAND09028,SK0119,4
CAND09414,SK0064,5
CAND00235,SK0206,1
CAND14769,SK0143,5
CAND07125,SK0035,3
CAND09347,SK0044,1
CAND12745,SK0159,1
CAND14704,SK0275,1
CAND08165,SK0082,1
CAND07629,SK0095,5
CAND03833,SK0122,1
CAND07200,SK0165,5
CAND09090,SK0253,1
CAND11848,SK0145,1
CAND03648,SK0083,2
CAND09248,SK0015,4
CAND12596,SK0042,1
CAND00616,SK0269,3
CAND03508,SK0171,3
CAND07792,SK0250,3
CAND10002,SK0037,4
CAND09199,SK0046,5
CAND04401,SK0249,5
CAND06363,SK0026,3
CAND02955,SK0171,4
CAND10830,SK0121,4
CAND04737,SK0214,5
CAND07675,SK0159,2
CAND14986,SK0111,5
CAND01136,SK0222,3
CAND00473,SK0141,1
CAND04348,SK0042,1
CAND10851,SK0061,3
CAND09657,SK0201,3
CAND09401,SK0152,4
CAND00752,SK0263,3
CAND07121,SK0121,3
CAND14977,SK0045,4
CAND06642,SK0037,1
CAND06511,SK0099,4
CAND12273,SK0174,5
CAND12593,SK0181,2
CAND08029,SK0181,4
CAND05957,SK0246,4
CAND14540,SK0197,2
CAND01902,SK0069,3
CAND09269,SK0296,5
CAND00351,SK0118,5
CAND00218,SK0291,4
CAND05658,SK0247,4
CAND04090,SK0067,4
CAND12017,SK0072,4
CAND00804,SK0223,5
CAND13186,SK0085,3
CAND02665,SK0262,4
CAND14511,SK0134,5
CAND01371,SK0249,3
CAND02779,SK0002,4
CAND06201,SK0279,1
CAND06652,SK0155,4
CAND13625,SK0023,5
CAND05820,SK0214,2
CAND08175,SK0174,3
CAND04890,SK0227,1
CAND04885,SK0003,2
CAND06760,SK0156,4
CAND03737,SK0185,2
CAND09444,SK0219,4
CAND07520,SK0007,1
CAND09008,SK0230,2
CAND08830,SK0098,4
CAND05233,SK0005,1
CAND02323,SK0251,3
CAND05197,SK0198,1
CAND07103,SK0052,4
CAND01197,SK0050,2
CAND11296,SK0133,3
CAND08645,SK0282,4
CAND02612,SK0064,4
CAND13370,SK0241,3
CAND03202,SK0125,2
CAND01265,SK0037,1
CAND06927,SK0148,5
CAND11639,SK0204,5
CAND12897,SK0067,5
CAND02073,SK0130,1
CAND03208,SK0195,4
CAND12504,SK0152,2
CAND00935,SK0091,1
CAND00655,SK0102,3
CAND00758,SK0100,1
CAND00138,SK0231,4
CAND11328,SK0230,1
CAND11455,SK0190,5
CAND08254,SK0237,5
CAND04075,SK0009,5
CAND07627,SK0205,1
CAND10863,SK0092,3
CAND10179,SK0199,1
CAND04021,SK0186,2
CAND03064,SK0201,2
CAND03767,SK0162,4
CAND04520,SK0288,5
CAND11413,SK0203,2
CAND07557,SK0299,3
CAND13335,SK0138,4
CAND10564,SK0159,2
CAND07674,SK0020,3
CAND01973,SK0254,4
CAND01376,SK0098,4
CAND04448,SK0043,3
CAND03328,SK0298,2
CAND02286,SK0057,4
CAND10857,SK0185,3
CAND09258,SK0050,5
CAND12719,SK0185,1
CAND11399,SK0296,3
CAND05875,SK0194,4
CAND02425,SK0060,3
CAND03956,SK0232,2
CAND01286,SK0116,2
CAND14957,SK0294,3
CAND08222,SK0138,1
CAND10444,SK0159,3
CAND04340,SK0208,3
CAND06587,SK0221,4
CAND01359,SK0150,2
CAND00938,SK0124,5
CAND09142,SK0017,3
CAND12544,SK0180,4
CAND01289,SK0143,5
CAND05638,SK0139,3
CAND00912,SK0232,2
CAND07977,SK0185,2
CAND06170,SK0211,2
CAND01530,SK0140,4
CAND12238,SK0154,3
CAND05543,SK0200,3
CAND00431,SK0205,2
CAND13205,SK0029,5
CAND08784,SK0002,2
CAND01910,SK0127,4
CAND06474,SK0112,5
CAND08911,SK0244,2
CAND14302,SK0181,1
CAND05796,SK0243,4
CAND03599,SK0101,4
CAND03541,SK0109,3
CAND06062,SK0019,2
CAND10712,SK0082,3
CAND09722,SK0155,2
CAND13887,SK0018,5
CAND02067,SK0149,1
CAND06516,SK0053,2
CAND03616,SK0283,5
CAND10944,SK0282,1
CAND11417,SK0239,3
CAND04695,SK0044,1
CAND04723,SK0034,2
CAND06769,SK0218,4
CAND03310,SK0119,5
CAND13086,SK0282,2
CAND09991,SK0102,3
CAND02206,SK0037,1
CAND09523,SK0281,5
CAND00778,SK0280,4
CAND00438,SK0029,1
CAND10935,SK0034,2
CAND11450,SK0113,1
CAND10043,SK0160,1
CAND00353,SK0205,3
CAND01900,SK0058,1
CAND09662,SK0054,1
CAND08543,SK0259,3
CAND08811,SK0100,3
CAND11716,SK0221,4
CAND02759,SK0210,5
CAND05192,SK0068,5
CAND01585,SK0190,3
CAND14674,SK0101,1
CAND03050,SK0237,5
CAND04417,SK0082,1
CAND13379,SK0123,5
CAND06249,SK0244,4
CAND04634,SK0270,3
CAND01273,SK0236,1
CAND00549,SK0118,2
CAND01305,SK0239,1
CAND06080,SK0090,3
CAND11326,SK0006,2
CAND01419,SK0235,5
CAND01238,SK0260,1
CAND02857,SK0153,3
CAND07596,SK0267,1
CAND07734,SK0142,2
CAND14654,SK0248,4
CAND11791,SK0188,4
CAND14466,SK0154,1
CAND04743,SK0294,1
CAND13491,SK0178,3
CAND10265,SK0237,2
CAND06626,SK0214,5
CAND04618,SK0244,1
CAND04178,SK0215,1
CAND12993,SK0127,1
CAND04373,SK0253,5
CAND00670,SK0159,5
CAND02238,SK0115,3
CAND00731,SK0186,2
CAND12969,SK0215,1
CAND02837,SK0001,2
CAND04573,SK0028,4
CAND04848,SK0182,1
CAND03509,SK0058,4
CAND13910,SK0177,5
CAND10709,SK0106,3
CAND00476,SK0129,5
CAND00050,SK0290,5
CAND03565,SK0054,1
CAND06103,SK0175,1
CAND04778,SK0289,4
CAND13923,SK0261,4
CAND04121,SK0079,4
CAND14880,SK0184,2
CAND04374,SK0026,3
CAND06164,SK0150,3
CAND12763,SK0017,1
CAND12597,SK0300,3
CAND10380,SK0183,3
CAND02911,SK0232,4
CAND00259,SK0229,3
CAND02919,SK0168,2
CAND11907,SK0020,4
CAND00293,SK0075,4
CAND05738,SK0023,1
CAND14732,SK0042,1
CAND13750,SK0069,5
CAND11394,SK0230,4
CAND07749,SK0161,4
CAND04643,SK0286,3
CAND04192,SK0298,3
CAND10098,SK0183,1
CAND12503,SK0213,4
CAND04042,SK0289,3
CAND09412,SK0043,1
CAND09851,SK0076,1
CAND04074,SK0256,5
CAND02598,SK0167,1
CAND07935,SK0203,4
CAND10081,SK0117,3
CAND13565,SK0063,2
CAND11244,SK0271,3
CAND04506,SK0267,1
CAND03607,SK0281,4
CAND01376,SK0029,3
CAND04648,SK0221,4
CAND08171,SK0205,4
CAND10732,SK0170,4
CAND00695,SK0246,1
CAND08235,SK0004,1
CAND12774,SK0262,5
CAND00287,SK0259,5
CAND06790,SK0134,2
CAND13966,SK0104,3
CAND01648,SK0074,5
CAND04148,SK0269,3
CAND07071,SK0120,1
CAND09672,SK0056,1
CAND13940,SK0202,5
CAND08679,SK0060,4
CAND08958,SK0058,2
CAND04389,SK0165,4
CAND11030,SK0226,3
CAND04429,SK0043,2
CAND02391,SK0176,2
CAND04033,SK0021,5
CAND05537,SK0037,4
CAND08725,SK0105,2
CAND05782,SK0132,3
CAND09681,SK0280,3
CAND07738,SK0187,5
CAND04529,SK0163,3
CAND02027,SK0224,2
CAND00949,SK0047,3
CAND06310,SK0097,5
CAND05033,SK0233,4
CAND01153,SK0135,2
CAND13533,SK0276,3
CAND14112,SK0232,4
CAND03711,SK0027,2
CAND12611,SK0102,1
CAND08560,SK0213,4
CAND08170,SK0201,5
CAND00208,SK0193,4
CAND10218,SK0112,1
CAND14433,SK0278,2
CAND03952,SK0096,5
CAND11628,SK0077,2
CAND08386,SK0111,1
CAND05800,SK0255,1
CAND04443,SK0128,4
CAND12647,SK0001,2
CAND06014,SK0173,1
CAND10119,SK0248,1
CAND05889,SK0253,5
CAND06424,SK0223,3
CAND06950,SK0023,4
CAND08062,SK0032,4
CAND08965,SK0013,5
CAND11590,SK0237,3
CAND01186,SK0235,1
CAND09228,SK0033,5
CAND12487,SK0224,2
CAND14845,SK0140,1
CAND04038,SK0170,4
CAND04433,SK0099,2
CAND07222,SK0140,5
CAND12012,SK0085,2
CAND14691,SK0125,2
CAND05341,SK0271,3
CAND09550,SK0177,4
CAND14702,SK0058,4
CAND03756,SK0127,4
CAND14914,SK0300,4
CAND11184,SK0236,1
CAND03809,SK0227,5
CAND02354,SK0228,2
CAND08430,SK0169,5
CAND02599,SK0262,4
CAND11836,SK0215,1
CAND07524,SK0132,2
CAND12397,SK0112,2
CAND13334,SK0076,3
CAND00498,SK0191,5
CAND13802,SK0015,3
CAND14121,SK0150,2
CAND10913,SK0253,5
CAND08912,SK0103,4
CAND06568,SK0089,4
CAND11874,SK0059,2
CAND14512,SK0170,3
CAND01133,SK0123,2
CAND11740,SK0023,2
CAND03775,SK0213,3
CAND13828,SK0093,5
CAND00873,SK0124,5
CAND07219,SK0211,2
CAND02942,SK0173,3
CAND05514,SK0150,4
CAND03933,SK0203,4
CAND01781,SK0213,4
CAND12536,SK0201,3
CAND08125,SK0017,2
CAND07891,SK0036,3
CAND12507,SK0075,2
CAND04176,SK0188,5
CAND14322,SK0073,4
CAND10047,SK0063,2
CAND05428,SK0044,2
CAND03062,SK0042,4
CAND13172,SK0091,2
CAND10135,SK0068,2
CAND07581,SK0089,4
CAND07478,SK0008,1
CAND10511,SK0059,1
CAND14706,SK0057,3
CAND08742,SK0075,1
CAND00605,SK0227,2
CAND01990,SK0009,1
CAND05738,SK0234,3
CAND10486,SK0040,2
CAND04536,SK0243,3
CAND13065,SK0115,3
CAND01214,SK0176,5
CAND08928,SK0272,3
CAND08182,SK0035,2
CAND12688,SK0173,1
CAND06419,SK0001,5
CAND02207,SK0237,1
CAND10933,SK0114,1
CAND01511,SK0239,1
CAND09598,SK0060,5
CAND09608,SK0126,3
CAND08644,SK0289,4
CAND12899,SK0162,2
CAND12966,SK0010,3
CAND14343,SK0082,5
CAND06339,SK0163,1
CAND13739,SK0122,1
CAND08295,SK0205,2
CAND11609,SK0007,3
CAND08468,SK0232,1
CAND09050,SK0175,4
CAND13213,SK0211,4
CAND13086,SK0131,1
CAND10000,SK0189,3
CAND09567,SK0279,1
CAND10187,SK0067,5
CAND05029,SK0056,4
CAND04763,SK0168,3
CAND04745,SK0004,1
CAND09434,SK0243,2
CAND10173,SK0233,1
CAND09757,SK0214,3
CAND13112,SK0146,3
CAND08592,SK0028,3
CAND12090,SK0147,4
CAND06398,SK0083,2
CAND14864,SK0007,1
CAND10690,SK0070,5
CAND08199,SK0008,5
CAND05308,SK0256,2
CAND04764,SK0231,5
CAND04508,SK0231,2
CAND13354,SK0041,2
CAND01140,SK0123,5
CAND13865,SK0049,4
CAND14505,SK0294,3
CAND11737,SK0217,2
CAND03994,SK0141,4
CAND11291,SK0169,5
CAND05951,SK0223,5
CAND07514,SK0087,3
CAND04854,SK0291,1
CAND07624,SK0204,2
CAND14326,SK0144,1
CAND09167,SK0062,2
CAND07336,SK0004,1
CAND01972,SK0232,1
CAND01804,SK0106,2
CAND03531,SK0126,4
CAND11018,SK0264,2
CAND04859,SK0068,5
CAND08470,SK0265,5
CAND11340,SK0191,4
CAND07389,SK0217,2
CAND01180,SK0148,4
CAND01561,SK0290,4
CAND08455,SK0201,1
CAND04704,SK0269,2
CAND11555,SK0259,3
CAND01949,SK0187,3
CAND07755,SK0085,3
