employee_id,salary,bonus,department_id,job_title,effective_date
EMP00405,123207.54,15985.32,D005,Engineering geologist,2025-01-19
EMP00406,127783.69,18498.56,D011,Archaeologist,2024-08-09
EMP00407,131759.95,661.48,D004,"Administrator, education",2025-02-17
EMP00408,179209.58,30670.25,D009,Armed forces logistics/support/administrative officer,2024-11-19
EMP00409,79357.44,8671.9,D015,Theatre stage manager,2025-10-20
EMP00410,129309.67,12735.81,D010,Armed forces logistics/support/administrative officer,2023-09-06
EMP00411,102538.55,2851.81,D017,Best boy,2024-03-14
EMP00412,137373.38,15755.89,D006,Pharmacologist,2024-10-21
EMP00413,102203.65,5773.5,D017,"Engineer, mining",2025-11-15
EMP00414,134068.77,15886.58,D001,Counselling psychologist,2024-08-13
EMP00415,129651.38,21122.93,D014,"Lighting technician, broadcasting/film/video",2025-12-18
EMP00416,119183.25,10524.64,D014,"Scientist, audiological",2025-02-07
EMP00417,105322.34,10040.46,D010,Photographer,2026-05-28
EMP00418,116887.54,8205.7,D012,Publishing copy,2023-12-08
EMP00419,146696.98,19225.99,D009,Product designer,2023-10-30
EMP00420,103859.72,6731.25,D010,Lawyer,2025-05-03
EMP00421,107096.26,16559.4,D008,Herpetologist,2024-01-13
EMP00422,92763.62,365.01,D014,Operational researcher,2026-06-03
EMP00423,124636.46,2974.2,D017,Merchant navy officer,2026-05-24
EMP00424,125313.68,9530.34,D013,Structural engineer,2025-08-29
EMP00425,95683.9,6832.39,D012,Patent attorney,2025-03-20
EMP00426,100737.13,19444.22,D012,Community arts worker,2025-09-06
EMP00427,128905.99,14599.13,D001,Quality manager,2024-12-23
EMP00428,126551.45,17892.98,D006,Diagnostic radiographer,2023-10-23
EMP00429,123881.16,7259.89,D016,Surgeon,2025-10-02
EMP00430,109330.33,18686.72,D007,Insurance broker,2024-07-24
EMP00431,130930.72,13757.78,D018,"Psychologist, counselling",2025-12-14
EMP00432,104123.5,5357.54,D014,Air broker,2025-05-16
EMP00433,53898.29,5946.23,D008,Financial controller,2023-12-01
EMP00434,153206.19,17934.23,D019,Horticultural consultant,2026-04-17
EMP00435,105658.78,12527.81,D017,Graphic designer,2024-05-21
EMP00436,114364.75,734.28,D002,"Pharmacist, community",2025-03-03
EMP00437,119355.73,17825.9,D003,"Engineer, technical sales",2024-02-07
EMP00438,158565.4,8683.85,D006,English as a second language teacher,2025-12-03
EMP00439,118643.93,21813.95,D015,Educational psychologist,2023-11-23
EMP00440,95726.56,3252.86,D014,Historic buildings inspector/conservation officer,2026-01-04
EMP00441,90268.97,482.79,D009,Multimedia specialist,2026-05-06
EMP00442,102744.24,17622.46,D012,Manufacturing systems engineer,2025-05-23
EMP00443,115767.11,21886.0,D011,Patent attorney,2025-02-24
EMP00444,108946.3,6118.0,D016,Seismic interpreter,2026-04-06
EMP00445,77524.47,795.48,D004,Higher education careers adviser,2025-07-19
EMP00446,125099.77,2645.01,D010,Bookseller,2024-07-12
EMP00447,81478.03,10522.04,D020,"Lecturer, higher education",2023-08-28
EMP00448,129782.51,5450.4,D015,Housing manager/officer,2025-03-18
EMP00449,127368.59,17424.02,D005,Paediatric nurse,2025-11-17
EMP00450,119307.8,11994.13,D005,"Engineer, control and instrumentation",2024-10-27
EMP00451,119732.3,22461.88,D006,Learning mentor,2026-03-06
EMP00452,113775.18,13008.06,D011,Community arts worker,2023-08-10
EMP00453,124883.46,6377.97,D009,"Psychologist, occupational",2025-07-26
EMP00454,130185.29,25571.8,D017,Intelligence analyst,2024-03-30
EMP00455,75682.78,7405.92,D003,"Research officer, trade union",2024-08-30
EMP00456,107209.25,10028.03,D004,"Engineer, electronics",2024-04-24
EMP00457,108311.61,20991.64,D017,Interior and spatial designer,2025-08-23
EMP00458,93727.08,17942.71,D011,Broadcast journalist,2025-12-29
EMP00459,93222.13,661.28,D018,"Scientist, biomedical",2023-08-14
EMP00460,85679.05,4328.63,D005,Medical technical officer,2024-05-04
EMP00461,66321.19,996.31,D002,Clinical cytogeneticist,2025-03-23
EMP00462,110082.27,3535.13,D016,Restaurant manager,2024-03-15
EMP00463,93995.13,16772.01,D018,Occupational hygienist,2026-02-21
EMP00464,92876.24,15169.8,D012,"Teacher, adult education",2025-02-25
EMP00465,113409.57,2080.35,D012,Nature conservation officer,2026-02-19
EMP00466,44807.7,2758.76,D012,Mechanical engineer,2026-04-03
EMP00467,94893.22,2148.55,D014,Systems developer,2026-04-15
EMP00468,110859.72,8142.51,D009,Media planner,2025-01-23
EMP00469,143530.32,26595.41,D006,TEFL teacher,2026-05-31
EMP00470,102745.27,17774.11,D011,Osteopath,2024-01-19
EMP00471,129696.62,12694.17,D017,Land,2024-07-14
EMP00472,138541.63,12709.68,D004,Paramedic,2026-01-31
EMP00473,102340.06,15864.63,D006,"Administrator, charities/voluntary organisations",2024-09-16
EMP00474,69914.89,1791.79,D002,Architectural technologist,2024-02-20
EMP00475,95127.5,6352.16,D006,Estate manager/land agent,2026-01-27
EMP00476,129083.4,25594.12,D005,English as a foreign language teacher,2025-04-21
EMP00477,139234.06,16150.15,D008,Product/process development scientist,2024-03-01
EMP00478,62189.47,496.16,D005,International aid/development worker,2024-07-16
EMP00479,97065.75,10945.9,D011,"Designer, exhibition/display",2026-03-31
EMP00480,80217.49,3313.77,D015,"Education officer, environmental",2026-06-14
EMP00481,78955.26,11053.26,D011,"Teacher, early years/pre",2025-04-08
EMP00482,108546.28,16052.78,D015,Nutritional therapist,2024-12-16
EMP00483,106679.32,3888.81,D009,Glass blower/designer,2024-02-27
EMP00484,52484.58,6115.36,D011,"Scientist, clinical (histocompatibility and immunogenetics)",2025-02-28
EMP00485,155978.97,16527.71,D003,Furniture conservator/restorer,2025-01-06
EMP00486,116073.87,18734.7,D019,Counselling psychologist,2026-01-26
EMP00487,135241.14,8695.08,D015,Chartered management accountant,2025-01-20
EMP00488,93522.16,11653.26,D006,Actuary,2025-10-21
EMP00489,114864.2,11562.89,D009,"Surveyor, rural practice",2026-02-27
EMP00490,114416.99,11593.26,D006,"Designer, jewellery",2024-04-09
EMP00491,117124.98,8119.09,D019,Educational psychologist,2025-02-03
EMP00492,94641.56,746.07,D001,Conference centre manager,2023-11-25
EMP00493,86979.11,11161.3,D012,"Journalist, magazine",2025-08-05
EMP00494,111711.15,18722.23,D006,Chief Executive Officer,2026-06-06
EMP00495,119453.32,9369.12,D017,Geochemist,2023-09-20
EMP00496,115421.02,22225.3,D001,Lexicographer,2024-01-11
EMP00497,112180.45,14970.94,D018,Manufacturing engineer,2025-11-20
EMP00498,145082.12,4721.06,D001,Quantity surveyor,2025-09-28
EMP00499,135455.15,4101.24,D009,Theatre manager,2024-05-19
EMP00500,90122.49,17846.46,D019,"Merchandiser, retail",2025-06-18
EMP00501,72357.11,2797.71,D017,"Engineer, civil (consulting)",2026-02-08
EMP00502,113118.14,15210.16,D008,Professor Emeritus,2024-02-24
EMP00503,146888.63,28465.61,D009,"Conservator, furniture",2025-11-28
EMP00504,134501.11,20518.37,D019,Event organiser,2025-01-16
EMP00505,105312.98,6488.81,D007,Radio producer,2025-12-10
EMP00506,85539.76,2421.13,D014,Occupational psychologist,2024-03-13
EMP00507,90712.46,6444.07,D017,Patent attorney,2023-12-29
EMP00508,87524.11,446.16,D003,Armed forces technical officer,2024-04-15
EMP00509,140037.64,19814.77,D003,Government social research officer,2025-07-13
EMP00510,106250.82,17685.35,D003,Building control surveyor,2025-05-14
EMP00511,87262.52,8546.05,D009,Higher education careers adviser,2024-07-03
EMP00512,140989.68,17002.76,D001,Cytogeneticist,2024-12-19
EMP00513,80160.74,1047.24,D003,"Pilot, airline",2023-10-25
EMP00514,54850.85,10753.2,D013,Information systems manager,2025-10-04
EMP00515,85948.03,8881.77,D003,"Engineer, site",2026-04-25
EMP00516,104438.43,11712.48,D017,Barista,2023-09-26
EMP00517,96064.33,3128.93,D008,Electrical engineer,2025-08-27
EMP00518,104211.99,3680.18,D019,Water engineer,2025-09-22
EMP00519,121572.01,15029.79,D017,Public house manager,2025-02-17
EMP00520,102943.38,6451.44,D012,Armed forces training and education officer,2026-03-12
EMP00521,77560.98,13782.23,D017,Sports administrator,2026-04-13
EMP00522,72490.22,1471.48,D016,Careers adviser,2025-04-10
EMP00523,109907.62,19727.24,D006,English as a second language teacher,2025-05-19
EMP00524,95394.59,15708.18,D012,"Radiographer, therapeutic",2024-01-28
EMP00525,98974.66,5151.79,D009,"Designer, fashion/clothing",2025-05-22
EMP00526,96522.19,404.53,D007,Editorial assistant,2026-05-25
EMP00527,88960.1,810.26,D009,Therapeutic radiographer,2024-05-08
EMP00528,121323.12,10979.37,D011,"Surveyor, land/geomatics",2025-12-09
EMP00529,120248.65,13159.88,D001,Customer service manager,2025-09-28
EMP00530,122826.03,18281.82,D005,Community development worker,2025-03-14
EMP00531,115380.51,21746.83,D012,"Administrator, sports",2024-03-13
EMP00532,138617.62,4458.02,D020,Water quality scientist,2024-12-15
EMP00533,153270.41,14127.82,D020,"Engineer, control and instrumentation",2024-09-02
EMP00534,40000.0,489.73,D011,Medical illustrator,2025-09-04
EMP00535,100511.28,17218.58,D019,Database administrator,2026-06-11
EMP00536,133143.83,5758.32,D014,Insurance risk surveyor,2023-11-01
EMP00537,127350.82,6307.41,D010,Energy manager,2025-05-25
EMP00538,99697.58,4863.52,D018,Trading standards officer,2024-07-26
EMP00539,88502.21,13193.91,D005,"Designer, ceramics/pottery",2024-07-01
EMP00540,80246.07,5636.15,D009,Dietitian,2024-08-05
EMP00541,105639.44,16557.59,D004,Training and development officer,2025-11-04
EMP00542,156443.95,9131.14,D019,Merchant navy officer,2025-08-08
EMP00543,117266.53,9247.03,D005,Amenity horticulturist,2026-01-08
EMP00544,104746.3,20639.08,D012,Chartered loss adjuster,2025-06-16
EMP00545,118968.29,8178.09,D014,Industrial/product designer,2025-02-28
EMP00546,127095.27,23551.81,D008,Tax inspector,2025-11-28
EMP00547,109076.43,15304.07,D018,"Nurse, mental health",2026-01-25
EMP00548,98813.57,5852.22,D013,Contracting civil engineer,2024-05-27
EMP00549,178952.42,24539.0,D007,"Surveyor, hydrographic",2024-04-27
EMP00550,96203.22,13416.04,D007,Gaffer,2023-12-27
EMP00551,74672.34,12468.06,D014,Agricultural engineer,2024-07-21
EMP00552,81745.19,12073.79,D010,Psychiatrist,2025-04-02
EMP00553,106322.91,15110.16,D016,Podiatrist,2024-09-20
EMP00554,66031.72,9962.54,D001,"Therapist, art",2026-02-27
EMP00555,112030.62,19076.12,D011,Land/geomatics surveyor,2024-07-20
EMP00556,106874.53,14659.49,D014,"Engineer, civil (consulting)",2025-05-18
EMP00557,129534.68,13080.01,D008,Toxicologist,2025-03-11
EMP00558,110789.99,14433.61,D001,Audiological scientist,2023-11-21
EMP00559,134694.5,23006.54,D019,Sports administrator,2023-10-12
EMP00560,106281.07,154.87,D006,Psychotherapist,2025-03-31
EMP00561,94300.97,814.74,D014,Solicitor,2024-09-09
EMP00562,160640.48,16352.23,D008,"Engineer, petroleum",2023-11-05
EMP00563,114991.06,3003.63,D014,Hospital pharmacist,2023-10-24
EMP00564,99098.23,5729.96,D019,Research scientist (physical sciences),2025-07-31
EMP00565,79524.27,8679.62,D008,Operational researcher,2023-08-17
EMP00566,52168.59,7137.9,D007,"Programmer, systems",2025-02-21
EMP00567,125372.56,989.16,D007,Youth worker,2026-06-11
EMP00568,128354.01,23089.3,D003,Aeronautical engineer,2025-07-03
EMP00569,115850.73,8339.28,D010,Arts administrator,2024-04-30
EMP00570,95265.08,16237.54,D011,Primary school teacher,2025-12-12
EMP00571,84961.08,734.38,D016,Risk analyst,2025-07-07
EMP00572,91359.6,8520.57,D016,"Designer, furniture",2025-05-12
EMP00573,98556.23,11517.11,D007,Insurance risk surveyor,2026-08-04
EMP00574,157437.28,25400.17,D019,Immunologist,2025-04-05
EMP00575,114552.67,13913.53,D002,Oceanographer,2023-10-01
EMP00576,54001.88,3414.09,D006,Plant breeder/geneticist,2024-02-20
EMP00577,158028.38,20645.88,D008,"Nurse, children's",2024-02-03
EMP00578,122767.29,23284.39,D020,Multimedia programmer,2024-12-11
EMP00579,100310.49,4195.73,D017,Translator,2024-06-20
EMP00580,93861.99,15060.14,D012,Insurance broker,2024-04-20
EMP00581,95492.89,9461.75,D013,"Surveyor, planning and development",2025-09-27
EMP00582,84116.58,9046.99,D005,Environmental education officer,2023-08-16
EMP00583,114155.29,14775.21,D001,Plant breeder/geneticist,2026-02-20
EMP00584,151860.91,25822.16,D016,"Accountant, chartered management",2024-06-18
EMP00585,122359.02,21861.95,D013,Systems analyst,2023-12-10
EMP00586,90018.97,13322.3,D008,Insurance broker,2024-09-11
EMP00587,81230.15,3723.81,D020,"Engineer, materials",2026-05-23
EMP00588,128352.77,18191.85,D012,"Scientist, marine",2026-02-16
EMP00589,124353.68,7106.43,D009,Osteopath,2026-01-21
EMP00590,131455.17,22084.16,D014,Risk analyst,2024-05-17
EMP00591,111459.91,18513.75,D009,"Designer, interior/spatial",2026-02-09
EMP00592,74188.19,10108.2,D015,Market researcher,2025-09-16
EMP00593,89697.67,8570.54,D003,"Administrator, sports",2025-11-16
EMP00594,117046.26,15677.23,D017,Senior tax professional/tax inspector,2026-06-02
EMP00595,106693.91,11338.16,D020,"Journalist, newspaper",2023-08-24
EMP00596,76894.77,3102.9,D001,Legal executive,2026-01-09
EMP00597,101332.74,12981.2,D019,TEFL teacher,2025-04-20
EMP00598,91748.15,12821.13,D019,"Education officer, community",2026-02-11
EMP00599,144400.88,1738.99,D020,"Lecturer, higher education",2023-08-15
EMP00600,117590.46,21222.25,D008,Physiotherapist,2025-12-29
EMP00601,130831.84,9400.49,D018,Diagnostic radiographer,2025-09-11
EMP00602,111332.6,5341.15,D015,"Teacher, English as a foreign language",2024-09-06
EMP00603,81571.05,8327.38,D008,Publishing rights manager,2024-11-03
EMP00604,95172.9,2018.79,D004,Educational psychologist,2024-06-08
EMP00605,114687.19,10172.21,D006,Multimedia programmer,2024-03-06
EMP00606,107819.44,13257.31,D007,Museum/gallery conservator,2025-01-30
EMP00607,119300.66,6850.15,D018,Systems developer,2025-05-14
EMP00608,133779.79,1046.39,D015,Dancer,2025-08-18
EMP00609,126678.3,19154.66,D017,"Engineer, materials",2025-01-09
EMP00610,153508.86,14717.46,D020,Customer service manager,2025-01-25
EMP00611,104947.02,19582.98,D018,Land,2024-10-31
EMP00612,143957.42,5018.48,D010,Product/process development scientist,2024-05-26
EMP00613,113649.36,19817.1,D014,"Designer, interior/spatial",2024-06-09
EMP00614,45871.49,2263.49,D017,Ranger/warden,2023-09-12
EMP00615,135969.5,12586.82,D007,Financial risk analyst,2024-05-22
EMP00616,113021.17,5237.05,D020,Industrial buyer,2025-05-19
EMP00617,131048.64,15511.85,D004,Passenger transport manager,2025-07-19
EMP00618,96582.7,9791.11,D009,"Sound technician, broadcasting/film/video",2023-12-15
EMP00619,105766.86,3249.02,D020,Trading standards officer,2024-02-10
EMP00620,77197.09,10520.53,D009,Diagnostic radiographer,2025-10-19
EMP00621,104046.88,14891.12,D002,Public librarian,2026-03-03
EMP00622,94764.68,4205.95,D019,Automotive engineer,2026-02-13
EMP00623,148461.79,17012.16,D020,Geophysicist/field seismologist,2026-06-17
EMP00624,82610.36,13406.25,D016,"Psychologist, sport and exercise",2025-03-23
EMP00625,81518.42,13159.29,D020,"Editor, film/video",2024-07-15
EMP00626,135784.6,4626.87,D005,"Engineer, automotive",2026-01-05
EMP00627,124531.79,1073.98,D001,Financial adviser,2024-09-15
EMP00628,112229.92,15532.49,D001,Forensic scientist,2025-05-24
EMP00629,127619.49,9443.3,D005,Food technologist,2024-07-30
EMP00630,57752.41,7569.86,D008,Planning and development surveyor,2026-07-11
EMP00631,124049.22,9968.81,D003,Pension scheme manager,2023-10-20
EMP00632,89479.3,17886.47,D007,Occupational therapist,2024-06-13
EMP00633,101812.38,10729.09,D019,Civil Service fast streamer,2025-01-05
EMP00634,146266.46,10577.47,D010,Armed forces training and education officer,2026-07-17
EMP00635,95158.72,11075.25,D001,Manufacturing engineer,2024-01-26
EMP00636,86693.76,1570.49,D009,Chiropodist,2024-09-04
EMP00637,102950.09,6924.82,D018,Hydrogeologist,2025-07-04
EMP00638,77464.97,11215.43,D004,Tour manager,2026-05-09
EMP00639,118808.09,10850.15,D012,Nature conservation officer,2025-08-24
EMP00640,138776.25,20597.81,D008,Chartered loss adjuster,2024-09-19
EMP00641,127350.41,11838.13,D004,Sports coach,2024-02-02
EMP00642,116326.81,19065.61,D015,Art therapist,2024-06-27
EMP00643,147089.55,7737.02,D018,Multimedia specialist,2024-07-07
EMP00644,62300.85,992.04,D010,Scientific laboratory technician,2023-08-26
EMP00645,149907.38,27623.98,D011,Occupational hygienist,2023-10-06
EMP00646,128529.17,20770.43,D018,Dispensing optician,2023-12-01
EMP00647,88984.35,13464.87,D010,Retail buyer,2024-02-20
EMP00648,99534.79,11884.45,D011,Stage manager,2024-09-02
EMP00649,90693.95,4171.78,D009,Nature conservation officer,2024-12-10
EMP00650,58792.95,11245.86,D011,"Scientist, product/process development",2025-02-22
EMP00651,72837.11,8771.98,D018,"Scientist, research (maths)",2026-07-03
EMP00652,125674.81,13114.4,D012,Public affairs consultant,2025-06-02
EMP00653,124158.83,7101.85,D005,Warden/ranger,2026-07-26
EMP00654,145032.72,21711.96,D008,"Doctor, general practice",2025-11-28
EMP00655,122408.72,9579.08,D007,Glass blower/designer,2024-08-13
EMP00656,108591.67,5497.04,D006,Fitness centre manager,2025-03-10
EMP00657,128359.18,16175.76,D009,Trade mark attorney,2024-01-12
EMP00658,84062.9,2233.54,D003,Forest/woodland manager,2026-07-25
EMP00659,119496.29,19164.49,D011,Advertising account executive,2026-03-19
EMP00660,50247.83,4929.76,D011,Financial trader,2025-05-04
EMP00661,100664.44,14799.19,D003,Writer,2026-04-16
EMP00662,195733.93,13488.98,D015,Media buyer,2025-07-19
EMP00663,91833.41,11424.86,D012,Charity officer,2024-04-25
EMP00664,110479.9,6325.69,D019,"Scientist, product/process development",2025-12-08
EMP00665,119830.32,1247.72,D004,Physiotherapist,2025-03-22
EMP00666,105930.39,14151.12,D008,Wellsite geologist,2023-08-11
EMP00667,124257.35,21987.12,D014,Jewellery designer,2024-03-15
EMP00668,95824.97,10476.17,D001,Pensions consultant,2026-03-29
EMP00669,49779.31,870.17,D001,Chartered legal executive (England and Wales),2024-05-08
EMP00670,80536.4,1551.91,D010,Event organiser,2024-10-17
EMP00671,85331.99,12591.93,D016,Hydrographic surveyor,2024-09-12
EMP00672,152558.84,26358.27,D005,Government social research officer,2026-01-17
EMP00673,103369.41,19010.13,D001,Art gallery manager,2026-03-12
EMP00674,131626.1,19205.78,D013,"Surveyor, mining",2025-12-25
EMP00675,118591.72,10132.23,D011,"Sound technician, broadcasting/film/video",2026-03-30
EMP00676,171628.83,13451.38,D004,Estate agent,2026-04-02
EMP00677,112808.44,6244.56,D013,Farm manager,2023-11-19
EMP00678,76894.54,10441.11,D001,Chiropractor,2023-10-11
EMP00679,127245.61,8154.97,D020,Sport and exercise psychologist,2024-07-17
EMP00680,102813.09,7401.73,D011,Firefighter,2023-10-05
EMP00681,113598.24,4681.68,D003,Sport and exercise psychologist,2024-10-13
EMP00682,141099.84,22100.2,D013,Air broker,2025-01-08
EMP00683,118698.56,21802.41,D015,Community development worker,2023-10-26
EMP00684,77231.02,4785.57,D019,Nutritional therapist,2023-09-03
EMP00685,75323.15,6276.58,D019,TEFL teacher,2024-05-31
EMP00686,84498.33,14925.7,D009,"Engineer, aeronautical",2026-01-03
EMP00687,132040.55,8785.53,D011,"Geologist, wellsite",2025-03-21
