employee_id,skill_id,proficiency_level,target_level
EMP02186,SK0210,4,2
EMP02302,SK0025,1,1
EMP09147,SK0287,5,1
EMP00511,SK0219,5,5
EMP06644,SK0010,5,4
EMP07107,SK0200,3,1
EMP01474,SK0129,3,4
EMP04553,SK0087,1,5
EMP02163,SK0191,2,4
EMP03264,SK0148,2,3
EMP02248,SK0065,1,4
EMP02334,SK0232,1,1
EMP08743,SK0015,5,5
EMP09554,SK0273,4,1
EMP00710,SK0064,2,5
EMP02478,SK0010,5,4
EMP02162,SK0108,5,4
EMP09635,SK0078,2,1
EMP03990,SK0131,4,4
EMP07416,SK0255,3,3
EMP03010,SK0133,1,3
EMP01564,SK0171,4,5
EMP02595,SK0252,1,5
EMP03633,SK0193,3,5
EMP00332,SK0137,1,3
EMP06514,SK0095,4,2
EMP09717,SK0085,1,5
EMP02395,SK0085,4,4
EMP03002,SK0165,1,1
EMP08648,SK0235,2,1
EMP09462,SK0171,3,4
EMP04748,SK0280,3,4
EMP04752,SK0075,5,5
EMP00045,SK0300,1,1
EMP07555,SK0085,2,2
EMP05239,SK0047,2,3
EMP09391,SK0226,2,3
EMP01503,SK0076,1,1
EMP00786,SK0254,5,1
EMP00752,SK0228,3,1
EMP03013,SK0141,2,2
EMP04293,SK0237,3,5
EMP03642,SK0232,3,2
EMP00588,SK0081,4,2
EMP02577,SK0007,2,2
EMP01124,SK0143,3,1
EMP01662,SK0213,5,1
EMP02909,SK0196,1,4
EMP03230,SK0210,2,2
EMP07241,SK0090,2,1
EMP05204,SK0100,5,2
EMP05912,SK0245,5,5
EMP09968,SK0077,4,5
EMP08450,SK0007,5,5
EMP01497,SK0107,5,1
EMP02799,SK0058,2,1
EMP05286,SK0211,2,2
EMP02410,SK0157,4,2
EMP04166,SK0086,1,1
EMP05931,SK0229,5,2
EMP02456,SK0117,2,5
EMP01526,SK0131,5,4
EMP00455,SK0108,3,1
EMP07076,SK0258,3,1
EMP06652,SK0128,5,5
EMP03387,SK0237,4,5
EMP03740,SK0086,1,2
EMP09092,SK0023,3,2
EMP05864,SK0277,1,5
EMP02998,SK0185,2,1
EMP05124,SK0112,1,2
EMP04290,SK0128,1,4
EMP00109,SK0139,5,4
EMP07754,SK0224,5,3
EMP07970,SK0288,1,5
EMP01579,SK0006,4,4
EMP03253,SK0229,4,5
EMP07149,SK0172,4,3
EMP03345,SK0221,3,5
EMP09034,SK0257,4,2
EMP04093,SK0193,5,5
EMP08239,SK0291,4,3
EMP06570,SK0241,1,2
EMP03472,SK0142,4,3
EMP05475,SK0170,4,2
EMP07127,SK0221,5,1
EMP05769,SK0120,4,1
EMP06048,SK0127,4,5
EMP08653,SK0294,5,3
EMP07749,SK0186,1,3
EMP01933,SK0160,2,3
EMP08828,SK0272,3,2
EMP04132,SK0135,3,1
EMP04386,SK0175,2,1
EMP05582,SK0060,2,1
EMP07613,SK0275,3,5
EMP00190,SK0044,4,3
EMP06995,SK0219,5,5
EMP05231,SK0249,3,1
EMP08495,SK0027,4,4
EMP07048,SK0140,3,2
EMP01756,SK0297,4,5
EMP03320,SK0287,1,4
EMP09333,SK0160,4,4
EMP03694,SK0101,4,2
EMP04855,SK0271,5,4
EMP05250,SK0046,1,1
EMP02448,SK0129,5,3
EMP07089,SK0175,2,1
EMP06990,SK0180,1,4
EMP01687,SK0009,1,2
EMP02520,SK0286,4,3
EMP05989,SK0160,2,4
EMP04531,SK0276,5,4
EMP02254,SK0138,2,2
EMP02044,SK0065,4,4
EMP06022,SK0230,1,5
EMP07375,SK0240,3,2
EMP02259,SK0290,2,3
EMP06117,SK0034,5,2
EMP06755,SK0206,5,4
EMP08232,SK0277,1,2
EMP01141,SK0186,5,4
EMP08940,SK0061,2,5
EMP08036,SK0275,5,3
EMP07677,SK0061,1,3
EMP00494,SK0117,1,4
EMP05436,SK0134,4,2
EMP05399,SK0200,1,5
EMP00793,SK0062,2,3
EMP02492,SK0042,5,2
EMP00246,SK0104,4,3
EMP07490,SK0235,2,4
EMP04509,SK0106,3,5
EMP00175,SK0172,1,3
EMP08039,SK0108,3,2
EMP05901,SK0050,3,1
EMP00418,SK0240,4,3
EMP08754,SK0036,2,2
EMP01532,SK0045,5,2
EMP05687,SK0211,1,5
EMP03734,SK0158,4,3
EMP03098,SK0155,5,1
EMP06634,SK0042,4,2
EMP02150,SK0082,1,3
EMP03501,SK0193,2,3
EMP00553,SK0045,3,5
EMP06141,SK0288,3,1
EMP02681,SK0200,3,4
EMP00697,SK0238,5,3
EMP07242,SK0136,4,5
EMP01346,SK0067,4,1
EMP09685,SK0116,5,1
EMP05525,SK0195,3,5
EMP07698,SK0283,1,2
EMP04237,SK0229,3,1
EMP05723,SK0271,5,1
EMP06603,SK0155,2,2
EMP05137,SK0139,2,4
EMP03823,SK0127,2,4
EMP00567,SK0246,2,3
EMP04118,SK0134,3,4
EMP08771,SK0076,1,5
EMP03685,SK0054,5,5
EMP05123,SK0031,5,4
EMP04366,SK0150,2,5
EMP01065,SK0017,4,5
EMP07275,SK0033,4,2
EMP08466,SK0187,2,5
EMP09794,SK0055,3,1
EMP06170,SK0282,2,3
EMP03561,SK0196,3,2
EMP05396,SK0242,4,3
EMP03577,SK0033,5,1
EMP03199,SK0055,5,3
EMP05001,SK0162,3,2
EMP08277,SK0189,3,5
EMP05525,SK0060,2,3
EMP03526,SK0212,1,4
EMP08643,SK0257,4,3
EMP04141,SK0045,3,4
EMP06153,SK0096,1,4
EMP02188,SK0062,3,1
EMP00094,SK0220,2,2
EMP04923,SK0236,5,2
EMP06768,SK0019,4,1
EMP02004,SK0071,5,1
EMP04087,SK0257,4,1
EMP09573,SK0164,2,5
EMP04537,SK0228,5,4
EMP02713,SK0099,5,2
EMP04828,SK0132,4,1
EMP04151,SK0256,5,1
EMP09832,SK0142,2,5
EMP03204,SK0111,3,5
EMP05906,SK0207,3,3
EMP03735,SK0227,5,4
EMP08184,SK0034,2,5
EMP06916,SK0102,4,4
EMP05135,SK0221,5,1
EMP05080,SK0131,3,1
EMP06629,SK0142,3,2
EMP09377,SK0279,5,3
EMP06971,SK0070,5,1
EMP04963,SK0083,1,3
EMP00209,SK0199,5,5
EMP01436,SK0240,2,2
EMP02097,SK0193,5,4
EMP06801,SK0252,5,5
EMP05000,SK0227,3,5
EMP02671,SK0158,4,3
EMP05330,SK0022,5,1
EMP02375,SK0298,4,5
EMP03121,SK0200,3,3
EMP06520,SK0070,2,2
EMP03085,SK0146,2,1
EMP01282,SK0252,1,5
EMP08719,SK0081,2,2
EMP08423,SK0030,3,1
EMP06538,SK0209,4,1
EMP01756,SK0006,3,3
EMP09044,SK0268,3,3
EMP07741,SK0074,4,4
EMP01045,SK0162,4,5
EMP04260,SK0200,5,5
EMP07900,SK0147,4,1
EMP07953,SK0129,1,2
EMP03840,SK0077,3,5
EMP05547,SK0237,4,2
EMP07231,SK0285,2,5
EMP07409,SK0014,4,4
EMP04120,SK0046,5,5
EMP05426,SK0010,4,1
EMP04496,SK0065,2,3
EMP04730,SK0189,2,2
EMP08538,SK0125,2,3
EMP08862,SK0298,4,1
EMP04166,SK0017,4,2
EMP00201,SK0268,1,2
EMP05475,SK0009,5,1
EMP09431,SK0127,4,3
EMP00219,SK0043,2,4
EMP03796,SK0122,2,5
EMP09828,SK0093,4,5
EMP03675,SK0160,1,2
EMP07581,SK0064,2,4
EMP07314,SK0027,2,3
EMP02363,SK0244,3,5
EMP03954,SK0047,1,1
EMP05967,SK0107,5,3
EMP01692,SK0245,5,4
EMP05266,SK0092,3,5
EMP00243,SK0212,1,2
EMP02353,SK0185,5,1
EMP00061,SK0254,4,4
EMP07755,SK0097,1,4
EMP09825,SK0059,5,1
EMP09920,SK0095,2,1
EMP00894,SK0035,1,3
EMP01965,SK0206,4,5
EMP01608,SK0167,2,3
EMP07666,SK0107,2,3
EMP08813,SK0001,3,4
EMP03482,SK0235,1,1
EMP02638,SK0095,1,2
EMP05638,SK0033,2,5
EMP02897,SK0064,3,3
EMP05164,SK0114,2,5
EMP04689,SK0244,2,3
EMP07416,SK0004,4,1
EMP04268,SK0081,3,5
EMP00503,SK0212,3,4
EMP06922,SK0005,2,5
EMP04516,SK0280,5,3
EMP08516,SK0137,2,4
EMP00983,SK0084,3,3
EMP07423,SK0252,1,4
EMP02474,SK0172,1,1
EMP04686,SK0293,5,1
EMP06262,SK0209,4,1
EMP06648,SK0122,1,4
EMP08351,SK0079,2,4
EMP03588,SK0136,2,3
EMP06794,SK0161,1,2
EMP00295,SK0300,3,3
EMP02165,SK0293,2,1
EMP09172,SK0149,2,2
EMP03000,SK0261,2,4
EMP00657,SK0196,4,1
EMP06520,SK0069,2,2
EMP01091,SK0070,2,3
EMP07478,SK0229,4,4
EMP08439,SK0009,4,1
EMP07159,SK0183,3,3
EMP09519,SK0265,1,3
EMP01989,SK0034,2,2
EMP08055,SK0024,4,4
EMP08064,SK0071,2,3
EMP09882,SK0064,3,3
EMP04668,SK0025,4,4
EMP03971,SK0187,1,5
EMP06659,SK0219,3,1
EMP04128,SK0071,2,3
EMP09369,SK0015,5,4
EMP04147,SK0274,1,3
EMP07195,SK0108,2,3
EMP08057,SK0276,2,2
EMP06842,SK0194,3,2
EMP00946,SK0097,5,3
EMP06814,SK0231,2,1
EMP03894,SK0100,5,4
EMP01084,SK0034,1,5
EMP06632,SK0007,1,3
EMP06197,SK0044,4,3
EMP03355,SK0120,1,2
EMP07706,SK0206,5,5
EMP00815,SK0153,3,1
EMP00707,SK0210,2,2
EMP05487,SK0260,5,4
EMP02774,SK0292,2,1
EMP00957,SK0101,4,4
EMP09828,SK0001,4,5
EMP04356,SK0123,5,5
EMP09249,SK0277,2,3
EMP01619,SK0022,3,5
EMP08535,SK0014,4,4
EMP04692,SK0201,3,3
EMP07727,SK0142,2,2
EMP02590,SK0257,4,1
EMP06284,SK0222,2,2
EMP01677,SK0267,2,3
EMP09200,SK0275,3,5
EMP06052,SK0223,2,5
EMP00170,SK0296,4,4
EMP07950,SK0251,5,3
EMP09523,SK0174,3,2
EMP02473,SK0234,2,3
EMP00308,SK0158,1,3
EMP09551,SK0179,3,1
EMP01286,SK0296,3,4
EMP08731,SK0074,4,5
EMP06555,SK0071,4,1
EMP01933,SK0091,3,5
EMP08735,SK0230,1,5
EMP08852,SK0251,5,1
EMP00399,SK0204,5,2
EMP06758,SK0009,5,1
EMP05232,SK0177,3,5
EMP03484,SK0149,1,5
EMP03835,SK0015,1,3
EMP03627,SK0100,3,4
EMP07858,SK0017,5,3
EMP08141,SK0195,3,3
EMP04928,SK0297,1,5
EMP08433,SK0171,3,3
EMP03230,SK0001,5,1
EMP05284,SK0073,1,1
EMP09234,SK0294,4,3
EMP04333,SK0234,5,5
EMP05652,SK0093,5,2
EMP00481,SK0272,1,5
EMP06083,SK0214,5,2
EMP00575,SK0051,3,1
EMP08468,SK0051,4,3
EMP05091,SK0242,1,2
EMP06144,SK0190,4,3
EMP05074,SK0235,4,5
EMP00082,SK0015,3,1
EMP04760,SK0018,1,2
EMP07684,SK0226,5,3
EMP09176,SK0122,3,3
EMP03176,SK0059,5,2
EMP07338,SK0029,3,2
EMP06063,SK0030,5,1
EMP09355,SK0229,4,4
EMP00776,SK0269,3,2
EMP08980,SK0240,3,1
EMP06292,SK0003,2,5
EMP02676,SK0104,1,4
EMP03930,SK0152,5,1
EMP04593,SK0134,1,1
EMP09642,SK0149,3,1
EMP01378,SK0104,1,4
EMP01782,SK0044,3,1
EMP04942,SK0114,4,1
EMP08781,SK0172,4,1
EMP01750,SK0181,5,5
EMP01685,SK0212,2,2
EMP02841,SK0233,5,4
EMP09561,SK0040,2,4
EMP07924,SK0261,1,4
EMP06910,SK0169,4,4
EMP05886,SK0263,5,4
EMP01232,SK0090,4,4
EMP05137,SK0287,5,3
EMP04430,SK0206,4,4
EMP09187,SK0201,3,5
EMP09823,SK0271,2,4
EMP02450,SK0044,2,5
EMP08671,SK0213,3,4
EMP00802,SK0262,3,4
EMP04702,SK0004,3,4
EMP08794,SK0005,5,2
EMP09389,SK0015,5,3
EMP07700,SK0263,2,5
EMP08589,SK0264,1,4
EMP09153,SK0104,1,2
EMP05799,SK0149,4,3
EMP09271,SK0277,5,3
EMP01078,SK0118,4,5
EMP00488,SK0089,1,3
EMP04358,SK0058,2,1
EMP08763,SK0121,2,2
EMP03046,SK0201,3,1
EMP00262,SK0028,4,3
EMP00023,SK0036,3,4
EMP07553,SK0139,1,5
EMP09905,SK0055,4,4
EMP07095,SK0089,1,2
EMP05690,SK0083,4,2
EMP08941,SK0081,4,2
EMP09159,SK0284,2,2
EMP01566,SK0077,4,5
EMP00887,SK0015,2,1
EMP01668,SK0242,4,3
EMP00055,SK0053,1,1
EMP04138,SK0070,4,5
EMP04322,SK0049,2,4
EMP08431,SK0227,1,1
EMP05067,SK0159,2,2
EMP05432,SK0199,1,5
EMP03242,SK0226,3,5
EMP09398,SK0162,3,5
EMP01470,SK0292,5,4
EMP09162,SK0087,2,5
EMP01034,SK0281,5,4
EMP08295,SK0209,3,2
EMP00878,SK0250,3,5
EMP06294,SK0259,3,1
EMP00704,SK0234,5,2
EMP02946,SK0062,1,4
EMP09809,SK0188,5,1
EMP08506,SK0022,5,3
EMP06218,SK0013,1,4
EMP01183,SK0266,4,5
EMP00360,SK0025,3,1
EMP03630,SK0094,4,1
EMP09542,SK0008,2,1
EMP02070,SK0059,2,3
EMP03484,SK0278,1,1
EMP00654,SK0168,5,3
EMP02762,SK0020,4,4
EMP03732,SK0258,2,4
EMP05907,SK0183,3,1
EMP09925,SK0017,3,2
EMP01951,SK0086,3,5
EMP07573,SK0124,2,3
EMP09107,SK0204,3,2
EMP06342,SK0104,4,4
EMP08758,SK0003,1,1
EMP02216,SK0247,3,1
EMP07763,SK0274,3,3
EMP02982,SK0162,1,4
EMP00532,SK0273,4,5
EMP09902,SK0019,3,2
EMP07863,SK0070,4,5
EMP01784,SK0129,3,4
EMP00715,SK0291,3,4
EMP01464,SK0297,3,3
EMP07682,SK0115,1,3
EMP04260,SK0012,3,5
EMP05520,SK0098,2,4
EMP04485,SK0143,5,5
EMP05158,SK0211,4,1
EMP07252,SK0103,3,4
EMP04832,SK0197,1,1
EMP02887,SK0071,4,3
EMP08201,SK0238,5,3
EMP08932,SK0293,3,1
EMP02934,SK0175,4,5
EMP00324,SK0130,4,5
EMP04869,SK0080,1,1
EMP02186,SK0044,5,2
EMP00935,SK0034,2,1
EMP01903,SK0115,5,5
EMP04249,SK0034,4,4
EMP08043,SK0233,1,1
EMP02406,SK0275,5,1
EMP08065,SK0216,1,1
EMP05985,SK0076,5,1
EMP00695,SK0152,1,2
EMP02566,SK0025,1,1
EMP05112,SK0140,4,1
EMP00882,SK0274,1,4
EMP06562,SK0213,4,5
EMP01142,SK0106,1,2
EMP08418,SK0256,4,4
EMP04383,SK0253,4,5
EMP07266,SK0041,2,2
EMP09037,SK0063,5,2
EMP03844,SK0154,2,2
EMP00830,SK0103,4,5
EMP00585,SK0124,3,5
EMP02797,SK0181,1,4
EMP06677,SK0082,5,2
EMP06115,SK0162,2,3
EMP08461,SK0045,1,3
EMP08843,SK0166,5,3
EMP02705,SK0132,5,4
EMP02862,SK0152,2,3
EMP02793,SK0210,5,2
EMP04756,SK0142,3,1
EMP07589,SK0136,4,1
EMP03584,SK0173,2,2
EMP02295,SK0132,5,3
EMP00215,SK0157,5,3
EMP00067,SK0260,3,1
EMP01144,SK0253,3,4
EMP02462,SK0157,2,1
EMP04314,SK0289,2,4
EMP01116,SK0134,4,5
EMP00152,SK0136,1,3
EMP07289,SK0161,4,2
EMP08619,SK0174,4,1
EMP06964,SK0012,1,5
EMP03477,SK0114,4,4
EMP03001,SK0128,5,4
EMP08764,SK0045,3,1
EMP05261,SK0184,3,5
EMP04228,SK0127,3,3
EMP08075,SK0094,4,4
EMP05726,SK0137,5,3
EMP07696,SK0033,4,5
EMP08120,SK0207,1,1
EMP04747,SK0151,4,4
EMP08548,SK0142,2,4
EMP04617,SK0248,3,3
EMP06803,SK0139,2,4
EMP05319,SK0204,4,3
EMP05741,SK0051,1,5
EMP08335,SK0039,2,5
EMP06766,SK0201,5,5
EMP03319,SK0232,1,5
EMP08350,SK0156,4,2
EMP09001,SK0281,2,4
EMP06389,SK0223,5,5
EMP09548,SK0008,4,2
EMP01647,SK0090,5,3
EMP08350,SK0253,4,1
EMP09056,SK0273,1,1
EMP02440,SK0051,4,3
EMP03598,SK0067,5,3
EMP00030,SK0055,3,4
EMP08956,SK0158,5,4
EMP08361,SK0045,1,4
EMP07289,SK0152,4,2
EMP09565,SK0020,5,2
EMP00317,SK0059,3,1
EMP09073,SK0057,4,5
EMP00165,SK0071,5,5
EMP08746,SK0137,2,1
EMP01780,SK0254,4,3
EMP01603,SK0288,4,4
EMP04446,SK0293,2,1
EMP04642,SK0261,3,1
EMP08064,SK0129,5,1
EMP09074,SK0080,1,2
EMP01425,SK0075,3,2
EMP05242,SK0063,2,5
EMP03442,SK0277,3,1
EMP02239,SK0269,4,1
EMP02466,SK0286,5,4
EMP01978,SK0093,3,1
EMP04900,SK0014,4,3
EMP04140,SK0059,5,2
EMP03686,SK0197,4,5
EMP04614,SK0192,5,1
EMP03527,SK0273,1,4
EMP04161,SK0251,4,2
EMP03093,SK0103,5,2
EMP07112,SK0119,4,3
EMP03988,SK0182,3,2
EMP01445,SK0143,3,3
EMP06511,SK0125,4,3
EMP01897,SK0072,5,4
EMP03166,SK0096,3,3
EMP02603,SK0103,2,3
EMP08757,SK0166,1,3
EMP04781,SK0262,4,4
EMP06983,SK0024,1,2
EMP09148,SK0167,3,3
EMP03424,SK0070,4,4
EMP07735,SK0042,5,4
EMP05559,SK0018,1,4
EMP08366,SK0258,1,5
EMP04732,SK0146,2,2
EMP05425,SK0099,1,1
EMP00805,SK0096,3,1
EMP07527,SK0283,4,1
EMP04603,SK0219,1,3
EMP02947,SK0087,1,5
EMP03790,SK0162,3,3
EMP02655,SK0295,4,4
EMP05858,SK0195,2,2
EMP08198,SK0233,2,1
EMP08374,SK0273,4,2
EMP07641,SK0294,3,4
EMP08749,SK0229,2,4
EMP02379,SK0159,5,4
EMP03087,SK0263,2,3
EMP07556,SK0010,3,4
EMP04863,SK0015,2,5
EMP01364,SK0168,1,3
EMP07969,SK0047,3,3
EMP01319,SK0239,5,1
EMP03910,SK0088,1,2
EMP06127,SK0040,1,2
EMP07211,SK0112,1,1
EMP03570,SK0032,5,5
EMP06301,SK0088,1,3
EMP04888,SK0080,3,5
EMP06715,SK0058,2,3
EMP08051,SK0293,4,1
EMP08715,SK0271,5,3
EMP06782,SK0122,5,4
EMP07673,SK0198,1,5
EMP05828,SK0166,3,5
EMP02657,SK0133,2,4
EMP04517,SK0070,5,3
EMP06358,SK0216,2,5
EMP03738,SK0064,2,1
EMP07556,SK0263,3,4
EMP03899,SK0137,3,3
EMP03563,SK0263,5,1
EMP06838,SK0296,2,5
EMP09133,SK0049,1,3
EMP01455,SK0292,3,3
EMP09592,SK0117,1,1
EMP01801,SK0059,3,4
EMP05742,SK0176,4,3
EMP09326,SK0283,5,4
EMP03633,SK0139,5,2
EMP08402,SK0269,2,5
EMP00481,SK0287,4,2
EMP05835,SK0178,2,1
EMP05726,SK0023,2,2
EMP02082,SK0248,1,1
EMP05556,SK0222,1,4
EMP04868,SK0107,1,3
EMP07304,SK0102,5,2
EMP09726,SK0072,5,1
EMP05348,SK0155,2,2
EMP08118,SK0012,2,1
EMP03870,SK0232,5,3
EMP06070,SK0137,2,2
EMP02558,SK0069,1,4
EMP05249,SK0216,4,5
EMP01455,SK0200,3,5
EMP07347,SK0158,3,4
EMP06597,SK0236,1,3
EMP07447,SK0001,4,5
EMP04387,SK0232,5,5
EMP00943,SK0210,5,1
EMP00320,SK0186,2,1
EMP08018,SK0234,3,1
EMP07557,SK0193,2,1
EMP01488,SK0103,3,4
EMP09782,SK0227,1,2
EMP04626,SK0096,1,3
EMP04967,SK0069,3,5
EMP05437,SK0142,5,4
EMP03346,SK0124,2,3
EMP08126,SK0250,1,2
EMP06240,SK0274,1,1
EMP05979,SK0080,5,5
EMP09534,SK0216,2,5
EMP09937,SK0209,4,2
EMP04166,SK0113,2,1
EMP06587,SK0038,2,1
EMP09614,SK0203,1,2
EMP06510,SK0024,2,5
EMP01669,SK0231,4,1
EMP04927,SK0263,4,1
EMP09034,SK0009,4,4
EMP06214,SK0186,4,2
EMP07331,SK0048,3,5
EMP01958,SK0256,3,2
EMP07370,SK0172,3,2
EMP08159,SK0142,3,3
EMP05891,SK0244,1,4
EMP01330,SK0169,2,5
EMP03984,SK0209,2,5
EMP00907,SK0166,5,1
EMP07689,SK0233,5,3
EMP09596,SK0266,1,1
EMP04025,SK0280,2,4
EMP06815,SK0061,2,3
EMP08580,SK0197,4,1
EMP07498,SK0063,2,4
EMP04644,SK0096,4,2
EMP04016,SK0265,5,5
EMP04178,SK0262,2,3
EMP02135,SK0027,1,2
EMP01321,SK0205,5,3
EMP05769,SK0271,2,4
EMP05173,SK0062,5,1
EMP09294,SK0107,5,4
EMP00039,SK0004,4,3
EMP06233,SK0282,4,1
EMP07045,SK0257,1,5
EMP09810,SK0269,4,5
EMP07820,SK0089,4,5
EMP03654,SK0207,5,2
EMP08901,SK0283,4,2
EMP03740,SK0161,2,2
EMP05510,SK0175,1,3
EMP04397,SK0095,2,5
EMP01939,SK0176,3,1
EMP03739,SK0177,1,5
EMP01163,SK0268,2,3
EMP08217,SK0247,3,2
EMP05415,SK0146,2,1
EMP03522,SK0011,2,1
EMP00347,SK0229,5,3
EMP02987,SK0118,1,1
EMP02798,SK0016,3,5
EMP09005,SK0125,1,4
EMP07601,SK0115,1,4
EMP05922,SK0049,5,5
EMP01180,SK0070,3,2
EMP00232,SK0213,1,3
EMP01912,SK0029,3,1
EMP04666,SK0047,1,1
EMP04112,SK0120,5,3
EMP09211,SK0199,1,3
EMP08796,SK0298,5,5
EMP04031,SK0162,4,4
EMP03023,SK0279,2,5
EMP07406,SK0273,1,4
EMP00634,SK0264,1,1
EMP08400,SK0235,2,1
EMP04934,SK0029,3,5
EMP02379,SK0026,3,2
EMP02624,SK0038,1,4
EMP09565,SK0296,5,3
EMP01987,SK0064,2,2
EMP02685,SK0106,3,5
EMP06048,SK0282,3,3
EMP05314,SK0224,1,4
EMP04328,SK0197,1,3
EMP07275,SK0044,3,1
EMP01503,SK0185,4,3
EMP00029,SK0224,5,3
EMP06231,SK0055,5,2
EMP03451,SK0276,1,4
EMP07045,SK0024,3,4
EMP06570,SK0097,3,1
EMP02335,SK0019,3,2
EMP05105,SK0230,2,1
EMP09147,SK0212,2,2
EMP05259,SK0222,1,4
EMP02287,SK0179,3,1
EMP00034,SK0244,3,3
EMP02223,SK0035,4,2
EMP02307,SK0289,2,4
EMP00601,SK0137,4,4
EMP05539,SK0203,5,4
EMP03055,SK0252,2,2
EMP06471,SK0151,1,5
EMP09886,SK0194,5,4
EMP04848,SK0193,1,3
EMP06276,SK0120,4,1
EMP04460,SK0110,4,5
EMP01083,SK0267,3,5
EMP08981,SK0005,2,1
EMP06434,SK0197,5,4
EMP02649,SK0288,1,3
EMP01718,SK0090,1,5
EMP03832,SK0247,4,5
EMP03161,SK0160,3,5
EMP03889,SK0038,2,1
EMP07145,SK0219,2,4
EMP08387,SK0147,2,2
EMP01604,SK0295,4,4
EMP06806,SK0122,4,4
EMP09833,SK0093,2,1
EMP03654,SK0029,4,5
EMP05191,SK0072,3,3
EMP07833,SK0065,1,3
EMP06183,SK0104,2,3
EMP03231,SK0194,5,5
EMP05654,SK0158,4,1
EMP04283,SK0085,4,3
EMP01248,SK0097,3,3
EMP01877,SK0081,2,2
EMP08859,SK0162,5,2
EMP00104,SK0281,1,4
EMP07263,SK0167,2,4
EMP01476,SK0209,2,1
EMP06732,SK0049,4,2
EMP08408,SK0097,5,1
EMP04459,SK0225,5,4
EMP06397,SK0261,2,1
EMP06712,SK0108,1,5
EMP04996,SK0022,4,4
EMP08955,SK0192,3,4
EMP07128,SK0028,5,3
EMP05555,SK0073,5,5
EMP01964,SK0073,5,1
EMP03425,SK0176,4,2
EMP09764,SK0124,2,5
EMP01037,SK0048,3,5
EMP01429,SK0201,4,5
EMP00425,SK0068,4,3
EMP09077,SK0119,2,2
EMP09504,SK0172,5,4
EMP02221,SK0107,3,4
EMP01877,SK0253,4,4
EMP06780,SK0094,1,5
EMP06267,SK0245,2,1
EMP00847,SK0067,2,2
EMP04803,SK0198,2,4
EMP07702,SK0176,1,4
EMP05730,SK0109,2,3
EMP06209,SK0129,5,5
EMP03050,SK0181,4,2
EMP08727,SK0057,5,2
EMP02278,SK0278,1,1
EMP06927,SK0115,1,2
EMP00491,SK0225,1,2
EMP06747,SK0104,3,3
EMP08524,SK0089,3,1
EMP05964,SK0298,3,5
EMP06718,SK0053,4,3
EMP01410,SK0039,2,3
EMP09760,SK0014,3,5
EMP01595,SK0001,3,3
EMP04689,SK0179,3,5
EMP08202,SK0232,1,4
EMP03948,SK0133,3,5
EMP05592,SK0047,4,3
EMP05583,SK0102,2,5
EMP08569,SK0286,5,3
EMP02243,SK0278,2,1
EMP05138,SK0192,5,2
EMP04507,SK0054,4,5
EMP01903,SK0277,3,3
EMP01034,SK0106,3,4
EMP02863,SK0017,2,4
EMP05641,SK0120,4,5
EMP07870,SK0035,2,1
EMP07448,SK0009,3,3
EMP03212,SK0243,3,3
EMP01723,SK0059,3,4
EMP08960,SK0198,2,1
EMP01460,SK0135,1,4
EMP06233,SK0042,5,1
EMP00705,SK0172,2,1
EMP00218,SK0085,5,2
EMP08382,SK0068,5,3
EMP00044,SK0035,5,1
EMP08400,SK0253,1,1
EMP05484,SK0178,4,5
EMP02107,SK0058,2,5
EMP02994,SK0242,5,5
EMP04272,SK0028,3,1
EMP02740,SK0280,4,3
EMP00551,SK0220,4,3
EMP04141,SK0220,2,3
EMP07437,SK0171,2,2
EMP08403,SK0136,3,1
EMP06596,SK0015,3,5
EMP03773,SK0069,5,4
EMP08588,SK0038,3,1
EMP06919,SK0282,4,3
EMP00873,SK0204,5,1
EMP04325,SK0254,5,4
EMP00682,SK0235,5,2
EMP08597,SK0114,3,2
EMP08373,SK0033,5,1
EMP05656,SK0006,1,2
EMP03252,SK0206,2,2
EMP03018,SK0033,2,5
EMP00589,SK0082,3,3
EMP02429,SK0150,2,3
EMP07899,SK0025,4,4
EMP05373,SK0073,4,3
EMP03909,SK0084,3,5
EMP02299,SK0043,3,5
EMP02681,SK0256,1,5
EMP04979,SK0110,1,5
EMP02479,SK0231,5,2
EMP03522,SK0066,2,1
EMP07614,SK0097,1,3
EMP02245,SK0172,4,2
EMP04948,SK0113,4,2
EMP04299,SK0052,4,1
EMP07708,SK0126,2,1
EMP07496,SK0163,2,3
EMP01273,SK0012,3,1
EMP06647,SK0040,2,3
EMP02730,SK0277,5,1
EMP00915,SK0271,5,4
EMP07715,SK0116,5,2
EMP01524,SK0100,4,4
EMP03897,SK0288,4,1
EMP09612,SK0071,3,2
EMP07068,SK0185,1,1
EMP02878,SK0065,2,2
EMP05013,SK0075,2,3
EMP03774,SK0110,4,2
EMP02748,SK0236,5,5
EMP03227,SK0011,3,1
EMP06957,SK0055,5,4
EMP03252,SK0193,3,3
EMP03625,SK0215,4,2
EMP05256,SK0123,5,2
EMP01798,SK0283,2,4
EMP09731,SK0130,5,2
EMP00903,SK0206,5,1
EMP05382,SK0029,3,3
EMP09776,SK0264,2,3
EMP09439,SK0048,3,2
EMP07194,SK0234,1,2
EMP04007,SK0111,2,4
EMP07388,SK0254,5,2
EMP00923,SK0233,1,2
EMP04215,SK0212,2,2
EMP06649,SK0185,4,2
EMP09585,SK0238,5,3
EMP05470,SK0012,2,5
