employee_id,project_id,role,hours_allocated
EMP03095,PRJ3135,Contributor,365
EMP09781,PRJ0337,Manager,191
EMP03809,PRJ1193,Lead,468
EMP06567,PRJ3319,Contributor,370
EMP05005,PRJ3700,Lead,10
EMP03228,PRJ4436,Manager,149
EMP06902,PRJ2005,Manager,208
EMP03782,PRJ2547,Lead,261
EMP03456,PRJ0809,Lead,20
EMP07605,PRJ2152,Reviewer,315
EMP02208,PRJ3828,Contributor,394
EMP05555,PRJ2811,Reviewer,369
EMP06846,PRJ4255,Contributor,61
EMP05986,PRJ0206,Manager,484
EMP06491,PRJ0307,Reviewer,254
EMP02493,PRJ3060,Reviewer,368
EMP08242,PRJ2199,Manager,364
EMP04587,PRJ2950,Reviewer,106
EMP01223,PRJ1298,Reviewer,190
EMP04427,PRJ0653,Lead,321
EMP04459,PRJ4482,Reviewer,189
EMP03743,PRJ0542,Manager,301
EMP09955,PRJ2205,Contributor,221
EMP09156,PRJ3637,Reviewer,308
EMP01736,PRJ4478,Lead,22
EMP04032,PRJ3457,Contributor,300
EMP00487,PRJ2792,Manager,27
EMP01255,PRJ1712,Contributor,184
EMP06862,PRJ1721,Reviewer,239
EMP07751,PRJ1842,Contributor,160
EMP09551,PRJ4996,Manager,209
EMP06803,PRJ0556,Contributor,214
EMP01683,PRJ0659,Contributor,246
EMP01587,PRJ0784,Contributor,21
EMP00650,PRJ1735,Reviewer,114
EMP01783,PRJ4932,Manager,271
EMP05518,PRJ2490,Lead,437
EMP07665,PRJ4614,Contributor,439
EMP06404,PRJ0881,Manager,451
EMP02497,PRJ0485,Contributor,491
EMP03077,PRJ3135,Manager,140
EMP04526,PRJ4906,Reviewer,133
EMP07858,PRJ0057,Lead,365
EMP05251,PRJ2794,Reviewer,314
EMP07505,PRJ2041,Manager,227
EMP07775,PRJ0898,Manager,262
EMP04726,PRJ0597,Reviewer,25
EMP06368,PRJ1046,Contributor,176
EMP09718,PRJ0673,Reviewer,311
EMP01434,PRJ0996,Lead,419
EMP07368,PRJ0610,Contributor,191
EMP02719,PRJ0674,Contributor,390
EMP01886,PRJ4630,Contributor,335
EMP07890,PRJ2578,Contributor,125
EMP04041,PRJ1158,Lead,11
EMP02258,PRJ2155,Lead,268
EMP03002,PRJ2570,Contributor,292
EMP04540,PRJ3278,Contributor,71
EMP04396,PRJ1453,Contributor,75
EMP07041,PRJ4865,Contributor,154
EMP05960,PRJ0592,Reviewer,314
EMP02567,PRJ0593,Manager,210
EMP07189,PRJ0920,Contributor,314
EMP01234,PRJ1987,Contributor,145
EMP08212,PRJ4886,Manager,464
EMP06635,PRJ1501,Manager,439
EMP02218,PRJ3548,Reviewer,185
EMP02442,PRJ1531,Reviewer,228
EMP06493,PRJ3906,Reviewer,102
EMP09470,PRJ2640,Lead,304
EMP04459,PRJ3514,Lead,92
EMP08546,PRJ2207,Contributor,380
EMP04113,PRJ3477,Contributor,361
EMP04483,PRJ0552,Lead,148
EMP02746,PRJ4090,Contributor,254
EMP04352,PRJ2576,Contributor,91
EMP06681,PRJ0523,Reviewer,284
EMP07709,PRJ2823,Lead,333
EMP03562,PRJ4782,Contributor,482
EMP06378,PRJ4917,Lead,319
EMP04266,PRJ3357,Contributor,352
EMP03944,PRJ2922,Lead,342
EMP03777,PRJ0954,Manager,39
EMP01569,PRJ0334,Reviewer,309
EMP04640,PRJ1999,Manager,169
EMP02621,PRJ2646,Reviewer,309
EMP05749,PRJ1140,Lead,487
EMP00391,PRJ2133,Reviewer,392
EMP00069,PRJ4502,Reviewer,157
EMP01085,PRJ1509,Contributor,278
EMP03336,PRJ4403,Lead,483
EMP05558,PRJ3876,Lead,285
EMP03129,PRJ3525,Reviewer,380
EMP06657,PRJ0607,Lead,380
EMP03814,PRJ1341,Contributor,245
EMP07643,PRJ1128,Lead,282
EMP07252,PRJ3905,Contributor,12
EMP04846,PRJ1505,Contributor,83
EMP07570,PRJ0150,Lead,248
EMP03971,PRJ0781,Manager,250
EMP04754,PRJ4542,Contributor,64
EMP06657,PRJ4146,Lead,129
EMP07753,PRJ4715,Manager,350
EMP06763,PRJ1663,Contributor,102
EMP00433,PRJ0099,Lead,142
EMP04358,PRJ1901,Reviewer,321
EMP06398,PRJ1817,Reviewer,105
EMP01542,PRJ2629,Reviewer,21
EMP03707,PRJ3309,Manager,489
EMP06130,PRJ0443,Reviewer,284
EMP08777,PRJ2948,Contributor,389
EMP00607,PRJ3927,Reviewer,451
EMP03199,PRJ3956,Lead,55
EMP05878,PRJ1570,Reviewer,273
EMP06555,PRJ1011,Lead,444
EMP07784,PRJ0077,Manager,187
EMP02995,PRJ2284,Manager,254
EMP00774,PRJ1957,Lead,110
EMP06607,PRJ2330,Contributor,419
EMP09029,PRJ4327,Lead,335
EMP06910,PRJ3480,Lead,229
EMP08517,PRJ3929,Reviewer,310
EMP04642,PRJ1524,Contributor,384
EMP07224,PRJ4007,Manager,35
EMP09771,PRJ0728,Lead,212
EMP03915,PRJ1628,Manager,112
EMP04493,PRJ4467,Manager,252
EMP00351,PRJ1908,Reviewer,44
EMP08467,PRJ3552,Lead,432
EMP06697,PRJ2938,Contributor,489
EMP07375,PRJ2819,Lead,262
EMP03823,PRJ0831,Manager,417
EMP05094,PRJ4451,Reviewer,79
EMP05322,PRJ4696,Contributor,78
EMP00078,PRJ0539,Lead,350
EMP08053,PRJ4772,Contributor,24
EMP05415,PRJ0004,Manager,459
EMP02122,PRJ3440,Contributor,260
EMP09022,PRJ4426,Lead,330
EMP04352,PRJ1587,Lead,180
EMP00931,PRJ3773,Manager,245
EMP04206,PRJ4457,Contributor,461
EMP05852,PRJ1409,Manager,464
EMP03862,PRJ0113,Lead,471
EMP09613,PRJ1883,Contributor,283
EMP07103,PRJ2370,Manager,230
EMP04107,PRJ1009,Reviewer,401
EMP06425,PRJ2581,Contributor,176
EMP03974,PRJ3920,Lead,96
EMP08757,PRJ0427,Lead,109
EMP07982,PRJ2002,Manager,55
EMP06014,PRJ1115,Contributor,166
EMP08621,PRJ1862,Manager,201
EMP00183,PRJ1697,Contributor,139
EMP09813,PRJ1841,Contributor,320
EMP04562,PRJ3249,Reviewer,436
EMP04093,PRJ0872,Contributor,198
EMP04967,PRJ2839,Reviewer,154
EMP03437,PRJ4646,Lead,242
EMP02494,PRJ4531,Lead,133
EMP03792,PRJ3496,Manager,263
EMP08977,PRJ1695,Reviewer,224
EMP04910,PRJ0820,Contributor,288
EMP02245,PRJ4837,Contributor,136
EMP02841,PRJ2986,Manager,142
EMP09500,PRJ3057,Contributor,219
EMP00759,PRJ4014,Lead,95
EMP06468,PRJ0601,Reviewer,84
EMP03555,PRJ1285,Manager,261
EMP04155,PRJ1668,Manager,496
EMP00577,PRJ0099,Contributor,248
EMP03193,PRJ2405,Contributor,126
EMP05401,PRJ1460,Manager,41
EMP03626,PRJ1685,Contributor,203
EMP01284,PRJ0601,Lead,346
EMP03115,PRJ0636,Contributor,484
EMP04598,PRJ1266,Contributor,307
EMP07539,PRJ2178,Contributor,48
EMP00861,PRJ2410,Manager,88
EMP06431,PRJ0363,Contributor,379
EMP02592,PRJ2784,Reviewer,310
EMP06284,PRJ0590,Lead,220
EMP03026,PRJ0037,Reviewer,346
EMP06432,PRJ1685,Manager,231
EMP07443,PRJ0211,Contributor,492
EMP07338,PRJ4601,Contributor,419
EMP08060,PRJ3593,Lead,91
EMP05626,PRJ0099,Contributor,229
EMP04518,PRJ1888,Manager,436
EMP04883,PRJ4248,Contributor,443
EMP00313,PRJ2672,Lead,433
EMP01117,PRJ4126,Manager,227
EMP08326,PRJ1862,Reviewer,307
EMP07751,PRJ2591,Reviewer,75
EMP02753,PRJ4235,Reviewer,155
EMP07000,PRJ1882,Manager,341
EMP06660,PRJ3900,Reviewer,304
EMP02804,PRJ3097,Manager,34
EMP08318,PRJ1594,Reviewer,331
EMP02368,PRJ1288,Manager,18
EMP08810,PRJ3509,Lead,408
EMP05169,PRJ4320,Manager,399
EMP09819,PRJ1465,Contributor,376
EMP01254,PRJ4984,Reviewer,287
EMP09343,PRJ3803,Contributor,327
EMP07515,PRJ4788,Contributor,159
EMP07409,PRJ1715,Reviewer,378
EMP00239,PRJ3678,Manager,85
EMP03956,PRJ0033,Manager,269
EMP08697,PRJ0252,Reviewer,423
EMP06562,PRJ1842,Manager,337
EMP01389,PRJ3021,Reviewer,424
EMP00680,PRJ0836,Contributor,400
EMP00801,PRJ2243,Lead,292
EMP03770,PRJ2566,Contributor,175
EMP03973,PRJ0060,Contributor,311
EMP08287,PRJ2729,Lead,384
EMP07233,PRJ2229,Contributor,183
EMP09269,PRJ3002,Lead,245
EMP07314,PRJ4150,Reviewer,41
EMP05367,PRJ0881,Reviewer,389
EMP00106,PRJ2055,Lead,306
EMP04056,PRJ3920,Reviewer,331
EMP01595,PRJ4907,Manager,414
EMP00619,PRJ4051,Lead,85
EMP08545,PRJ1535,Lead,69
EMP04645,PRJ1246,Reviewer,117
EMP00381,PRJ2087,Reviewer,464
EMP04299,PRJ0246,Reviewer,203
EMP03988,PRJ1595,Lead,352
EMP06667,PRJ4539,Reviewer,155
EMP04209,PRJ0225,Reviewer,356
EMP01298,PRJ2356,Reviewer,455
EMP07561,PRJ1864,Lead,117
EMP02450,PRJ1094,Contributor,332
EMP05253,PRJ4349,Reviewer,487
EMP00291,PRJ1309,Manager,415
EMP09617,PRJ4126,Lead,372
EMP04685,PRJ3378,Manager,282
EMP09216,PRJ2434,Lead,51
EMP08859,PRJ4167,Manager,472
EMP08112,PRJ3306,Reviewer,459
EMP09983,PRJ4444,Reviewer,303
EMP01795,PRJ0182,Lead,156
EMP09227,PRJ0070,Contributor,201
EMP08919,PRJ2271,Manager,127
EMP05859,PRJ1017,Lead,496
EMP09920,PRJ3863,Manager,100
EMP09290,PRJ0761,Reviewer,66
EMP06203,PRJ2007,Reviewer,285
EMP07295,PRJ4664,Lead,172
EMP09963,PRJ2465,Manager,162
EMP04558,PRJ0011,Reviewer,406
EMP08629,PRJ0027,Contributor,149
EMP01127,PRJ3380,Manager,480
EMP04638,PRJ1112,Manager,462
EMP08602,PRJ0196,Contributor,234
EMP04939,PRJ3229,Reviewer,275
EMP01654,PRJ2796,Reviewer,78
EMP06122,PRJ0030,Contributor,301
EMP05480,PRJ2465,Manager,411
EMP02211,PRJ3294,Contributor,141
EMP07216,PRJ0212,Reviewer,380
EMP07524,PRJ0861,Contributor,174
EMP05015,PRJ4559,Manager,333
EMP07379,PRJ1358,Contributor,47
EMP02853,PRJ2938,Contributor,432
EMP01055,PRJ1248,Lead,344
EMP08588,PRJ3063,Lead,423
EMP06161,PRJ2890,Manager,73
EMP01670,PRJ3320,Reviewer,10
EMP03483,PRJ1956,Manager,498
EMP01656,PRJ4965,Lead,87
EMP08549,PRJ4542,Reviewer,430
EMP08987,PRJ4040,Reviewer,85
EMP01390,PRJ1874,Lead,213
EMP07562,PRJ4117,Contributor,388
EMP07178,PRJ1537,Lead,52
EMP07376,PRJ2517,Lead,494
EMP07994,PRJ0856,Manager,382
EMP00591,PRJ1537,Manager,378
EMP08358,PRJ1385,Manager,217
EMP05514,PRJ4852,Reviewer,350
EMP00800,PRJ4089,Manager,364
EMP02046,PRJ3980,Reviewer,452
EMP09338,PRJ1948,Manager,76
EMP08953,PRJ3558,Lead,239
EMP08050,PRJ3789,Contributor,244
EMP03656,PRJ1545,Contributor,174
EMP04456,PRJ0996,Lead,463
EMP08597,PRJ2209,Manager,179
EMP04106,PRJ4953,Reviewer,209
EMP03596,PRJ0076,Contributor,390
EMP04253,PRJ1638,Manager,148
EMP08193,PRJ2570,Reviewer,281
EMP04093,PRJ2652,Manager,290
EMP03231,PRJ3115,Lead,372
EMP08307,PRJ3583,Reviewer,132
EMP03626,PRJ3240,Reviewer,98
EMP07327,PRJ2504,Reviewer,154
EMP02646,PRJ4460,Reviewer,325
EMP07810,PRJ1294,Contributor,204
EMP04138,PRJ2392,Manager,154
EMP06784,PRJ2667,Contributor,240
EMP03557,PRJ1921,Reviewer,86
EMP09682,PRJ1779,Contributor,195
EMP04651,PRJ3843,Contributor,21
EMP05875,PRJ4825,Manager,411
EMP00261,PRJ2065,Contributor,393
EMP08473,PRJ4877,Lead,423
EMP08534,PRJ4421,Manager,246
EMP03202,PRJ4502,Lead,339
EMP07946,PRJ2315,Manager,423
EMP08199,PRJ4497,Reviewer,442
EMP06438,PRJ0879,Manager,156
EMP07345,PRJ4722,Lead,138
EMP01661,PRJ0885,Manager,364
EMP09919,PRJ2538,Lead,36
EMP07244,PRJ2827,Manager,161
EMP09938,PRJ4251,Lead,140
EMP01803,PRJ2465,Reviewer,358
EMP00537,PRJ3219,Reviewer,334
EMP03635,PRJ4459,Contributor,327
EMP07506,PRJ2215,Manager,428
EMP08189,PRJ0704,Manager,495
EMP00910,PRJ1996,Contributor,313
EMP00879,PRJ0685,Reviewer,297
EMP01800,PRJ2011,Lead,329
EMP07022,PRJ2197,Lead,121
EMP01910,PRJ1760,Reviewer,169
EMP04187,PRJ3502,Contributor,244
EMP07371,PRJ3279,Reviewer,89
EMP07484,PRJ3357,Lead,367
EMP07830,PRJ4484,Lead,358
EMP07159,PRJ3212,Reviewer,80
EMP08266,PRJ4178,Contributor,134
EMP07828,PRJ3311,Manager,434
EMP03649,PRJ0393,Lead,34
EMP06501,PRJ1711,Manager,445
EMP00196,PRJ1689,Manager,309
EMP02328,PRJ1432,Contributor,97
EMP08911,PRJ2846,Reviewer,64
EMP06591,PRJ2030,Manager,407
EMP07798,PRJ3192,Manager,201
EMP07653,PRJ4268,Contributor,358
EMP00883,PRJ4824,Reviewer,18
EMP06966,PRJ0433,Manager,380
EMP04880,PRJ1280,Contributor,282
EMP08592,PRJ0914,Contributor,111
EMP08897,PRJ0199,Lead,173
EMP02955,PRJ4472,Manager,418
EMP07539,PRJ4886,Contributor,490
EMP00878,PRJ4134,Contributor,75
EMP06786,PRJ3135,Reviewer,278
EMP02251,PRJ1130,Contributor,319
EMP03178,PRJ4254,Contributor,79
EMP01906,PRJ2600,Manager,71
EMP00662,PRJ4720,Manager,151
EMP07332,PRJ4270,Contributor,335
EMP05917,PRJ1042,Lead,190
EMP03505,PRJ0819,Contributor,112
EMP02505,PRJ1242,Contributor,59
EMP01539,PRJ1094,Lead,178
EMP00894,PRJ0567,Lead,273
EMP06266,PRJ4271,Reviewer,113
EMP09377,PRJ1375,Contributor,147
EMP05381,PRJ0045,Manager,481
EMP02659,PRJ3810,Lead,489
EMP08086,PRJ0289,Contributor,89
EMP08872,PRJ1204,Reviewer,49
EMP09850,PRJ1936,Contributor,246
EMP02076,PRJ0458,Reviewer,116
EMP07695,PRJ2153,Lead,472
EMP01843,PRJ3725,Lead,277
EMP07353,PRJ3851,Lead,142
EMP01575,PRJ4242,Manager,360
EMP07602,PRJ1652,Lead,463
EMP00310,PRJ3809,Reviewer,404
EMP07469,PRJ1330,Manager,251
EMP08861,PRJ0692,Manager,308
EMP02752,PRJ3510,Manager,277
EMP09960,PRJ0995,Lead,288
EMP02720,PRJ3121,Manager,389
EMP05227,PRJ0005,Reviewer,133
EMP06403,PRJ0142,Manager,273
EMP07983,PRJ2692,Reviewer,157
EMP09900,PRJ4697,Contributor,498
EMP07713,PRJ0770,Contributor,436
EMP09568,PRJ2339,Reviewer,33
EMP02683,PRJ0920,Reviewer,453
EMP01881,PRJ2364,Lead,237
EMP09200,PRJ2057,Reviewer,236
EMP06732,PRJ0323,Lead,102
EMP04399,PRJ4977,Contributor,480
EMP06500,PRJ0885,Contributor,449
EMP06622,PRJ4339,Reviewer,260
EMP00803,PRJ4702,Lead,266
EMP06072,PRJ0931,Lead,418
EMP02899,PRJ4668,Lead,495
EMP03215,PRJ2526,Contributor,481
EMP06758,PRJ2980,Contributor,377
EMP08111,PRJ2817,Contributor,356
EMP02914,PRJ1078,Reviewer,62
EMP05081,PRJ3474,Reviewer,179
EMP01522,PRJ0024,Manager,468
EMP09924,PRJ1605,Lead,480
EMP03284,PRJ4133,Reviewer,138
EMP03743,PRJ1460,Manager,423
EMP05682,PRJ2451,Reviewer,346
EMP06811,PRJ4855,Contributor,230
EMP04037,PRJ4363,Manager,366
EMP09403,PRJ0351,Lead,423
EMP04577,PRJ4312,Contributor,23
EMP09433,PRJ3892,Reviewer,126
EMP03671,PRJ3626,Contributor,361
EMP06810,PRJ3065,Reviewer,47
EMP04770,PRJ1286,Manager,100
EMP09431,PRJ0979,Manager,432
EMP02360,PRJ2854,Reviewer,382
EMP01074,PRJ0696,Reviewer,152
EMP05160,PRJ3110,Manager,11
EMP06546,PRJ4111,Reviewer,179
EMP06523,PRJ1198,Manager,214
EMP08689,PRJ1295,Reviewer,112
EMP07301,PRJ4563,Lead,99
EMP01653,PRJ1578,Lead,144
EMP04334,PRJ1587,Reviewer,56
EMP09862,PRJ3652,Lead,272
EMP00775,PRJ0177,Contributor,234
EMP00815,PRJ4256,Reviewer,470
EMP00038,PRJ4453,Manager,449
EMP08689,PRJ0091,Contributor,58
EMP09820,PRJ3920,Contributor,485
EMP07518,PRJ2516,Reviewer,352
EMP03697,PRJ2569,Manager,238
EMP02158,PRJ2178,Manager,70
EMP04576,PRJ2739,Manager,16
EMP09009,PRJ0169,Reviewer,220
EMP02746,PRJ3785,Reviewer,212
EMP04033,PRJ1988,Reviewer,338
EMP03993,PRJ0301,Manager,178
EMP09809,PRJ0302,Manager,89
EMP02584,PRJ0578,Lead,100
EMP02639,PRJ0378,Manager,32
EMP08835,PRJ3177,Lead,454
EMP08688,PRJ3515,Contributor,183
EMP03676,PRJ3240,Reviewer,47
EMP07778,PRJ4095,Contributor,124
EMP03791,PRJ2323,Contributor,282
EMP05315,PRJ4759,Manager,417
EMP02663,PRJ0657,Contributor,30
EMP06299,PRJ2778,Lead,283
EMP07897,PRJ0113,Manager,376
EMP07762,PRJ0974,Lead,124
EMP07429,PRJ1311,Reviewer,105
EMP09120,PRJ0901,Lead,463
EMP04892,PRJ1446,Lead,327
EMP00133,PRJ1643,Contributor,267
EMP00221,PRJ4566,Reviewer,311
EMP01809,PRJ3135,Manager,98
EMP00624,PRJ4965,Lead,391
EMP01016,PRJ3450,Lead,316
EMP09913,PRJ0655,Contributor,461
EMP00387,PRJ2923,Reviewer,424
EMP02527,PRJ0108,Lead,27
EMP03136,PRJ1531,Reviewer,129
EMP03362,PRJ3100,Contributor,164
EMP05453,PRJ1306,Manager,124
EMP03675,PRJ4285,Lead,317
EMP09461,PRJ3287,Contributor,19
EMP07183,PRJ2090,Lead,440
EMP04892,PRJ0341,Manager,165
EMP06223,PRJ1763,Reviewer,287
EMP03444,PRJ2542,Lead,304
EMP02246,PRJ2690,Reviewer,461
EMP08050,PRJ0760,Lead,421
EMP05249,PRJ3645,Contributor,128
EMP07283,PRJ4072,Manager,463
EMP00172,PRJ2615,Contributor,423
EMP06174,PRJ3646,Manager,345
EMP04270,PRJ4635,Lead,314
EMP00905,PRJ3249,Reviewer,403
EMP01412,PRJ0375,Lead,425
EMP03992,PRJ2646,Manager,265
EMP06797,PRJ1344,Lead,153
EMP05564,PRJ4867,Contributor,486
EMP00728,PRJ1050,Manager,51
EMP07791,PRJ2605,Contributor,89
EMP00997,PRJ3337,Reviewer,237
EMP05080,PRJ0548,Manager,242
EMP08092,PRJ0304,Reviewer,440
EMP01407,PRJ4171,Manager,122
EMP05636,PRJ1582,Manager,63
EMP03276,PRJ0536,Contributor,26
EMP07639,PRJ1553,Lead,220
EMP08980,PRJ0072,Manager,172
EMP07206,PRJ2001,Lead,64
EMP09081,PRJ0644,Contributor,92
EMP00342,PRJ3482,Contributor,31
EMP05231,PRJ1515,Contributor,455
EMP00275,PRJ3381,Lead,484
EMP08296,PRJ1554,Contributor,368
EMP02996,PRJ0295,Manager,282
EMP01580,PRJ3286,Reviewer,109
EMP04288,PRJ4432,Lead,317
EMP00187,PRJ2564,Manager,40
EMP02606,PRJ2878,Manager,35
EMP01922,PRJ3104,Lead,225
EMP07193,PRJ4690,Lead,289
EMP08693,PRJ2557,Contributor,218
EMP02067,PRJ4124,Reviewer,491
EMP00523,PRJ0496,Reviewer,70
EMP01781,PRJ0310,Reviewer,413
EMP08032,PRJ2324,Manager,469
EMP09870,PRJ0149,Lead,377
EMP08457,PRJ0390,Manager,238
EMP08326,PRJ2229,Contributor,10
EMP04442,PRJ2855,Reviewer,33
EMP09257,PRJ4453,Manager,92
EMP06962,PRJ0672,Reviewer,38
EMP01403,PRJ1477,Manager,382
EMP01246,PRJ3170,Lead,469
EMP04429,PRJ2603,Reviewer,358
EMP05793,PRJ0426,Contributor,326
EMP01072,PRJ4634,Reviewer,245
EMP06899,PRJ1433,Lead,90
EMP01766,PRJ4527,Contributor,496
EMP00738,PRJ1444,Manager,466
EMP03138,PRJ1713,Manager,449
EMP00046,PRJ4689,Lead,433
EMP07963,PRJ3327,Manager,34
EMP08951,PRJ0351,Reviewer,250
EMP01742,PRJ1535,Manager,186
EMP06424,PRJ2100,Reviewer,169
EMP02090,PRJ0268,Manager,162
EMP08857,PRJ2849,Lead,460
EMP00647,PRJ2581,Manager,399
EMP09371,PRJ3540,Manager,289
EMP06341,PRJ1541,Lead,267
EMP07440,PRJ1080,Lead,184
EMP08162,PRJ3011,Lead,61
EMP07149,PRJ0481,Lead,355
EMP05005,PRJ0079,Manager,289
EMP08904,PRJ3052,Reviewer,125
EMP04098,PRJ3569,Manager,128
EMP08929,PRJ0712,Manager,407
EMP05087,PRJ2378,Lead,133
EMP02860,PRJ0864,Lead,96
EMP09198,PRJ1426,Lead,99
EMP02803,PRJ3507,Contributor,258
EMP01316,PRJ4077,Manager,333
EMP07328,PRJ1448,Contributor,24
EMP05626,PRJ4039,Manager,179
EMP04949,PRJ0922,Contributor,237
EMP09779,PRJ4745,Manager,146
EMP00706,PRJ3589,Lead,147
EMP01303,PRJ2185,Lead,95
EMP02963,PRJ1148,Lead,30
EMP08073,PRJ0399,Reviewer,45
EMP07211,PRJ4882,Manager,78
EMP06301,PRJ0109,Reviewer,379
EMP05743,PRJ1043,Manager,426
EMP03148,PRJ3289,Lead,440
EMP04221,PRJ2154,Contributor,147
EMP03745,PRJ1105,Lead,96
EMP06456,PRJ2298,Lead,319
EMP01185,PRJ3175,Contributor,455
EMP05171,PRJ1402,Lead,100
EMP04041,PRJ2989,Contributor,31
EMP08358,PRJ0134,Reviewer,231
EMP08872,PRJ4785,Reviewer,481
EMP02505,PRJ4304,Lead,320
EMP05986,PRJ3815,Manager,396
EMP00401,PRJ1468,Manager,383
EMP08582,PRJ1674,Manager,95
EMP00151,PRJ2312,Reviewer,81
EMP00267,PRJ4748,Reviewer,278
EMP05725,PRJ3862,Lead,386
EMP05685,PRJ2253,Contributor,357
EMP02958,PRJ4386,Lead,270
EMP09198,PRJ0571,Lead,230
EMP01489,PRJ0486,Lead,199
EMP01382,PRJ3276,Reviewer,404
EMP03360,PRJ2096,Lead,246
EMP09695,PRJ4871,Manager,45
EMP03848,PRJ4561,Reviewer,138
EMP09422,PRJ1546,Reviewer,56
EMP08092,PRJ0571,Lead,140
EMP08909,PRJ2970,Contributor,153
EMP05649,PRJ0779,Lead,95
EMP06417,PRJ2369,Manager,400
EMP01962,PRJ4764,Lead,426
EMP07192,PRJ0637,Contributor,31
EMP04694,PRJ0845,Reviewer,217
EMP01825,PRJ3991,Reviewer,66
EMP08895,PRJ1526,Lead,322
EMP02987,PRJ4497,Contributor,207
EMP08863,PRJ3704,Lead,40
EMP09452,PRJ3666,Contributor,54
EMP08142,PRJ3863,Manager,151
EMP04480,PRJ2438,Lead,22
EMP08204,PRJ4673,Reviewer,183
EMP01228,PRJ2736,Lead,157
EMP05687,PRJ1255,Lead,92
EMP01046,PRJ3412,Reviewer,14
EMP01658,PRJ0233,Manager,356
EMP06844,PRJ4718,Contributor,264
EMP00914,PRJ4820,Manager,253
EMP08273,PRJ1755,Lead,53
EMP08758,PRJ3547,Reviewer,466
EMP07987,PRJ3066,Lead,23
EMP02529,PRJ1059,Lead,133
EMP05571,PRJ3718,Lead,34
EMP00781,PRJ1595,Lead,109
EMP06666,PRJ4600,Contributor,498
EMP09127,PRJ3288,Lead,165
EMP05122,PRJ4241,Lead,181
EMP01414,PRJ3708,Reviewer,497
EMP05224,PRJ0448,Manager,171
EMP04527,PRJ0681,Contributor,234
EMP08203,PRJ0372,Contributor,424
EMP08191,PRJ2231,Contributor,461
EMP06151,PRJ2074,Contributor,387
EMP09164,PRJ4221,Lead,413
EMP09052,PRJ3908,Contributor,268
EMP07108,PRJ2623,Reviewer,302
EMP07280,PRJ0213,Contributor,485
EMP09108,PRJ2383,Reviewer,161
EMP07041,PRJ1180,Manager,212
EMP08033,PRJ4974,Manager,65
EMP02797,PRJ4619,Reviewer,395
EMP00714,PRJ1411,Lead,118
EMP09759,PRJ4853,Contributor,266
EMP07579,PRJ4744,Lead,144
EMP09684,PRJ2632,Manager,408
EMP03034,PRJ1174,Contributor,440
EMP04382,PRJ3893,Manager,163
EMP07755,PRJ3757,Reviewer,154
EMP01143,PRJ2053,Manager,340
EMP09612,PRJ4464,Reviewer,61
EMP03311,PRJ1242,Manager,167
EMP01809,PRJ3826,Lead,161
EMP06555,PRJ4786,Manager,151
EMP10000,PRJ3938,Contributor,188
EMP04892,PRJ0663,Contributor,296
EMP03149,PRJ3610,Lead,232
EMP09950,PRJ3720,Reviewer,55
EMP03358,PRJ4459,Contributor,162
EMP08186,PRJ1140,Contributor,472
EMP05866,PRJ2049,Reviewer,210
EMP09065,PRJ2397,Contributor,48
EMP07673,PRJ2326,Contributor,297
EMP04492,PRJ3047,Manager,132
EMP09364,PRJ4523,Lead,21
EMP08609,PRJ2911,Reviewer,287
EMP01754,PRJ0249,Contributor,427
EMP06745,PRJ2997,Manager,430
EMP07030,PRJ4477,Lead,304
EMP03976,PRJ1343,Contributor,217
EMP05419,PRJ2900,Contributor,385
EMP00769,PRJ1458,Reviewer,457
EMP04220,PRJ4734,Lead,486
EMP09384,PRJ5000,Contributor,352
EMP07642,PRJ3142,Lead,380
EMP06270,PRJ3199,Contributor,217
EMP05124,PRJ1334,Lead,382
EMP07015,PRJ0125,Lead,225
EMP01195,PRJ1248,Reviewer,433
EMP07653,PRJ1804,Contributor,96
EMP06904,PRJ1736,Contributor,12
EMP07315,PRJ1993,Contributor,206
EMP00475,PRJ0607,Contributor,265
EMP05560,PRJ3161,Contributor,118
EMP06004,PRJ0724,Contributor,429
EMP01664,PRJ0247,Manager,117
EMP06740,PRJ2739,Lead,483
EMP02178,PRJ1956,Lead,460
EMP09935,PRJ2357,Reviewer,378
EMP04241,PRJ3697,Manager,102
EMP00901,PRJ0353,Contributor,376
EMP05487,PRJ1592,Reviewer,152
EMP04497,PRJ3848,Lead,497
EMP02254,PRJ0697,Manager,400
EMP04458,PRJ4855,Contributor,392
EMP02276,PRJ1967,Lead,242
EMP09089,PRJ1264,Lead,89
EMP07907,PRJ4498,Contributor,276
EMP09104,PRJ2954,Manager,65
EMP06262,PRJ3368,Reviewer,448
EMP09715,PRJ1633,Manager,294
EMP09959,PRJ0741,Lead,199
EMP03751,PRJ1481,Reviewer,428
EMP01292,PRJ4164,Contributor,310
EMP04618,PRJ2174,Reviewer,143
EMP05925,PRJ3061,Contributor,12
EMP04525,PRJ4937,Lead,437
EMP07434,PRJ1323,Contributor,396
EMP07419,PRJ3118,Reviewer,323
EMP04904,PRJ1264,Manager,375
EMP09984,PRJ2078,Lead,340
EMP05376,PRJ3046,Manager,459
EMP07175,PRJ3407,Contributor,496
EMP06342,PRJ2925,Lead,355
EMP05024,PRJ1566,Contributor,189
EMP01280,PRJ3561,Manager,418
EMP06505,PRJ4287,Manager,70
EMP01584,PRJ4987,Manager,485
EMP04874,PRJ0923,Contributor,494
