employee_id,exit_date,reason,type
EMP09211,2024-08-13,Better Offer,Voluntary
EMP04210,2026-05-27,Personal,Voluntary
EMP05578,2026-03-08,Relocation,Voluntary
EMP08572,2025-12-14,Better Offer,Voluntary
EMP03264,2024-06-27,Career Change,Voluntary
EMP07655,2026-03-05,Relocation,Involuntary
EMP01544,2025-04-14,Better Offer,Voluntary
EMP02205,2024-08-22,Career Change,Voluntary
EMP03996,2024-09-12,Relocation,Involuntary
EMP00473,2023-08-05,Personal,Voluntary
EMP02182,2026-05-07,Relocation,Voluntary
EMP03219,2025-12-26,Relocation,Involuntary
EMP08545,2024-10-31,Performance,Voluntary
EMP05569,2024-10-14,Relocation,Voluntary
EMP09943,2024-01-13,Career Change,Voluntary
EMP06765,2026-03-22,Personal,Voluntary
EMP08315,2026-04-24,Better Offer,Voluntary
EMP06159,2025-08-30,Relocation,Involuntary
EMP00807,2026-04-15,Relocation,Voluntary
EMP06513,2025-08-27,Performance,Voluntary
EMP06822,2025-08-29,Relocation,Voluntary
EMP05224,2023-09-03,Personal,Voluntary
EMP00388,2024-12-18,Personal,Involuntary
EMP07262,2025-03-31,Relocation,Voluntary
EMP00602,2024-12-22,Career Change,Voluntary
EMP05217,2025-03-06,Better Offer,Involuntary
EMP07615,2025-09-20,Personal,Voluntary
EMP07519,2024-10-01,Performance,Voluntary
EMP06866,2024-06-11,Better Offer,Involuntary
EMP01075,2024-05-02,Personal,Voluntary
EMP07514,2024-06-16,Relocation,Voluntary
EMP02637,2023-10-19,Performance,Involuntary
EMP07388,2025-07-11,Relocation,Involuntary
EMP06740,2024-09-10,Career Change,Voluntary
EMP09911,2025-07-28,Better Offer,Voluntary
EMP03963,2024-05-05,Better Offer,Voluntary
EMP00589,2024-12-05,Better Offer,Voluntary
EMP05948,2025-10-22,Personal,Involuntary
EMP05888,2025-07-31,Personal,Voluntary
EMP00443,2023-12-21,Personal,Voluntary
EMP08353,2026-04-29,Career Change,Voluntary
EMP04903,2025-01-15,Relocation,Voluntary
EMP04214,2023-08-07,Career Change,Involuntary
EMP00723,2026-01-28,Career Change,Voluntary
EMP00501,2023-09-24,Relocation,Voluntary
EMP05683,2025-06-21,Personal,Voluntary
EMP01491,2025-10-20,Career Change,Voluntary
EMP00256,2024-03-26,Better Offer,Voluntary
EMP07978,2024-06-30,Relocation,Voluntary
EMP09764,2024-03-10,Career Change,Voluntary
EMP07724,2025-12-07,Relocation,Voluntary
EMP09016,2025-03-19,Career Change,Voluntary
EMP05675,2025-06-15,Personal,Voluntary
EMP07007,2026-04-27,Personal,Voluntary
EMP06695,2025-04-01,Relocation,Voluntary
EMP06693,2025-12-16,Performance,Voluntary
EMP04549,2025-02-25,Relocation,Voluntary
EMP09844,2024-08-08,Personal,Voluntary
EMP02387,2025-01-16,Relocation,Involuntary
EMP03714,2024-04-15,Relocation,Voluntary
EMP07421,2025-01-31,Better Offer,Voluntary
EMP02096,2025-07-14,Personal,Voluntary
EMP01300,2025-08-19,Better Offer,Voluntary
EMP09901,2026-06-13,Relocation,Involuntary
EMP00107,2026-02-28,Relocation,Voluntary
EMP05604,2026-04-17,Personal,Voluntary
EMP00752,2024-07-16,Relocation,Voluntary
EMP07301,2025-10-14,Career Change,Voluntary
EMP01517,2025-04-14,Personal,Voluntary
EMP02863,2024-12-31,Career Change,Voluntary
EMP06024,2024-03-11,Relocation,Voluntary
EMP08873,2025-06-06,Career Change,Voluntary
EMP02795,2025-03-14,Personal,Voluntary
EMP02453,2025-12-13,Career Change,Involuntary
EMP03174,2025-10-02,Better Offer,Voluntary
EMP09518,2026-02-07,Better Offer,Voluntary
EMP01016,2026-05-12,Relocation,Voluntary
EMP02433,2023-10-27,Career Change,Involuntary
EMP09622,2023-10-03,Better Offer,Involuntary
EMP06931,2025-04-26,Performance,Voluntary
EMP00530,2024-01-03,Relocation,Voluntary
EMP09189,2026-02-06,Personal,Voluntary
EMP08651,2024-02-19,Relocation,Involuntary
EMP06587,2024-11-06,Performance,Voluntary
EMP08508,2023-08-24,Performance,Voluntary
EMP08530,2024-02-10,Relocation,Involuntary
EMP05019,2023-09-11,Relocation,Voluntary
EMP00368,2024-04-09,Better Offer,Voluntary
EMP07992,2025-12-29,Personal,Voluntary
EMP01781,2026-04-13,Better Offer,Involuntary
EMP07926,2024-10-27,Relocation,Voluntary
EMP07525,2025-08-19,Career Change,Voluntary
EMP01630,2023-09-08,Career Change,Voluntary
EMP00721,2026-05-02,Personal,Voluntary
EMP07923,2024-04-08,Performance,Voluntary
EMP03686,2024-09-02,Personal,Voluntary
EMP02509,2023-08-08,Personal,Voluntary
EMP04542,2023-10-18,Personal,Voluntary
EMP01427,2026-02-14,Personal,Voluntary
EMP04045,2026-04-04,Performance,Voluntary
EMP03613,2025-09-22,Career Change,Voluntary
EMP06046,2025-06-20,Better Offer,Involuntary
EMP08134,2026-03-06,Career Change,Voluntary
EMP06045,2024-05-30,Performance,Voluntary
EMP07261,2026-03-28,Personal,Voluntary
EMP05512,2026-06-20,Performance,Voluntary
EMP08901,2025-03-04,Personal,Voluntary
EMP02624,2024-11-30,Relocation,Involuntary
EMP04256,2025-02-09,Relocation,Involuntary
EMP02825,2026-01-16,Relocation,Voluntary
EMP06807,2024-01-03,Performance,Voluntary
EMP09334,2023-11-14,Performance,Voluntary
EMP03476,2023-10-14,Performance,Involuntary
EMP09354,2024-04-30,Career Change,Voluntary
EMP04596,2026-03-04,Performance,Voluntary
EMP05286,2024-08-18,Career Change,Involuntary
EMP05273,2025-11-15,Personal,Voluntary
EMP08869,2024-12-24,Better Offer,Voluntary
EMP02710,2025-06-22,Better Offer,Voluntary
EMP06956,2026-02-06,Relocation,Involuntary
EMP02438,2025-05-20,Better Offer,Voluntary
EMP04570,2024-02-12,Better Offer,Voluntary
EMP01390,2023-09-11,Career Change,Involuntary
EMP09197,2026-07-11,Better Offer,Voluntary
EMP00175,2026-02-25,Career Change,Involuntary
EMP07536,2024-07-15,Personal,Involuntary
EMP00304,2025-05-12,Better Offer,Voluntary
EMP00801,2025-10-22,Better Offer,Involuntary
EMP05404,2024-02-25,Personal,Voluntary
EMP09791,2025-09-13,Personal,Involuntary
EMP05590,2025-04-02,Personal,Involuntary
EMP06310,2023-11-26,Career Change,Voluntary
EMP07517,2024-09-06,Career Change,Involuntary
EMP04128,2024-07-22,Personal,Involuntary
EMP08022,2025-07-30,Better Offer,Voluntary
EMP08272,2023-08-15,Personal,Voluntary
EMP08369,2025-01-11,Relocation,Involuntary
EMP07717,2026-02-27,Performance,Involuntary
EMP04167,2026-04-25,Personal,Voluntary
EMP06509,2026-07-09,Career Change,Voluntary
EMP01902,2025-03-23,Personal,Voluntary
EMP08382,2026-07-11,Relocation,Voluntary
EMP06149,2025-12-16,Better Offer,Involuntary
EMP03686,2024-01-25,Relocation,Involuntary
EMP04488,2025-04-15,Better Offer,Involuntary
EMP01840,2025-07-28,Relocation,Voluntary
EMP02261,2025-11-02,Personal,Voluntary
EMP00811,2024-02-23,Performance,Voluntary
EMP04409,2024-11-12,Personal,Voluntary
EMP06053,2025-01-06,Performance,Involuntary
EMP06318,2025-10-16,Career Change,Voluntary
EMP02167,2024-12-19,Performance,Voluntary
EMP04216,2024-12-22,Performance,Voluntary
EMP02510,2025-02-08,Better Offer,Voluntary
EMP02771,2024-11-12,Relocation,Voluntary
EMP03295,2025-03-25,Better Offer,Involuntary
EMP00682,2025-09-07,Performance,Voluntary
EMP09996,2025-09-24,Career Change,Involuntary
EMP03591,2025-10-15,Relocation,Voluntary
EMP03270,2024-04-15,Better Offer,Involuntary
EMP04117,2023-11-30,Relocation,Voluntary
EMP04752,2024-04-18,Better Offer,Voluntary
EMP08816,2025-03-27,Better Offer,Voluntary
EMP00836,2024-03-02,Relocation,Voluntary
EMP04590,2024-09-06,Personal,Voluntary
EMP02886,2025-08-31,Career Change,Voluntary
EMP02595,2024-12-09,Performance,Voluntary
EMP02187,2024-01-27,Better Offer,Voluntary
EMP01913,2023-08-27,Career Change,Voluntary
EMP03112,2023-10-11,Career Change,Voluntary
EMP08908,2024-09-11,Better Offer,Voluntary
EMP01053,2025-12-28,Career Change,Voluntary
EMP09916,2025-01-17,Personal,Voluntary
EMP02988,2026-01-09,Career Change,Voluntary
EMP01632,2024-04-20,Better Offer,Voluntary
EMP00307,2024-12-13,Relocation,Involuntary
EMP05064,2025-01-03,Personal,Involuntary
EMP07606,2024-07-24,Career Change,Voluntary
EMP08652,2025-03-08,Performance,Voluntary
EMP01239,2023-12-08,Career Change,Voluntary
EMP07709,2023-08-17,Career Change,Voluntary
EMP04587,2023-09-23,Personal,Involuntary
EMP09748,2024-01-09,Better Offer,Voluntary
EMP02060,2024-06-18,Relocation,Voluntary
EMP00719,2026-05-12,Relocation,Voluntary
EMP07571,2023-08-29,Personal,Voluntary
EMP04340,2025-01-21,Career Change,Voluntary
EMP09560,2023-09-20,Career Change,Voluntary
EMP08224,2026-02-02,Personal,Involuntary
EMP04632,2024-04-02,Personal,Voluntary
EMP03667,2024-07-17,Personal,Voluntary
EMP02276,2025-07-21,Career Change,Voluntary
EMP05248,2025-11-08,Performance,Voluntary
EMP02977,2025-05-02,Performance,Voluntary
EMP02943,2024-11-08,Relocation,Voluntary
EMP01126,2024-09-01,Performance,Voluntary
EMP05890,2024-08-11,Better Offer,Voluntary
EMP02723,2026-04-05,Career Change,Involuntary
EMP07274,2024-03-30,Personal,Voluntary
EMP03701,2025-04-14,Performance,Voluntary
EMP03848,2025-11-13,Better Offer,Voluntary
EMP09594,2025-05-03,Performance,Voluntary
EMP08249,2025-08-06,Career Change,Voluntary
EMP09475,2026-01-28,Better Offer,Voluntary
EMP04451,2025-06-06,Personal,Voluntary
EMP06953,2024-11-29,Relocation,Voluntary
EMP01718,2025-10-25,Personal,Involuntary
EMP03265,2026-03-18,Personal,Involuntary
EMP09424,2025-04-06,Better Offer,Involuntary
EMP06093,2025-10-27,Better Offer,Voluntary
EMP07754,2026-04-13,Career Change,Voluntary
EMP00632,2024-06-05,Personal,Voluntary
EMP02266,2026-01-24,Better Offer,Voluntary
EMP01747,2025-06-16,Relocation,Involuntary
EMP07073,2026-05-09,Better Offer,Involuntary
EMP02421,2026-04-08,Career Change,Involuntary
EMP06944,2024-11-23,Relocation,Voluntary
EMP08613,2026-07-07,Personal,Involuntary
EMP06057,2025-05-03,Better Offer,Involuntary
EMP07863,2024-01-28,Better Offer,Voluntary
EMP07717,2023-12-04,Better Offer,Involuntary
EMP08615,2024-07-24,Performance,Voluntary
EMP09441,2025-06-10,Career Change,Involuntary
EMP09791,2025-09-09,Career Change,Involuntary
EMP03677,2025-12-08,Relocation,Voluntary
EMP08358,2025-07-15,Personal,Voluntary
EMP06942,2024-01-30,Performance,Voluntary
EMP00107,2026-05-21,Better Offer,Voluntary
EMP05405,2024-06-10,Relocation,Voluntary
EMP04330,2024-12-04,Better Offer,Involuntary
EMP07612,2024-08-23,Relocation,Voluntary
EMP09876,2025-11-14,Career Change,Voluntary
EMP05722,2023-08-18,Relocation,Voluntary
EMP04195,2024-05-13,Career Change,Voluntary
EMP00984,2023-10-19,Performance,Voluntary
EMP07835,2025-12-13,Personal,Involuntary
EMP00447,2024-12-29,Performance,Voluntary
EMP06358,2023-09-15,Relocation,Voluntary
EMP03770,2024-03-08,Performance,Voluntary
EMP09416,2025-11-01,Personal,Voluntary
EMP02068,2024-06-13,Personal,Voluntary
EMP06676,2025-12-20,Career Change,Involuntary
EMP02751,2024-08-22,Career Change,Voluntary
EMP02982,2024-01-25,Better Offer,Voluntary
EMP00749,2024-08-22,Performance,Voluntary
EMP02729,2023-12-06,Relocation,Voluntary
EMP07965,2024-03-27,Career Change,Voluntary
EMP00807,2025-01-07,Personal,Voluntary
EMP08695,2025-02-18,Relocation,Voluntary
EMP06589,2023-10-27,Relocation,Voluntary
EMP01455,2024-05-15,Better Offer,Voluntary
EMP05012,2023-12-29,Personal,Involuntary
EMP05863,2024-02-28,Relocation,Voluntary
EMP05081,2025-09-03,Career Change,Voluntary
EMP07737,2024-04-05,Better Offer,Involuntary
EMP02799,2023-08-15,Career Change,Involuntary
EMP09749,2025-08-22,Personal,Involuntary
EMP02373,2026-06-05,Better Offer,Voluntary
EMP08833,2025-11-12,Better Offer,Involuntary
EMP08182,2025-10-13,Relocation,Involuntary
EMP08962,2025-07-05,Career Change,Involuntary
EMP05837,2025-01-07,Performance,Voluntary
EMP03376,2025-03-16,Better Offer,Voluntary
EMP05638,2024-09-08,Career Change,Voluntary
EMP01232,2026-06-30,Performance,Voluntary
EMP01353,2023-12-21,Relocation,Voluntary
EMP04203,2026-04-20,Better Offer,Involuntary
EMP04305,2025-01-04,Performance,Voluntary
EMP09156,2025-08-19,Performance,Voluntary
EMP09906,2025-11-11,Performance,Voluntary
EMP01657,2023-10-02,Relocation,Voluntary
EMP02347,2024-05-23,Performance,Voluntary
EMP04840,2024-06-18,Relocation,Voluntary
EMP09171,2026-02-02,Performance,Voluntary
EMP03541,2025-07-08,Better Offer,Voluntary
EMP07161,2024-11-23,Performance,Voluntary
EMP01833,2025-01-17,Career Change,Voluntary
EMP09928,2025-05-12,Career Change,Voluntary
EMP07260,2026-04-04,Relocation,Voluntary
EMP03335,2025-02-08,Personal,Voluntary
EMP06702,2024-04-22,Career Change,Involuntary
EMP02751,2025-01-13,Personal,Voluntary
EMP04123,2025-05-03,Relocation,Voluntary
EMP02044,2025-06-17,Relocation,Voluntary
EMP04651,2025-12-14,Performance,Voluntary
EMP09023,2024-02-15,Better Offer,Voluntary
EMP03842,2024-08-31,Better Offer,Voluntary
EMP00152,2025-10-14,Personal,Voluntary
EMP02112,2024-01-11,Better Offer,Voluntary
EMP05711,2024-02-26,Relocation,Voluntary
EMP02321,2024-04-15,Personal,Voluntary
EMP08818,2026-04-12,Relocation,Involuntary
EMP07118,2024-12-28,Career Change,Voluntary
EMP03937,2026-06-08,Personal,Voluntary
EMP03860,2026-04-04,Better Offer,Voluntary
EMP02345,2025-02-24,Personal,Voluntary
EMP06256,2025-07-01,Relocation,Involuntary
EMP01928,2024-01-31,Personal,Involuntary
EMP04532,2024-08-17,Relocation,Voluntary
EMP08751,2024-06-29,Relocation,Involuntary
EMP07334,2023-09-24,Career Change,Voluntary
EMP03500,2025-01-24,Better Offer,Voluntary
EMP07656,2023-11-26,Performance,Voluntary
EMP06896,2026-02-26,Better Offer,Voluntary
EMP07537,2023-10-30,Career Change,Voluntary
EMP08952,2026-03-10,Performance,Involuntary
EMP08846,2026-04-24,Performance,Voluntary
EMP00692,2025-08-03,Personal,Voluntary
EMP07344,2026-02-17,Better Offer,Involuntary
EMP06161,2026-04-09,Personal,Voluntary
EMP08990,2024-03-20,Personal,Involuntary
EMP09267,2024-10-14,Relocation,Voluntary
EMP00774,2024-12-21,Better Offer,Voluntary
EMP02698,2026-07-13,Performance,Voluntary
EMP05381,2024-06-23,Relocation,Voluntary
EMP05825,2026-02-09,Personal,Voluntary
EMP09980,2026-06-18,Performance,Voluntary
EMP08953,2026-05-11,Career Change,Voluntary
EMP04465,2026-07-03,Better Offer,Voluntary
EMP08109,2023-09-05,Performance,Voluntary
EMP06491,2024-10-26,Better Offer,Voluntary
EMP05708,2025-04-02,Personal,Voluntary
EMP05810,2024-04-24,Career Change,Voluntary
EMP07617,2026-02-25,Better Offer,Voluntary
EMP09812,2026-01-15,Performance,Voluntary
EMP04177,2025-04-11,Personal,Voluntary
EMP08603,2025-08-18,Relocation,Voluntary
EMP09389,2024-10-29,Performance,Voluntary
EMP04118,2025-05-28,Career Change,Voluntary
EMP00332,2026-03-30,Career Change,Voluntary
EMP09535,2026-05-15,Relocation,Voluntary
EMP01219,2026-08-02,Personal,Voluntary
EMP08824,2025-04-27,Better Offer,Voluntary
EMP03006,2024-07-06,Performance,Voluntary
EMP02587,2026-07-16,Better Offer,Voluntary
EMP07252,2026-07-05,Relocation,Voluntary
EMP07164,2024-12-03,Performance,Involuntary
EMP06124,2024-01-26,Performance,Voluntary
EMP09413,2024-09-16,Relocation,Involuntary
EMP08880,2025-10-20,Better Offer,Involuntary
EMP03997,2026-01-09,Relocation,Involuntary
EMP04616,2025-04-01,Career Change,Voluntary
EMP08179,2025-01-03,Better Offer,Voluntary
EMP00436,2025-04-19,Relocation,Voluntary
EMP03335,2023-08-28,Career Change,Voluntary
EMP01065,2024-04-17,Personal,Voluntary
EMP02815,2025-08-22,Relocation,Voluntary
EMP01063,2024-09-15,Personal,Involuntary
EMP02279,2024-06-02,Better Offer,Voluntary
EMP08431,2024-06-11,Personal,Voluntary
EMP08792,2024-09-13,Performance,Voluntary
EMP01597,2024-02-17,Career Change,Voluntary
EMP06597,2025-12-04,Better Offer,Voluntary
EMP03391,2026-03-16,Relocation,Voluntary
EMP07520,2023-10-02,Performance,Voluntary
EMP00445,2025-03-25,Career Change,Voluntary
EMP06695,2024-12-16,Personal,Voluntary
EMP06103,2026-03-10,Better Offer,Involuntary
EMP01617,2026-06-09,Career Change,Voluntary
EMP06712,2024-09-08,Performance,Involuntary
EMP02841,2023-11-10,Career Change,Involuntary
EMP05715,2026-04-29,Better Offer,Involuntary
EMP02198,2024-12-21,Relocation,Voluntary
EMP01921,2024-04-26,Personal,Involuntary
EMP08991,2023-10-13,Career Change,Voluntary
EMP04191,2025-10-06,Relocation,Voluntary
EMP02805,2024-02-29,Career Change,Voluntary
EMP00026,2024-03-31,Performance,Voluntary
EMP04285,2025-04-24,Better Offer,Voluntary
EMP07586,2024-05-14,Relocation,Voluntary
EMP07087,2025-10-11,Relocation,Voluntary
EMP01650,2024-01-14,Better Offer,Voluntary
EMP06715,2024-08-08,Personal,Involuntary
EMP01763,2024-02-27,Better Offer,Involuntary
EMP00653,2024-07-14,Relocation,Involuntary
EMP04456,2025-03-12,Relocation,Voluntary
EMP01748,2023-08-07,Relocation,Voluntary
EMP06414,2024-08-13,Relocation,Voluntary
EMP06927,2023-11-23,Personal,Voluntary
EMP01314,2026-07-07,Better Offer,Voluntary
EMP09810,2024-05-13,Personal,Voluntary
EMP06847,2024-07-21,Career Change,Involuntary
EMP03360,2024-07-16,Better Offer,Voluntary
EMP07933,2025-10-27,Personal,Voluntary
EMP07245,2025-11-17,Career Change,Involuntary
EMP07157,2025-05-02,Career Change,Voluntary
EMP08938,2026-05-17,Personal,Voluntary
EMP06353,2025-08-18,Career Change,Involuntary
EMP00815,2024-02-17,Better Offer,Voluntary
EMP03218,2026-02-26,Better Offer,Voluntary
EMP06118,2025-03-08,Relocation,Involuntary
EMP04376,2026-01-13,Personal,Voluntary
EMP06449,2025-01-26,Performance,Voluntary
EMP06995,2024-02-17,Better Offer,Voluntary
EMP01766,2023-12-13,Personal,Voluntary
EMP07293,2024-09-24,Personal,Voluntary
EMP08599,2025-10-19,Personal,Voluntary
EMP09085,2026-02-11,Career Change,Voluntary
EMP09582,2025-06-10,Career Change,Voluntary
EMP03498,2023-11-22,Performance,Involuntary
EMP09095,2024-08-23,Career Change,Voluntary
EMP05000,2025-06-29,Better Offer,Involuntary
EMP06231,2024-02-06,Performance,Voluntary
EMP09003,2024-09-06,Relocation,Voluntary
EMP09327,2024-12-29,Personal,Voluntary
EMP01034,2024-11-17,Career Change,Voluntary
EMP02886,2024-03-24,Better Offer,Voluntary
EMP03981,2026-07-28,Performance,Voluntary
EMP05260,2025-04-14,Personal,Voluntary
EMP02779,2024-09-29,Personal,Involuntary
EMP08609,2026-03-01,Career Change,Involuntary
EMP06750,2024-02-04,Performance,Voluntary
EMP09598,2023-09-09,Personal,Voluntary
EMP07156,2025-06-02,Relocation,Involuntary
EMP09662,2024-05-24,Performance,Voluntary
EMP03283,2024-11-09,Performance,Voluntary
EMP03056,2025-05-28,Career Change,Involuntary
EMP06801,2024-09-25,Personal,Voluntary
EMP08561,2023-09-30,Relocation,Involuntary
EMP04225,2026-06-14,Better Offer,Voluntary
EMP08074,2025-01-07,Personal,Involuntary
EMP00347,2024-04-19,Personal,Involuntary
EMP02752,2026-03-20,Relocation,Voluntary
EMP05524,2024-04-11,Relocation,Voluntary
EMP01099,2024-04-07,Performance,Voluntary
EMP00626,2024-08-10,Better Offer,Voluntary
EMP02655,2024-04-26,Performance,Involuntary
EMP05039,2026-07-17,Performance,Voluntary
EMP05770,2023-11-14,Better Offer,Voluntary
EMP03648,2025-03-20,Career Change,Voluntary
EMP01927,2025-01-16,Personal,Voluntary
EMP04734,2024-03-13,Performance,Involuntary
EMP09650,2023-09-26,Performance,Voluntary
EMP01190,2026-05-19,Relocation,Voluntary
EMP08199,2025-10-18,Better Offer,Voluntary
EMP03949,2023-09-18,Career Change,Voluntary
EMP01856,2025-04-23,Performance,Voluntary
EMP09376,2026-07-06,Relocation,Involuntary
EMP03594,2025-05-16,Personal,Involuntary
EMP02056,2026-03-18,Career Change,Involuntary
EMP04313,2024-07-10,Relocation,Involuntary
EMP06555,2024-10-12,Better Offer,Voluntary
EMP06737,2025-10-07,Personal,Voluntary
EMP05689,2025-05-05,Relocation,Involuntary
EMP04969,2023-09-13,Career Change,Involuntary
EMP04042,2026-02-10,Performance,Voluntary
EMP01370,2024-04-15,Better Offer,Involuntary
EMP02886,2026-08-04,Better Offer,Voluntary
EMP08466,2024-07-20,Relocation,Voluntary
EMP02452,2024-04-10,Career Change,Voluntary
EMP02820,2023-11-23,Personal,Voluntary
EMP08218,2026-08-02,Career Change,Voluntary
EMP09576,2024-03-10,Career Change,Voluntary
EMP09010,2024-09-13,Career Change,Voluntary
EMP02194,2024-08-11,Career Change,Voluntary
EMP08579,2024-11-18,Relocation,Voluntary
EMP07902,2025-10-07,Better Offer,Voluntary
EMP08213,2023-09-22,Personal,Involuntary
EMP09256,2024-04-29,Career Change,Voluntary
EMP04474,2025-11-11,Better Offer,Voluntary
EMP07761,2023-09-16,Better Offer,Voluntary
EMP07987,2025-07-02,Personal,Voluntary
EMP00380,2026-07-13,Personal,Voluntary
EMP07881,2023-08-29,Career Change,Involuntary
EMP09329,2025-04-26,Better Offer,Voluntary
EMP08021,2024-08-07,Relocation,Voluntary
EMP01658,2026-03-23,Personal,Involuntary
EMP08226,2024-09-16,Personal,Voluntary
EMP09908,2026-04-26,Career Change,Involuntary
EMP01663,2025-02-19,Better Offer,Involuntary
EMP06987,2025-01-20,Better Offer,Involuntary
EMP08365,2025-07-18,Performance,Voluntary
EMP09886,2025-03-02,Performance,Voluntary
EMP04001,2024-12-19,Career Change,Involuntary
EMP00347,2025-09-02,Personal,Voluntary
EMP02964,2026-02-10,Personal,Voluntary
EMP03579,2024-06-20,Better Offer,Voluntary
EMP09508,2025-08-21,Relocation,Voluntary
EMP04522,2023-10-30,Personal,Voluntary
EMP04891,2026-04-05,Personal,Voluntary
